"latitude";"longitude";"xco2";"date"
"3.00812697410583";"-90.0947189331055";"412.550079345703";"20200615"
"3.00671076774597";"-90.1071319580078";"411.497802734375";"20200615"
"3.00538229942322";"-90.1196441650391";"412.842132568359";"20200615"
"3.00415182113647";"-90.1322250366211";"412.866729736328";"20200615"
"3.00303149223328";"-90.1447372436523";"413.03125";"20200615"
"3.0019965171814";"-90.1573257446289";"410.722290039062";"20200615"
"3.00104403495789";"-90.1699295043945";"410.673675537109";"20200615"
"3.00017118453979";"-90.1825561523438";"411.465911865234";"20200615"
"3.02657032012939";"-90.0986251831055";"412.000335693359";"20200615"
"3.02515006065369";"-90.1110305786133";"412.018157958984";"20200615"
"3.02381753921509";"-90.1235427856445";"412.646087646484";"20200615"
"3.02258324623108";"-90.1361236572266";"412.479705810547";"20200615"
"3.02145981788635";"-90.1486358642578";"411.997344970703";"20200615"
"3.02045345306396";"-90.1612319946289";"408.954864501953";"20200615"
"3.01953387260437";"-90.1738433837891";"411.927398681641";"20200615"
"3.01869368553162";"-90.1864852905273";"411.925018310547";"20200615"
"3.04532623291016";"-90.1026382446289";"412.195922851562";"20200615"
"3.04393863677979";"-90.1150588989258";"412.172058105469";"20200615"
"3.0426390171051";"-90.1275787353516";"412.795684814453";"20200615"
"3.04143738746643";"-90.1401672363281";"412.726806640625";"20200615"
"3.04034614562988";"-90.1526947021484";"412.196044921875";"20200615"
"3.03933954238892";"-90.165283203125";"410.287048339844";"20200615"
"3.03841495513916";"-90.1778945922852";"412.134552001953";"20200615"
"3.03756999969482";"-90.1905288696289";"412.215789794922";"20200615"
"3.06423687934875";"-90.1066970825195";"412.790191650391";"20200615"
"3.0628445148468";"-90.1191177368164";"412.455688476562";"20200615"
"3.06154012680054";"-90.1316375732422";"412.681762695312";"20200615"
"3.0603334903717";"-90.1442260742188";"412.632843017578";"20200615"
"3.059237241745";"-90.1567459106445";"412.084136962891";"20200615"
"3.05822587013245";"-90.1693344116211";"411.046844482422";"20200615"
"3.05729651451111";"-90.1819458007812";"412.517303466797";"20200615"
"3.05644631385803";"-90.194580078125";"412.981262207031";"20200615"
"3.08314776420593";"-90.1107635498047";"412.825103759766";"20200615"
"3.0817506313324";"-90.123176574707";"412.560791015625";"20200615"
"3.08044123649597";"-90.1356964111328";"412.858581542969";"20200615"
"3.07923007011414";"-90.1482772827148";"413.033752441406";"20200615"
"3.07812809944153";"-90.1608047485352";"412.294677734375";"20200615"
"3.07708191871643";"-90.1733856201172";"412.731140136719";"20200615"
"3.07611417770386";"-90.1859817504883";"412.323944091797";"20200615"
"3.0752260684967";"-90.1986083984375";"412.728790283203";"20200615"
"3.10177636146545";"-90.1147613525391";"413.054504394531";"20200615"
"3.10034132003784";"-90.1271667480469";"412.572998046875";"20200615"
"3.09899401664734";"-90.1396713256836";"413.008605957031";"20200615"
"3.09774422645569";"-90.1522445678711";"412.230560302734";"20200615"
"3.09660506248474";"-90.1647567749023";"412.664703369141";"20200615"
"3.09555053710938";"-90.1773376464844";"412.976348876953";"20200615"
"3.09457850456238";"-90.1899337768555";"413.316040039062";"20200615"
"3.09368634223938";"-90.2025604248047";"412.993713378906";"20200615"
"3.12026596069336";"-90.1187210083008";"412.193756103516";"20200615"
"3.1188268661499";"-90.1311264038086";"413.007354736328";"20200615"
"3.11747527122498";"-90.1436309814453";"412.340606689453";"20200615"
"3.11622166633606";"-90.1562042236328";"411.927642822266";"20200615"
"3.11507821083069";"-90.1687164306641";"412.742279052734";"20200615"
"3.11401963233948";"-90.1812896728516";"412.823303222656";"20200615"
"3.11304330825806";"-90.1938858032227";"413.0078125";"20200615"
"3.11214685440063";"-90.2065048217773";"413.173706054688";"20200615"
"3.13875603675842";"-90.122688293457";"412.918426513672";"20200615"
"3.13731288909912";"-90.1350936889648";"412.752655029297";"20200615"
"3.13595724105835";"-90.147590637207";"413.092102050781";"20200615"
"3.13469934463501";"-90.1601638793945";"412.050567626953";"20200615"
"3.13355231285095";"-90.1726684570312";"412.898284912109";"20200615"
"3.13250923156738";"-90.1852416992188";"412.432159423828";"20200615"
"3.13155126571655";"-90.1978378295898";"413.184783935547";"20200615"
"3.13067269325256";"-90.2104568481445";"413.202362060547";"20200615"
"3.15743494033813";"-90.1266632080078";"412.964111328125";"20200615"
"3.15600991249084";"-90.1390609741211";"412.494842529297";"20200615"
"3.15467238426208";"-90.1515655517578";"413.098083496094";"20200615"
"3.15343260765076";"-90.1641311645508";"413.268218994141";"20200615"
"3.15230321884155";"-90.176643371582";"412.826263427734";"20200615"
"3.15125846862793";"-90.1892166137695";"412.885345458984";"20200615"
"3.15029573440552";"-90.2018051147461";"413.002685546875";"20200615"
"3.14941239356995";"-90.2144241333008";"412.213653564453";"20200615"
"3.17620730400085";"-90.1306381225586";"413.028533935547";"20200615"
"3.17477774620056";"-90.1430358886719";"412.381805419922";"20200615"
"3.1734356880188";"-90.1555404663086";"412.686340332031";"20200615"
"3.17219138145447";"-90.1681060791016";"413.153259277344";"20200615"
"3.17105722427368";"-90.1806106567383";"413.040344238281";"20200615"
"3.17000794410706";"-90.1931838989258";"412.667663574219";"20200615"
"3.16904067993164";"-90.2057723999023";"412.935668945312";"20200615"
"3.16815257072449";"-90.218391418457";"412.996429443359";"20200615"
"3.19498014450073";"-90.1346130371094";"413.231262207031";"20200615"
"3.19354581832886";"-90.1470108032227";"413.019683837891";"20200615"
"3.19219923019409";"-90.1595153808594";"412.146911621094";"20200615"
"3.19095039367676";"-90.1720733642578";"412.984039306641";"20200615"
"3.18981122970581";"-90.1845779418945";"413.123565673828";"20200615"
"3.1887354850769";"-90.1971435546875";"413.250671386719";"20200615"
"3.18773889541626";"-90.2097244262695";"412.7939453125";"20200615"
"3.18682169914246";"-90.2223358154297";"412.081939697266";"20200615"
"3.21354699134827";"-90.138557434082";"413.288787841797";"20200615"
"3.21208381652832";"-90.1509475708008";"412.909912109375";"20200615"
"3.2107081413269";"-90.1634368896484";"412.962493896484";"20200615"
"3.20942974090576";"-90.1759948730469";"413.027587890625";"20200615"
"3.20826172828674";"-90.1884918212891";"413.267059326172";"20200615"
"3.20717835426331";"-90.201057434082";"412.901580810547";"20200615"
"3.20617723464966";"-90.2136383056641";"412.801239013672";"20200615"
"3.20525574684143";"-90.2262420654297";"412.893737792969";"20200615"
"3.23201274871826";"-90.1424789428711";"413.121337890625";"20200615"
"3.23054528236389";"-90.1548690795898";"412.819274902344";"20200615"
"3.22916507720947";"-90.1673583984375";"412.928619384766";"20200615"
"3.22788238525391";"-90.1799087524414";"411.166198730469";"20200615"
"3.22670984268188";"-90.1924057006836";"413.043701171875";"20200615"
"3.22562193870544";"-90.204963684082";"413.012023925781";"20200615"
"3.22461628913879";"-90.2175445556641";"413.039184570312";"20200615"
"3.22369027137756";"-90.2301483154297";"412.792938232422";"20200615"
"3.25047922134399";"-90.1464004516602";"413.029449462891";"20200615"
"3.24900722503662";"-90.1587905883789";"413.177337646484";"20200615"
"3.2476224899292";"-90.171272277832";"412.845977783203";"20200615"
"3.24633526802063";"-90.1838226318359";"413.049774169922";"20200615"
"3.24515843391418";"-90.1963195800781";"413.172760009766";"20200615"
"3.24406862258911";"-90.2088775634766";"412.775543212891";"20200615"
"3.24306130409241";"-90.2214508056641";"412.694793701172";"20200615"
"3.24213337898254";"-90.2340469360352";"413.081512451172";"20200615"
"3.26896929740906";"-90.1502990722656";"413.242370605469";"20200615"
"3.26749587059021";"-90.1626815795898";"413.265625";"20200615"
"3.26610970497131";"-90.175163269043";"412.9853515625";"20200615"
"3.26482081413269";"-90.1877136230469";"412.932556152344";"20200615"
"3.26364231109619";"-90.2001953125";"412.871398925781";"20200615"
"3.26254844665527";"-90.2127532958984";"413.093292236328";"20200615"
"3.26153659820557";"-90.2253265380859";"412.555694580078";"20200615"
"3.2606041431427";"-90.237922668457";"412.9365234375";"20200615"
"3.28747153282166";"-90.1541900634766";"413.172241210938";"20200615"
"3.28599381446838";"-90.1665725708008";"412.746154785156";"20200615"
"3.28460335731506";"-90.1790466308594";"413.131744384766";"20200615"
"3.28330993652344";"-90.1915969848633";"412.792877197266";"20200615"
"3.28212714195251";"-90.2040786743164";"412.619476318359";"20200615"
"3.28102874755859";"-90.2166290283203";"412.776275634766";"20200615"
"3.28001236915588";"-90.2292022705078";"412.9921875";"20200615"
"3.27907562255859";"-90.2417984008789";"412.680755615234";"20200615"
"3.30597448348999";"-90.1580810546875";"412.908569335938";"20200615"
"3.30449223518372";"-90.1704559326172";"412.770263671875";"20200615"
"3.30309724807739";"-90.1829299926758";"413.237121582031";"20200615"
"3.30179977416992";"-90.1954727172852";"413.030548095703";"20200615"
"3.300612449646";"-90.2079544067383";"412.751037597656";"20200615"
"3.29951620101929";"-90.2205123901367";"412.254547119141";"20200615"
"3.29850268363953";"-90.2330780029297";"412.558624267578";"20200615"
"3.29756855964661";"-90.2456817626953";"412.677551269531";"20200615"
"3.32453989982605";"-90.161994934082";"412.658752441406";"20200615"
"3.3230607509613";"-90.1743698120117";"412.444610595703";"20200615"
"3.32166862487793";"-90.1868438720703";"413.122436523438";"20200615"
"3.32037377357483";"-90.1993942260742";"413.071502685547";"20200615"
"3.31918931007385";"-90.2118759155273";"412.939208984375";"20200615"
"3.31808924674988";"-90.2244262695312";"412.993408203125";"20200615"
"3.31707119941711";"-90.2369918823242";"411.359710693359";"20200615"
"3.31613230705261";"-90.2495880126953";"409.431701660156";"20200615"
"3.34313654899597";"-90.1659164428711";"413.32177734375";"20200615"
"3.34165263175964";"-90.1782913208008";"412.394073486328";"20200615"
"3.34025597572327";"-90.1907653808594";"412.592468261719";"20200615"
"3.33895659446716";"-90.2033081054688";"412.698394775391";"20200615"
"3.3377673625946";"-90.2157897949219";"412.365875244141";"20200615"
"3.33666276931763";"-90.2283401489258";"412.199462890625";"20200615"
"3.33563995361328";"-90.2409057617188";"411.766021728516";"20200615"
"3.3346962928772";"-90.2535018920898";"411.101593017578";"20200615"
"3.36173367500305";"-90.1698455810547";"413.359191894531";"20200615"
"3.36024522781372";"-90.1822128295898";"412.381195068359";"20200615"
"3.35884380340576";"-90.1946868896484";"412.829345703125";"20200615"
"3.35753989219666";"-90.2072296142578";"412.870635986328";"20200615"
"3.35634589195251";"-90.2197113037109";"412.475402832031";"20200615"
"3.35522675514221";"-90.2322540283203";"411.516723632812";"20200615"
"3.35418844223022";"-90.2448272705078";"412.853393554688";"20200615"
"3.3532292842865";"-90.2574157714844";"412.852203369141";"20200615"
"3.38023948669434";"-90.1737899780273";"413.131988525391";"20200615"
"3.37873578071594";"-90.186164855957";"411.222747802734";"20200615"
"3.37731885910034";"-90.1986389160156";"412.694152832031";"20200615"
"3.37599921226501";"-90.211181640625";"410.454071044922";"20200615"
"3.37478995323181";"-90.2236633300781";"412.433044433594";"20200615"
"3.37366485595703";"-90.2362060546875";"411.252960205078";"20200615"
"3.37262177467346";"-90.2487716674805";"412.751831054688";"20200615"
"3.37165808677673";"-90.2613677978516";"412.866546630859";"20200615"
"3.39870071411133";"-90.1777572631836";"411.066650390625";"20200615"
"3.39719247817993";"-90.1901245117188";"411.723571777344";"20200615"
