"latitude";"longitude";"xco2";"date"
"29.536584854126";"-90.3584976196289";"408.850769042969";"20190216"
"29.5566310882568";"-90.3636627197266";"405.426177978516";"20190216"
"29.549352645874";"-90.3559646606445";"408.512268066406";"20190216"
"29.5419902801514";"-90.3483123779297";"408.553100585938";"20190216"
"29.5619812011719";"-90.3534927368164";"405.288757324219";"20190216"
"29.554557800293";"-90.3459014892578";"407.64111328125";"20190216"
"29.5471572875977";"-90.3384399414062";"409.048797607422";"20190216"
"29.5819721221924";"-90.3586807250977";"401.797607421875";"20190216"
"29.5745506286621";"-90.3510818481445";"402.871612548828";"20190216"
"29.5671520233154";"-90.343620300293";"405.037536621094";"20190216"
"29.5596809387207";"-90.3362197875977";"406.993774414062";"20190216"
"29.6145915985107";"-90.3614273071289";"406.988037109375";"20190216"
