network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T01:00:00Z,2.112,2.07,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-09-01T01:00:00Z,1.586,9.12,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T01:30:00Z,2.131,6.64,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T01:30:00Z,2.28,6.74,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T01:30:00Z,2.119,7.75,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T01:30:00Z,4.112,7.2,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T01:30:00Z,1.349,8.31,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T01:30:00Z,1.355,6.4,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T01:30:00Z,1.0,-9999.0,1111122 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2017-09-01T01:30:00Z,1.0,13.43,1111122 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2017-09-01T01:30:00Z,1.0,11.09,1111122 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2017-09-01T01:30:00Z,1.0,5.38,1111122 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2017-09-01T01:30:00Z,1.0,7.25,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2017-09-01T01:45:00Z,1.83,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-09-01T01:45:00Z,4.25,6.5,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2017-09-01T01:45:00Z,2.36,6.2,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T02:00:00Z,2.103,6.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T02:00:00Z,2.277,6.76,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T02:00:00Z,2.114,7.8,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T02:00:00Z,4.116,7.22,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T02:00:00Z,1.327,8.25,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T02:00:00Z,1.392,6.42,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-09-01T02:00:00Z,1.85,7.39,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-09-01T02:00:00Z,2.49,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T02:00:00Z,2.56,7.49,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T02:00:00Z,1.991,7.79,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T02:00:00Z,2.089,1.89,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-09-01T02:00:00Z,1.661,8.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T02:30:00Z,2.122,6.79,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T02:30:00Z,2.282,6.79,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T02:30:00Z,2.132,7.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T02:30:00Z,4.126,7.19,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T02:30:00Z,1.323,8.26,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T02:30:00Z,1.377,5.65,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T02:30:00Z,1.0,-9999.0,1111122 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2017-09-01T02:30:00Z,1.0,12.61,1111122 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2017-09-01T02:30:00Z,1.0,10.13,1111122 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2017-09-01T02:30:00Z,1.0,7.09,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2017-09-01T02:45:00Z,1.92,4.5,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-09-01T02:45:00Z,4.57,6.5,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2017-09-01T02:45:00Z,2.35,6.1,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T03:00:00Z,2.248,6.63,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T03:00:00Z,2.299,6.78,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T03:00:00Z,2.138,7.83,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T03:00:00Z,4.141,7.05,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T03:00:00Z,1.321,8.06,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T03:00:00Z,1.403,5.5,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-09-01T03:00:00Z,1.891,5.59,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-09-01T03:00:00Z,2.56,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T03:00:00Z,2.58,6.85,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T03:00:00Z,2.052,7.83,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T03:00:00Z,2.095,1.75,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-09-01T03:00:00Z,1.74,7.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T03:30:00Z,2.127,6.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T03:30:00Z,2.305,6.79,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T03:30:00Z,2.144,7.3,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T03:30:00Z,4.185,7.27,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T03:30:00Z,1.336,8.32,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T03:30:00Z,1.405,4.59,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T03:30:00Z,1.0,-9999.0,1111122 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2017-09-01T03:30:00Z,1.0,11.77,1111122 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2017-09-01T03:30:00Z,1.0,11.22,1111122 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2017-09-01T03:30:00Z,1.0,6.86,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2017-09-01T03:45:00Z,2.06,5.7,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-09-01T03:45:00Z,4.76,6.3,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2017-09-01T03:45:00Z,2.39,6.1,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T04:00:00Z,2.096,6.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T04:00:00Z,2.307,6.79,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T04:00:00Z,2.16,6.5,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T04:00:00Z,4.193,7.04,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T04:00:00Z,1.339,7.56,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T04:00:00Z,1.426,5.51,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-09-01T04:00:00Z,1.96,4.52,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-09-01T04:00:00Z,2.6,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T04:00:00Z,2.61,6.79,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T04:00:00Z,2.083,7.52,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T04:00:00Z,2.13,1.81,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-09-01T04:00:00Z,1.765,8.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T04:30:00Z,2.19,6.72,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T04:30:00Z,2.328,6.76,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T04:30:00Z,2.163,6.89,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T04:30:00Z,4.206,6.81,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T04:30:00Z,1.316,7.9,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T04:30:00Z,1.389,5.29,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T04:30:00Z,1.0,-9999.0,1111122 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2017-09-01T04:30:00Z,1.0,11.36,1111122 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2017-09-01T04:30:00Z,1.0,10.11,1111122 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2017-09-01T04:30:00Z,1.0,6.44,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2017-09-01T04:45:00Z,2.17,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-09-01T04:45:00Z,4.71,5.5,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2017-09-01T04:45:00Z,2.39,6.1,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T05:00:00Z,2.19,6.74,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T05:00:00Z,2.323,6.75,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T05:00:00Z,2.174,6.57,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T05:00:00Z,4.205,6.71,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T05:00:00Z,1.311,7.54,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T05:00:00Z,1.384,5.89,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-09-01T05:00:00Z,1.99,4.3,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-09-01T05:00:00Z,2.59,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T05:00:00Z,2.623,6.71,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T05:00:00Z,2.091,7.66,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T05:00:00Z,2.18,1.83,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-09-01T05:00:00Z,1.76,7.51,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T05:30:00Z,2.196,6.7,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T05:30:00Z,2.336,6.73,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T05:30:00Z,2.175,6.72,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T05:30:00Z,4.229,6.96,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T05:30:00Z,1.327,7.48,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T05:30:00Z,1.407,5.71,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T05:30:00Z,1.0,-9999.0,1111122 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2017-09-01T05:30:00Z,1.0,10.63,1111122 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2017-09-01T05:30:00Z,1.0,9.65,1111122 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2017-09-01T05:30:00Z,1.0,6.14,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2017-09-01T05:45:00Z,2.25,5.1,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-09-01T05:45:00Z,4.49,4.7,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2017-09-01T05:45:00Z,2.4,6.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T06:00:00Z,2.205,6.66,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T06:00:00Z,2.352,6.72,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T06:00:00Z,2.175,6.64,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T06:00:00Z,4.19,6.83,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T06:00:00Z,1.342,7.58,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T06:00:00Z,1.427,5.31,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-09-01T06:00:00Z,2.03,5.9,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-09-01T06:00:00Z,2.58,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T06:00:00Z,2.63,6.62,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T06:00:00Z,2.046,8.01,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T06:00:00Z,2.23,1.19,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-09-01T06:00:00Z,1.728,7.11,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-09-01T06:30:00Z,2.2,6.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-09-01T06:30:00Z,2.346,6.7,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-09-01T06:30:00Z,2.19,6.33,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-09-01T06:30:00Z,4.236,6.75,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-09-01T06:30:00Z,1.35,7.34,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-09-01T06:30:00Z,1.445,5.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2017-09-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2017-09-01T06:30:00Z,1.0,-9999.0,1111122 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2017-09-01T06:30:00Z,1.0,10.49,1111122 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2017-09-01T06:30:00Z,1.0,9.36,1111122 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2017-09-01T06:30:00Z,1.0,5.92,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2017-09-01T06:45:00Z,2.25,3.2,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-09-01T06:45:00Z,4.17,5.8,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2017-09-01T06:45:00Z,2.42,6.1,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-09-01T06:45:00Z,1.0,-9999.0,1111122 
