network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T01:00:00Z,1.564,6.07,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-11-01T01:00:00Z,1.98,7.31,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-11-01T01:00:00Z,2.54,6.85,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T01:00:00Z,2.556,6.15,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-11-01T01:00:00Z,1.595,5.97,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T01:00:00Z,2.046,7.62,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T01:00:00Z,2.28,7.48,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-11-01T01:00:00Z,1.68,6.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:03:00Z,3.562,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:06:00Z,2.954,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:08:00Z,2.488,7.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:11:00Z,1.946,8.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:14:00Z,1.478,7.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:16:00Z,0.942,8.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T01:19:00Z,0.495,7.95,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T01:30:00Z,2.354,6.87,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T01:30:00Z,2.574,7.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T01:30:00Z,2.411,6.0,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T01:30:00Z,4.292,5.96,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T01:30:00Z,1.457,5.97,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T01:30:00Z,1.576,5.9,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T02:00:00Z,2.375,5.74,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T02:00:00Z,2.603,7.73,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T02:00:00Z,2.439,6.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T02:00:00Z,4.318,5.94,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T02:00:00Z,1.482,6.8,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T02:00:00Z,1.569,5.59,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-11-01T02:00:00Z,2.06,7.16,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-11-01T02:00:00Z,2.605,6.43,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T02:00:00Z,2.665,6.29,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-11-01T02:00:00Z,1.551,5.91,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T02:00:00Z,2.12,7.17,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T02:00:00Z,2.26,7.38,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-11-01T02:00:00Z,1.759,7.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:03:00Z,3.538,7.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:06:00Z,2.936,7.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:08:00Z,2.461,7.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:11:00Z,1.991,7.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:14:00Z,1.455,7.99,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:17:00Z,1.007,7.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T02:19:00Z,0.471,7.92,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T02:30:00Z,2.406,6.95,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T02:30:00Z,2.623,7.71,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T02:30:00Z,2.455,6.78,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T02:30:00Z,4.338,5.69,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T02:30:00Z,1.498,7.43,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T02:30:00Z,1.577,5.85,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T03:00:00Z,2.411,6.96,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T03:00:00Z,2.633,7.77,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T03:00:00Z,2.435,7.43,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T03:00:00Z,4.352,5.53,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T03:00:00Z,1.523,5.42,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T03:00:00Z,1.586,5.8,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-11-01T03:00:00Z,2.2,7.06,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-11-01T03:00:00Z,2.703,6.54,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T03:00:00Z,2.826,6.29,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-11-01T03:00:00Z,1.54,5.89,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T03:00:00Z,2.199,6.55,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T03:00:00Z,2.26,7.25,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-11-01T03:00:00Z,1.878,6.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:03:00Z,3.493,6.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:06:00Z,2.958,7.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:08:00Z,2.493,7.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:11:00Z,1.953,7.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:14:00Z,1.491,7.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:16:00Z,0.986,7.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T03:19:00Z,0.454,7.8,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T03:30:00Z,2.43,7.06,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T03:30:00Z,2.625,7.72,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T03:30:00Z,2.458,7.34,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T03:30:00Z,4.347,5.43,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T03:30:00Z,1.544,4.43,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T03:30:00Z,1.588,5.61,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T04:00:00Z,2.43,6.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T04:00:00Z,2.62,7.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T04:00:00Z,2.468,7.16,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T04:00:00Z,4.34,5.15,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T04:00:00Z,1.572,4.68,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T04:00:00Z,1.598,5.76,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-11-01T04:00:00Z,2.28,6.75,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-11-01T04:00:00Z,2.791,6.87,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T04:00:00Z,2.885,6.35,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-11-01T04:00:00Z,1.567,5.78,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T04:00:00Z,2.276,6.11,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T04:00:00Z,2.31,7.31,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-11-01T04:00:00Z,1.963,6.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T04:03:00Z,3.5,6.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T04:06:00Z,2.974,7.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T04:08:00Z,2.443,7.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T04:11:00Z,1.978,7.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T04:14:00Z,1.45,7.9,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T04:17:00Z,1.012,7.84,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T04:30:00Z,2.42,6.91,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T04:30:00Z,2.619,7.59,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T04:30:00Z,2.465,7.12,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T04:30:00Z,4.317,5.01,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T04:30:00Z,1.58,4.97,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T04:30:00Z,1.601,5.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T05:00:00Z,2.412,7.12,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T05:00:00Z,2.609,7.54,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T05:00:00Z,4.298,5.03,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T05:00:00Z,1.58,6.61,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T05:00:00Z,1.591,5.88,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-11-01T05:00:00Z,2.32,7.03,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-11-01T05:00:00Z,2.83,6.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T05:00:00Z,2.901,6.31,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-11-01T05:00:00Z,1.656,5.85,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T05:00:00Z,2.315,5.9,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T05:00:00Z,2.39,7.42,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-11-01T05:00:00Z,2.009,6.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T05:03:00Z,3.497,6.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T05:06:00Z,2.966,6.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T05:08:00Z,2.438,7.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T05:11:00Z,1.968,7.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T05:14:00Z,1.508,7.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T05:19:00Z,0.482,7.72,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T05:30:00Z,2.403,7.18,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T05:30:00Z,2.596,7.43,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T05:30:00Z,2.434,7.25,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T05:30:00Z,4.276,5.19,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T05:30:00Z,1.571,5.8,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T05:30:00Z,1.581,5.9,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T06:00:00Z,2.391,7.12,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T06:00:00Z,2.582,7.13,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T06:00:00Z,2.418,7.12,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T06:00:00Z,4.259,4.96,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T06:00:00Z,1.564,6.32,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-11-01T06:00:00Z,1.569,6.04,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-11-01T06:00:00Z,2.31,6.88,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-11-01T06:00:00Z,2.85,6.53,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T06:00:00Z,2.855,6.3,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-11-01T06:00:00Z,1.752,5.77,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T06:00:00Z,2.303,5.95,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T06:00:00Z,2.451,7.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-11-01T06:00:00Z,2.009,6.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T06:03:00Z,3.486,6.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T06:06:00Z,2.97,7.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T06:08:00Z,2.497,7.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T06:11:00Z,1.954,7.55,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T06:14:00Z,1.497,7.79,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-11-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-11-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-11-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-11-01T06:16:00Z,1.002,7.81,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-11-01T06:30:00Z,2.34,7.21,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-11-01T06:30:00Z,2.566,7.12,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-11-01T06:30:00Z,2.312,7.13,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-11-01T06:30:00Z,4.241,4.92,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-11-01T06:30:00Z,1.554,5.94,1111122 
