network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T00:30:00Z,1.5,7.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T00:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T00:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T00:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T00:45:00Z,1.49,7.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T00:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T00:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T00:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T01:00:00Z,1.786,4.46,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T01:00:00Z,2.033,8.21,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T01:00:00Z,1.917,7.51,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T01:00:00Z,3.791,7.19,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T01:00:00Z,0.945,3.77,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T01:00:00Z,1.193,6.35,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T01:00:00Z,1.5,7.49,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-08-01T01:00:00Z,2.265,7.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T01:00:00Z,1.0,6.62,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T01:00:00Z,1.47,7.62,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T01:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-08-01T01:00:00Z,1.0,5.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T01:02:00Z,3.049,2.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T01:05:00Z,2.437,4.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T01:07:00Z,1.93,6.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T01:10:00Z,1.574,6.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T01:12:00Z,0.924,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T01:15:00Z,0.422,7.28,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T01:15:00Z,1.515,7.43,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T01:30:00Z,1.752,3.09,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T01:30:00Z,2.02,8.06,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T01:30:00Z,1.881,7.71,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T01:30:00Z,3.776,6.54,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T01:30:00Z,0.918,4.38,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T01:30:00Z,1.191,5.2,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T01:30:00Z,1.545,7.23,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T01:45:00Z,1.58,7.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T02:00:00Z,1.761,2.25,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T02:00:00Z,2.014,7.92,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T02:00:00Z,1.857,7.82,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T02:00:00Z,3.796,6.8,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T02:00:00Z,0.906,4.68,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T02:00:00Z,1.179,5.05,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T02:00:00Z,1.62,6.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-08-01T02:00:00Z,2.28,6.92,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T02:00:00Z,1.0,6.44,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T02:00:00Z,1.51,7.89,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T02:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-08-01T02:00:00Z,1.0,4.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T02:02:00Z,3.052,3.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T02:05:00Z,2.43,4.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T02:07:00Z,1.932,5.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T02:10:00Z,1.581,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T02:12:00Z,0.921,6.9,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T02:15:00Z,0.422,6.8,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T02:15:00Z,1.64,6.95,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T02:30:00Z,1.727,2.61,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T02:30:00Z,2.032,7.65,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T02:30:00Z,1.852,7.73,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T02:30:00Z,3.8,6.27,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T02:30:00Z,0.89,4.93,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T02:30:00Z,1.192,5.97,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T02:30:00Z,1.689,6.85,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T02:45:00Z,1.735,7.17,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T03:00:00Z,1.732,1.93,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T03:00:00Z,2.033,7.44,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T03:00:00Z,1.842,7.53,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T03:00:00Z,3.803,6.68,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T03:00:00Z,0.872,5.4,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T03:00:00Z,1.187,5.82,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T03:00:00Z,1.79,7.38,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-08-01T03:00:00Z,2.4,6.91,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T03:00:00Z,1.0,6.1,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T03:00:00Z,1.637,7.43,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T03:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-08-01T03:00:00Z,1.0,5.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T03:08:00Z,1.908,5.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T03:10:00Z,1.568,6.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T03:13:00Z,0.911,6.82,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T03:15:00Z,1.84,7.33,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T03:16:00Z,0.431,6.68,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T03:30:00Z,1.715,2.34,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T03:30:00Z,2.028,7.43,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T03:30:00Z,1.853,7.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T03:30:00Z,3.804,6.64,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T03:30:00Z,0.853,5.05,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T03:30:00Z,1.209,6.11,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T03:30:00Z,1.89,7.25,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T03:45:00Z,1.93,7.31,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T04:00:00Z,1.721,1.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T04:00:00Z,2.037,7.45,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T04:00:00Z,1.857,7.65,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T04:00:00Z,3.817,6.61,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T04:00:00Z,0.827,4.71,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T04:00:00Z,1.206,5.88,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T04:00:00Z,1.97,7.28,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-08-01T04:00:00Z,2.542,6.75,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T04:00:00Z,1.0,6.04,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T04:00:00Z,1.8,6.71,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T04:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-08-01T04:00:00Z,1.0,4.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T04:02:00Z,3.034,2.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T04:05:00Z,2.501,3.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T04:07:00Z,1.933,5.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T04:10:00Z,1.422,6.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T04:12:00Z,1.073,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T04:15:00Z,0.433,6.63,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T04:15:00Z,2.02,6.93,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T04:30:00Z,1.738,1.38,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T04:30:00Z,2.049,7.26,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T04:30:00Z,1.843,7.42,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T04:30:00Z,3.844,6.51,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T04:30:00Z,0.804,4.46,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T04:30:00Z,1.2,4.71,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T04:30:00Z,2.07,7.24,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T04:45:00Z,2.09,7.2,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T05:00:00Z,1.76,0.97,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T05:00:00Z,2.065,6.96,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T05:00:00Z,1.87,7.32,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T05:00:00Z,3.887,6.49,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T05:00:00Z,0.792,3.74,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T05:00:00Z,1.21,4.97,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T05:00:00Z,2.12,6.99,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-08-01T05:00:00Z,2.65,6.24,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T05:00:00Z,1.0,6.16,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T05:00:00Z,1.958,6.59,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T05:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-08-01T05:00:00Z,1.0,3.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T05:02:00Z,3.036,3.55,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T05:05:00Z,2.427,5.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T05:07:00Z,1.921,5.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T05:10:00Z,1.573,6.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T05:12:00Z,0.909,6.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T05:15:00Z,0.413,6.69,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T05:15:00Z,2.15,6.98,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T05:30:00Z,1.784,0.89,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T05:30:00Z,2.102,6.07,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T05:30:00Z,1.883,6.98,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T05:30:00Z,3.902,6.11,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T05:30:00Z,0.792,4.09,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T05:30:00Z,1.233,4.22,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T05:30:00Z,2.16,7.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T05:45:00Z,2.19,7.02,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-08-01T06:00:00Z,1.813,1.03,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-08-01T06:00:00Z,2.123,6.42,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-08-01T06:00:00Z,1.89,6.1,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-08-01T06:00:00Z,3.93,6.19,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-08-01T06:00:00Z,0.791,3.72,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-08-01T06:00:00Z,1.217,4.63,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T06:00:00Z,2.19,6.91,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-08-01T06:00:00Z,2.712,6.26,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T06:00:00Z,1.0,6.38,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-08-01T06:00:00Z,2.031,6.14,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-08-01T06:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-08-01T06:00:00Z,1.0,4.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T06:02:00Z,3.052,3.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T06:05:00Z,2.439,1.35,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T06:07:00Z,1.946,4.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T06:10:00Z,1.416,6.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T06:12:00Z,0.941,6.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-08-01T06:15:00Z,0.481,6.57,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-08-01T06:15:00Z,2.21,6.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-08-01T06:15:00Z,1.0,-9999.0,1111122 
