network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T03:15:00Z,0.0,7.2 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-08-01T03:15:00Z,0.0,7.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T03:30:00Z,2.14,6.24 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T03:30:00Z,2.19,3.5 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T03:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T03:30:00Z,1.215,5.95 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T03:30:00Z,1.0,0.06 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-08-01T03:30:00Z,1.0,6.59 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T03:30:00Z,1.0,1.71 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-08-01T03:30:00Z,1.0,4.97 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T03:30:00Z,1.0,5.51 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T03:45:00Z,1.218,5.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T04:00:00Z,2.14,6.34 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T04:00:00Z,2.21,3.75 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T04:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T04:00:00Z,1.227,5.7 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T04:00:00Z,1.69,5.2 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T04:00:00Z,0.0,3.9 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T04:00:00Z,2.88,1.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T04:00:00Z,2.08,5.3 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T04:00:00Z,2.37,6.67 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T04:15:00Z,1.24,5.69 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T04:15:00Z,2.05,6.9 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T04:15:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-08-01T04:15:00Z,0.0,7.1 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T04:30:00Z,2.15,6.17 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T04:30:00Z,2.22,2.94 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T04:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T04:30:00Z,1.252,5.71 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T04:30:00Z,1.0,0.06 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-08-01T04:30:00Z,1.0,6.42 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T04:30:00Z,1.0,0.83 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T04:30:00Z,1.0,4.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T04:45:00Z,1.257,5.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T05:00:00Z,2.17,6.38 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T05:00:00Z,2.22,2.31 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T05:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:00:00Z,1.264,5.58 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T05:00:00Z,1.68,4.7 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T05:00:00Z,0.0,3.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T05:00:00Z,2.88,0.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T05:00:00Z,2.12,4.7 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T05:00:00Z,2.34,6.29 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-08-01T05:00:00Z,1.0,5.18 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:15:00Z,1.269,5.6 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T05:15:00Z,2.07,6.9 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T05:15:00Z,0.0,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T05:30:00Z,2.14,6.25 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T05:30:00Z,2.25,2.31 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T05:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:30:00Z,1.278,5.51 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T05:30:00Z,1.0,0.05 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-08-01T05:30:00Z,1.0,6.52 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T05:30:00Z,1.0,0.24 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T05:30:00Z,1.0,4.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:45:00Z,1.285,5.41 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T06:00:00Z,2.1,5.66 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T06:00:00Z,2.27,2.69 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T06:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:00:00Z,1.292,5.52 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T06:00:00Z,1.64,5.2 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T06:00:00Z,0.0,3.9 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T06:00:00Z,2.9,0.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T06:00:00Z,2.13,5.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T06:00:00Z,2.298,6.37 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:15:00Z,1.307,5.53 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T06:15:00Z,2.06,6.7 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T06:15:00Z,0.0,6.9 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-08-01T06:15:00Z,0.0,6.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T06:30:00Z,2.14,5.24 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T06:30:00Z,2.28,4.0 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T06:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:30:00Z,1.303,5.46 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T06:30:00Z,1.0,0.05 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T06:30:00Z,1.0,0.18 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T06:30:00Z,1.0,3.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:45:00Z,1.308,5.42 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T07:00:00Z,2.2,5.21 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T07:00:00Z,2.27,2.71 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T07:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:00:00Z,1.314,5.39 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T07:00:00Z,1.61,5.2 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T07:00:00Z,0.0,4.2 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T07:00:00Z,2.91,0.2 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T07:00:00Z,2.1,7.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T07:00:00Z,2.26,5.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:15:00Z,1.318,5.38 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T07:15:00Z,2.07,6.6 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T07:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T07:30:00Z,2.24,4.83 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T07:30:00Z,2.26,2.32 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T07:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:30:00Z,1.325,5.43 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T07:30:00Z,1.0,0.05 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-08-01T07:30:00Z,1.0,6.23 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T07:30:00Z,1.0,0.61 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-08-01T07:30:00Z,1.0,4.68 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T07:30:00Z,1.0,3.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:45:00Z,1.329,5.1 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T08:00:00Z,2.29,3.42 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T08:00:00Z,2.3,2.0 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T08:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:00:00Z,1.328,5.14 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T08:00:00Z,1.63,5.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T08:00:00Z,0.0,4.5 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T08:00:00Z,2.91,0.7 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T08:00:00Z,2.2,6.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T08:00:00Z,2.24,5.33 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:15:00Z,1.33,5.01 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T08:15:00Z,2.08,6.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T08:15:00Z,0.0,6.6 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-08-01T08:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T08:30:00Z,2.3,3.93 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T08:30:00Z,2.3,1.7 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T08:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:30:00Z,1.336,4.99 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T08:30:00Z,1.0,0.05 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T08:30:00Z,1.0,0.4 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T08:30:00Z,1.0,3.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:45:00Z,1.336,4.86 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T09:00:00Z,2.33,3.26 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T09:00:00Z,2.33,2.41 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T09:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:00:00Z,1.341,5.09 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T09:00:00Z,1.67,5.2 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T09:00:00Z,0.0,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T09:00:00Z,2.91,0.2 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T09:00:00Z,2.3,6.6 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T09:00:00Z,2.25,5.42 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-08-01T09:00:00Z,1.0,6.32 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-08-01T09:00:00Z,1.0,4.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:15:00Z,1.341,4.81 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T09:15:00Z,2.09,6.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T09:15:00Z,0.0,6.6 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-08-01T09:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T09:30:00Z,2.34,3.94 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T09:30:00Z,2.36,2.21 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T09:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:30:00Z,1.341,4.7 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T09:30:00Z,1.0,0.05 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-08-01T09:30:00Z,1.0,3.37 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:45:00Z,1.345,4.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T10:00:00Z,2.35,3.12 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T10:00:00Z,2.34,2.59 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T10:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:00:00Z,1.348,4.88 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T10:00:00Z,1.69,5.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T10:00:00Z,0.0,3.4 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T10:00:00Z,2.92,2.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-08-01T10:00:00Z,2.32,6.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T10:00:00Z,2.304,5.77 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:15:00Z,1.344,4.57 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-08-01T10:15:00Z,2.09,6.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-08-01T10:15:00Z,0.0,6.6 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-08-01T10:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T10:30:00Z,2.35,4.58 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T10:30:00Z,2.35,4.42 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T10:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:30:00Z,1.345,4.62 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-08-01T10:30:00Z,1.0,0.05 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-08-01T10:30:00Z,1.0,6.07 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-08-01T10:30:00Z,1.0,5.43 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:45:00Z,1.341,4.81 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-08-01T11:00:00Z,2.33,3.95 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-08-01T11:00:00Z,2.36,4.55 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-08-01T11:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T11:00:00Z,1.338,4.75 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-08-01T11:00:00Z,1.73,5.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-08-01T11:00:00Z,0.0,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-08-01T11:00:00Z,2.93,4.8 
