network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T01:20:00Z,0.539,7.91,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T01:30:00Z,2.033,6.51,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T01:30:00Z,2.325,7.69,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T01:30:00Z,2.111,5.21,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T01:30:00Z,4.153,5.71,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T01:30:00Z,1.063,6.93,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T01:30:00Z,1.348,5.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T02:00:00Z,2.058,6.15,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T02:00:00Z,2.325,7.27,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T02:00:00Z,2.122,5.2,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T02:00:00Z,4.163,6.31,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T02:00:00Z,1.085,6.44,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T02:00:00Z,1.35,5.71,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-10-01T02:00:00Z,1.84,7.2,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-10-01T02:00:00Z,2.42,5.61,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T02:00:00Z,2.51,4.26,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-10-01T02:00:00Z,1.592,3.86,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T02:00:00Z,1.838,6.59,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T02:00:00Z,2.236,4.51,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-10-01T02:00:00Z,1.507,5.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:03:00Z,3.435,4.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:06:00Z,2.962,5.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:08:00Z,2.455,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:11:00Z,1.996,7.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:14:00Z,1.448,7.81,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:17:00Z,0.966,7.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T02:19:00Z,0.464,7.82,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T02:30:00Z,2.071,5.61,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T02:30:00Z,2.334,7.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T02:30:00Z,2.134,4.71,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T02:30:00Z,4.18,6.86,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T02:30:00Z,1.107,6.42,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T02:30:00Z,1.357,5.65,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T03:00:00Z,2.07,4.95,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T03:00:00Z,2.356,6.78,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T03:00:00Z,2.142,4.81,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T03:00:00Z,4.17,6.36,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T03:00:00Z,1.129,6.4,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T03:00:00Z,1.343,5.59,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-10-01T03:00:00Z,2.0,6.56,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-10-01T03:00:00Z,2.56,5.39,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T03:00:00Z,2.679,4.49,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-10-01T03:00:00Z,1.557,3.94,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T03:00:00Z,1.98,6.2,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T03:00:00Z,2.221,4.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-10-01T03:00:00Z,1.67,5.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:03:00Z,3.459,4.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:06:00Z,2.995,5.61,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:08:00Z,2.49,6.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:11:00Z,1.969,7.37,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:14:00Z,1.421,7.63,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:17:00Z,0.935,7.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T03:19:00Z,0.463,7.7,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T03:30:00Z,2.085,5.3,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T03:30:00Z,2.367,7.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T03:30:00Z,2.154,5.9,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T03:30:00Z,4.168,6.1,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T03:30:00Z,1.162,6.57,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T03:30:00Z,1.344,5.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T04:00:00Z,2.07,4.88,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T04:00:00Z,2.37,6.75,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T04:00:00Z,2.147,6.11,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T04:00:00Z,4.165,6.08,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T04:00:00Z,1.201,6.76,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T04:00:00Z,1.327,5.47,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-10-01T04:00:00Z,2.145,6.07,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-10-01T04:00:00Z,2.668,4.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T04:00:00Z,2.966,4.51,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-10-01T04:00:00Z,1.54,3.98,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T04:00:00Z,2.112,5.71,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T04:00:00Z,2.27,4.52,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-10-01T04:00:00Z,1.81,4.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T04:03:00Z,3.418,4.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T04:06:00Z,2.956,5.37,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T04:08:00Z,2.523,6.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T04:11:00Z,2.01,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T04:14:00Z,1.471,7.42,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T04:30:00Z,2.07,5.57,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T04:30:00Z,2.366,6.7,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T04:30:00Z,2.139,6.68,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T04:30:00Z,4.136,5.98,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T04:30:00Z,1.217,7.15,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T04:30:00Z,1.332,4.99,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T05:00:00Z,2.065,5.26,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T05:00:00Z,2.356,6.4,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T05:00:00Z,4.126,5.61,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T05:00:00Z,1.235,6.94,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T05:00:00Z,1.337,5.58,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-10-01T05:00:00Z,2.2,5.73,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-10-01T05:00:00Z,2.75,5.04,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T05:00:00Z,2.674,4.6,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-10-01T05:00:00Z,1.609,3.72,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T05:00:00Z,2.202,5.83,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T05:00:00Z,2.34,4.53,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-10-01T05:00:00Z,1.92,5.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:03:00Z,3.539,4.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:06:00Z,3.011,5.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:09:00Z,2.511,5.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:11:00Z,1.993,7.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:14:00Z,1.451,7.35,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:17:00Z,0.967,7.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T05:20:00Z,0.561,7.36,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T05:30:00Z,2.052,5.27,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T05:30:00Z,2.354,6.58,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T05:30:00Z,2.123,6.55,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T05:30:00Z,4.11,5.52,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T05:30:00Z,1.252,6.74,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T05:30:00Z,1.336,6.39,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T06:00:00Z,2.037,5.43,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T06:00:00Z,2.348,6.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T06:00:00Z,2.134,6.81,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T06:00:00Z,4.089,5.77,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T06:00:00Z,1.251,6.45,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-10-01T06:00:00Z,1.333,6.05,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-10-01T06:00:00Z,2.16,6.2,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-10-01T06:00:00Z,2.7,4.88,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T06:00:00Z,2.697,4.52,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-10-01T06:00:00Z,1.698,3.78,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T06:00:00Z,2.16,5.53,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T06:00:00Z,2.41,4.58,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-10-01T06:00:00Z,1.841,4.57,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:03:00Z,3.45,5.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:06:00Z,2.984,5.74,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:08:00Z,2.485,6.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:11:00Z,1.968,7.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:14:00Z,1.398,7.16,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-10-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-10-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-10-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:17:00Z,0.982,7.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-10-01T06:19:00Z,0.379,7.19,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-10-01T06:30:00Z,2.028,5.31,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-10-01T06:30:00Z,2.338,6.68,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-10-01T06:30:00Z,2.132,6.78,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-10-01T06:30:00Z,4.09,5.87,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-10-01T06:30:00Z,1.236,6.7,1111122 
