network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T03:30:00Z,2.051,8.36,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T03:30:00Z,4.092,7.26,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T03:30:00Z,1.138,7.01,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T03:30:00Z,1.294,5.74,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T03:30:00Z,2.08,4.28,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T03:45:00Z,2.08,3.8,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T04:00:00Z,2.293,8.46,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T04:00:00Z,2.066,8.22,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T04:00:00Z,4.108,7.22,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T04:00:00Z,1.165,6.85,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T04:00:00Z,1.293,5.64,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T04:00:00Z,2.08,4.41,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T04:00:00Z,2.82,5.37,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T04:00:00Z,1.0,0.24,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T04:00:00Z,2.161,5.88,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T04:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T04:00:00Z,1.0,4.82,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T04:15:00Z,2.08,3.66,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T04:30:00Z,2.31,8.23,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T04:30:00Z,2.084,8.06,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T04:30:00Z,4.118,7.28,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T04:30:00Z,1.18,6.66,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T04:30:00Z,1.307,5.62,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T04:30:00Z,2.08,4.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T04:45:00Z,2.089,4.25,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T05:00:00Z,2.326,8.16,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T05:00:00Z,2.104,7.97,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T05:00:00Z,4.129,7.24,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T05:00:00Z,1.209,6.2,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T05:00:00Z,1.315,5.49,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T05:00:00Z,2.09,4.45,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T05:00:00Z,2.796,5.05,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T05:00:00Z,1.0,0.22,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T05:00:00Z,2.128,6.53,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T05:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T05:00:00Z,1.0,5.28,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T05:15:00Z,2.09,4.73,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T05:30:00Z,2.334,8.16,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T05:30:00Z,2.115,8.12,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T05:30:00Z,4.134,7.15,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T05:30:00Z,1.227,5.96,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T05:30:00Z,1.33,5.42,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T05:30:00Z,2.1,5.54,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T05:45:00Z,2.1,5.4,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T06:00:00Z,2.344,8.09,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T06:00:00Z,2.131,7.62,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T06:00:00Z,4.133,6.91,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T06:00:00Z,1.235,5.92,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T06:00:00Z,1.342,5.79,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T06:00:00Z,2.1,5.5,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T06:00:00Z,2.73,5.02,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T06:00:00Z,1.0,0.21,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T06:00:00Z,2.062,6.19,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T06:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T06:00:00Z,1.0,5.22,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T06:15:00Z,2.1,5.49,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T06:30:00Z,2.354,7.98,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T06:30:00Z,2.142,7.12,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T06:30:00Z,4.135,6.74,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T06:30:00Z,1.25,5.69,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T06:30:00Z,1.363,5.14,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T06:30:00Z,2.1,5.62,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T06:45:00Z,2.1,5.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T06:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T06:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T06:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T07:00:00Z,2.365,7.89,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T07:00:00Z,2.149,6.3,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T07:00:00Z,4.141,6.63,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T07:00:00Z,1.26,5.72,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T07:00:00Z,1.376,5.73,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T07:00:00Z,2.1,5.55,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T07:00:00Z,2.64,5.15,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T07:00:00Z,1.0,0.19,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T07:00:00Z,1.993,6.32,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T07:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T07:00:00Z,1.0,4.69,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T07:15:00Z,2.1,5.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T07:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T07:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T07:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T07:30:00Z,2.375,7.78,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T07:30:00Z,2.167,6.14,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T07:30:00Z,4.155,6.42,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T07:30:00Z,1.266,5.72,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T07:30:00Z,1.391,5.59,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T07:30:00Z,2.1,5.56,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T07:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T07:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T07:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T07:45:00Z,2.09,5.55,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T07:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T07:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T07:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T08:00:00Z,2.392,7.74,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T08:00:00Z,2.184,6.28,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T08:00:00Z,4.178,6.38,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T08:00:00Z,1.269,5.56,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T08:00:00Z,1.403,5.53,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T08:00:00Z,2.09,5.45,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T08:00:00Z,2.57,4.92,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T08:00:00Z,1.0,0.17,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T08:00:00Z,1.948,6.09,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T08:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T08:00:00Z,1.0,4.09,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T08:15:00Z,2.09,5.12,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T08:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T08:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T08:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T08:30:00Z,2.417,7.71,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T08:30:00Z,2.196,6.2,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T08:30:00Z,4.202,6.35,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T08:30:00Z,1.272,5.25,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T08:30:00Z,1.41,5.37,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T08:30:00Z,2.09,5.03,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T08:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T08:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T08:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T08:45:00Z,2.09,4.14,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T08:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T08:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T08:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T09:00:00Z,2.43,7.68,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T09:00:00Z,2.207,6.08,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T09:00:00Z,4.215,6.58,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T09:00:00Z,1.278,5.58,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T09:00:00Z,1.426,5.46,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T09:00:00Z,2.09,4.84,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T09:00:00Z,2.567,5.11,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T09:00:00Z,1.0,0.09,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T09:00:00Z,1.956,6.27,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T09:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T09:00:00Z,1.0,3.81,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T09:15:00Z,2.08,5.11,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T09:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T09:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T09:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T09:30:00Z,2.439,7.68,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T09:30:00Z,2.219,6.19,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T09:30:00Z,4.231,6.52,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T09:30:00Z,1.282,5.51,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T09:30:00Z,1.43,5.89,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T09:30:00Z,2.07,5.08,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T09:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T09:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T09:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T09:45:00Z,2.07,4.38,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T09:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T09:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T09:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T10:00:00Z,2.441,7.6,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T10:00:00Z,2.21,6.31,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T10:00:00Z,4.241,6.58,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T10:00:00Z,1.306,5.7,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T10:00:00Z,1.434,5.55,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T10:00:00Z,2.08,4.73,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T10:00:00Z,2.62,5.05,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T10:00:00Z,1.0,0.03,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T10:00:00Z,2.013,6.49,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T10:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T10:00:00Z,1.0,3.72,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T10:15:00Z,2.07,4.81,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T10:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T10:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T10:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T10:30:00Z,2.454,7.54,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T10:30:00Z,2.215,6.52,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T10:30:00Z,4.24,6.55,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T10:30:00Z,1.302,5.49,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T10:30:00Z,1.432,5.71,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T10:30:00Z,2.07,4.98,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T10:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T10:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T10:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T10:45:00Z,2.07,4.89,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T10:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T10:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T10:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T11:00:00Z,2.453,7.45,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T11:00:00Z,2.224,6.5,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T11:00:00Z,4.237,6.46,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T11:00:00Z,1.313,5.44,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T11:00:00Z,1.435,5.19,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T11:00:00Z,2.07,4.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-07T11:00:00Z,2.73,4.23,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T11:00:00Z,1.0,0.03,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T11:00:00Z,2.099,6.28,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T11:00:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-07T11:00:00Z,1.0,3.98,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T11:15:00Z,2.06,4.99,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T11:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T11:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T11:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-10-07T11:30:00Z,2.451,7.36,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-07T11:30:00Z,2.227,7.09,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-10-07T11:30:00Z,4.226,5.92,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-10-07T11:30:00Z,1.329,5.78,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-10-07T11:30:00Z,1.444,5.56,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T11:30:00Z,2.06,5.36,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-10-07T11:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-07T11:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-07T11:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-07T11:45:00Z,2.06,5.48,1111122 
