network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T01:05:00Z,2.995,4.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T01:07:00Z,2.446,4.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T01:10:00Z,1.962,6.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T01:12:00Z,1.483,8.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T01:15:00Z,0.933,8.38,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T01:17:00Z,0.442,8.36,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T01:30:00Z,1.865,2.8,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T01:30:00Z,2.132,7.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T01:30:00Z,1.903,6.05,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T01:30:00Z,3.906,1.73,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T01:30:00Z,0.957,5.81,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T01:30:00Z,1.208,5.41,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T02:00:00Z,1.88,2.83,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T02:00:00Z,2.141,6.98,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T02:00:00Z,1.921,5.72,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T02:00:00Z,3.928,1.6,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T02:00:00Z,0.967,6.05,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T02:00:00Z,1.236,5.98,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-07-01T02:00:00Z,1.73,8.08,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-07-01T02:00:00Z,2.51,4.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T02:00:00Z,2.634,7.18,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-07-01T02:00:00Z,1.52,3.41,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T02:00:00Z,1.902,6.49,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T02:00:00Z,2.261,5.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-07-01T02:00:00Z,1.84,7.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:03:00Z,3.524,3.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:05:00Z,3.01,3.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:07:00Z,2.464,4.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:10:00Z,1.977,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:12:00Z,1.561,8.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:15:00Z,1.024,8.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T02:17:00Z,0.465,8.15,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T02:30:00Z,1.891,2.77,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T02:30:00Z,2.152,6.91,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T02:30:00Z,1.928,6.08,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T02:30:00Z,3.95,1.7,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T02:30:00Z,0.98,6.01,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T02:30:00Z,1.223,5.95,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T03:00:00Z,1.913,3.37,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T03:00:00Z,2.172,6.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T03:00:00Z,1.954,6.99,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T03:00:00Z,3.96,1.74,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T03:00:00Z,0.997,6.13,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T03:00:00Z,1.23,6.18,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-07-01T03:00:00Z,1.78,6.65,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-07-01T03:00:00Z,2.569,5.13,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T03:00:00Z,2.652,7.03,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-07-01T03:00:00Z,1.57,3.4,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T03:00:00Z,1.961,6.97,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T03:00:00Z,2.32,5.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-07-01T03:00:00Z,1.91,7.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T03:03:00Z,3.477,2.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T03:07:00Z,2.468,3.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T03:10:00Z,1.982,6.51,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T03:17:00Z,0.441,7.5,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T03:30:00Z,1.924,3.02,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T03:30:00Z,2.202,6.65,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T03:30:00Z,1.963,6.91,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T03:30:00Z,4.001,1.87,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T03:30:00Z,1.022,5.94,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T03:30:00Z,1.229,5.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T04:00:00Z,1.959,3.81,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T04:00:00Z,2.22,6.64,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T04:00:00Z,1.987,6.73,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T04:00:00Z,4.031,1.88,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T04:00:00Z,1.052,5.98,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T04:00:00Z,1.243,5.89,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-07-01T04:00:00Z,1.82,6.1,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-07-01T04:00:00Z,2.6,6.11,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T04:00:00Z,2.647,6.87,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-07-01T04:00:00Z,1.636,3.39,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T04:00:00Z,1.97,6.45,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T04:00:00Z,2.37,4.96,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-07-01T04:00:00Z,1.92,6.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T04:03:00Z,3.475,2.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T04:05:00Z,2.954,2.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T04:07:00Z,2.469,3.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T04:10:00Z,1.998,7.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T04:14:00Z,0.95,7.34,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T04:17:00Z,0.459,7.25,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T04:30:00Z,1.982,2.8,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T04:30:00Z,2.243,6.51,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T04:30:00Z,1.989,5.88,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T04:30:00Z,4.056,1.78,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T04:30:00Z,1.069,5.8,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T04:30:00Z,1.258,6.17,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T05:00:00Z,2.01,3.8,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T05:00:00Z,2.267,6.59,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T05:00:00Z,2.021,5.39,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T05:00:00Z,4.078,1.71,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T05:00:00Z,1.093,5.53,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T05:00:00Z,1.243,5.64,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-07-01T05:00:00Z,1.853,6.48,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-07-01T05:00:00Z,2.59,6.41,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T05:00:00Z,2.562,6.52,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-07-01T05:00:00Z,1.69,3.05,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T05:00:00Z,1.93,6.8,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T05:00:00Z,2.42,4.93,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-07-01T05:00:00Z,1.89,6.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:03:00Z,3.54,2.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:05:00Z,2.952,2.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:07:00Z,2.469,3.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:10:00Z,2.0,7.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:12:00Z,1.442,7.61,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:15:00Z,0.957,7.3,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T05:17:00Z,0.464,7.18,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T05:30:00Z,2.025,1.74,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T05:30:00Z,2.293,6.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T05:30:00Z,2.025,5.19,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T05:30:00Z,4.1,1.55,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T05:30:00Z,1.129,5.58,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T05:30:00Z,1.287,5.73,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T06:00:00Z,2.048,2.47,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T06:00:00Z,2.299,6.72,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T06:00:00Z,2.057,5.42,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T06:00:00Z,4.112,1.65,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T06:00:00Z,1.157,5.66,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-07-01T06:00:00Z,1.28,5.91,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-07-01T06:00:00Z,1.87,6.76,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-07-01T06:00:00Z,2.54,6.23,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T06:00:00Z,2.487,6.47,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-07-01T06:00:00Z,1.73,3.32,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T06:00:00Z,1.88,6.03,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T06:00:00Z,2.46,4.85,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-07-01T06:00:00Z,1.81,6.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:03:00Z,3.507,2.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:05:00Z,2.976,2.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:07:00Z,2.395,4.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:10:00Z,1.937,6.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:12:00Z,1.455,7.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:14:00Z,0.948,7.27,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-07-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-07-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-07-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-07-01T06:17:00Z,0.447,7.13,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-07-01T06:30:00Z,2.053,3.78,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-07-01T06:30:00Z,2.321,6.73,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-07-01T06:30:00Z,2.071,4.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-07-01T06:30:00Z,4.135,1.74,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-07-01T06:30:00Z,1.18,5.58,1111122 
