network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T01:45:00Z,1.792,6.71 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T01:45:00Z,2.26,8.48 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T01:45:00Z,1.798,4.64 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T02:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T02:00:00Z,1.799,4.99 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T02:00:00Z,2.275,8.64 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T02:00:00Z,1.813,4.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T02:15:00Z,1.81,5.38 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T02:15:00Z,2.288,8.58 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T02:15:00Z,1.833,4.79 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T02:30:00Z,2.046,7.09 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T02:30:00Z,2.49,2.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T02:30:00Z,2.239,7.02 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T02:30:00Z,4.054,12.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T02:30:00Z,1.298,6.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T02:30:00Z,1.825,5.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T02:30:00Z,2.3,8.28 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T02:30:00Z,1.841,4.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T02:45:00Z,1.842,6.07 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T02:45:00Z,2.312,8.23 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T02:45:00Z,1.853,3.35 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T03:00:00Z,1.857,6.46 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T03:00:00Z,2.322,8.34 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T03:00:00Z,1.871,3.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T03:15:00Z,1.869,6.38 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T03:15:00Z,2.328,7.79 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T03:15:00Z,1.875,3.78 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T03:30:00Z,2.076,6.75 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T03:30:00Z,2.523,1.9 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T03:30:00Z,2.283,6.93 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T03:30:00Z,4.117,12.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T03:30:00Z,1.292,5.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T03:30:00Z,1.881,6.82 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T03:30:00Z,2.336,7.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T03:30:00Z,1.885,3.75 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T03:45:00Z,1.891,6.92 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T03:45:00Z,2.347,7.19 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T03:45:00Z,1.895,3.89 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T04:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T04:00:00Z,1.895,6.27 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T04:00:00Z,2.354,7.35 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T04:00:00Z,1.915,3.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T04:15:00Z,1.908,5.82 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T04:15:00Z,2.362,7.29 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T04:15:00Z,1.938,3.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T04:30:00Z,2.108,6.47 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T04:30:00Z,2.554,1.97 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T04:30:00Z,2.307,6.69 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T04:30:00Z,4.147,12.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T04:30:00Z,1.924,6.41 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T04:30:00Z,2.381,7.13 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T04:30:00Z,1.96,3.58 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T04:45:00Z,1.936,6.72 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T04:45:00Z,2.402,7.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T04:45:00Z,1.993,2.86 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T05:00:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T05:00:00Z,1.322,5.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T05:00:00Z,1.942,6.33 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T05:00:00Z,2.419,7.17 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T05:00:00Z,2.019,2.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T05:15:00Z,1.956,6.38 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T05:15:00Z,2.435,7.27 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T05:15:00Z,2.049,2.49 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T05:30:00Z,2.144,6.37 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T05:30:00Z,2.578,2.1 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T05:30:00Z,2.322,6.43 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T05:30:00Z,4.177,12.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T05:30:00Z,1.965,7.08 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T05:30:00Z,2.446,7.35 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T05:30:00Z,2.066,2.18 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T05:45:00Z,1.978,6.56 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T05:45:00Z,2.453,7.38 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T05:45:00Z,2.083,1.52 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T06:00:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T06:00:00Z,1.36,5.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T06:00:00Z,1.99,6.69 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T06:00:00Z,2.466,7.33 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T06:00:00Z,2.105,2.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T06:15:00Z,1.996,6.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T06:15:00Z,2.471,7.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T06:15:00Z,2.115,1.79 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T06:30:00Z,2.185,6.67 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T06:30:00Z,2.612,1.93 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T06:30:00Z,2.362,5.83 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T06:30:00Z,4.192,12.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T06:30:00Z,2.004,5.49 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T06:30:00Z,2.475,7.23 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T06:30:00Z,2.137,1.47 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T06:45:00Z,2.013,6.61 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T06:45:00Z,2.49,7.18 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T06:45:00Z,2.17,1.37 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T07:00:00Z,1.401,5.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T07:00:00Z,2.019,6.79 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T07:00:00Z,2.492,7.18 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T07:00:00Z,2.181,1.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T07:15:00Z,2.027,6.82 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T07:15:00Z,2.497,7.13 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T07:15:00Z,2.196,0.45 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T07:30:00Z,2.231,6.96 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T07:30:00Z,2.664,1.89 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T07:30:00Z,2.402,6.03 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T07:30:00Z,4.222,12.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T07:30:00Z,1.412,5.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T07:30:00Z,2.035,6.55 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T07:30:00Z,2.504,7.15 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T07:30:00Z,2.225,0.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T07:45:00Z,2.04,6.63 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T07:45:00Z,2.506,7.09 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T07:45:00Z,2.238,1.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T08:00:00Z,2.046,6.05 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T08:00:00Z,2.52,7.05 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T08:00:00Z,2.253,0.58 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T08:15:00Z,2.051,6.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T08:15:00Z,2.528,6.94 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T08:15:00Z,2.27,0.49 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T08:30:00Z,2.286,6.9 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T08:30:00Z,2.706,1.85 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T08:30:00Z,2.436,5.97 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T08:30:00Z,4.291,12.9 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T08:30:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T08:30:00Z,1.449,5.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T08:30:00Z,2.058,6.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T08:30:00Z,2.53,6.86 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T08:30:00Z,2.273,0.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T08:45:00Z,2.071,6.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T08:45:00Z,2.547,6.77 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T08:45:00Z,2.291,0.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T09:00:00Z,2.076,6.27 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T09:00:00Z,2.555,6.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T09:00:00Z,2.302,0.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T09:15:00Z,2.081,6.19 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T09:15:00Z,2.553,6.78 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T09:15:00Z,2.314,0.86 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T09:30:00Z,2.335,6.68 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T09:30:00Z,2.758,1.81 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T09:30:00Z,2.495,5.86 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T09:30:00Z,4.338,12.8 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T09:30:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T09:30:00Z,1.463,4.91 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T09:30:00Z,2.089,6.25 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T09:30:00Z,2.551,6.79 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T09:30:00Z,2.328,1.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T09:45:00Z,2.095,5.57 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T09:45:00Z,2.557,6.76 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T09:45:00Z,2.338,0.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T10:00:00Z,2.098,6.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T10:00:00Z,2.562,6.77 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T10:00:00Z,2.349,0.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T10:15:00Z,2.1,5.73 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T10:15:00Z,2.572,6.76 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T10:15:00Z,2.355,0.35 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T10:30:00Z,2.368,6.66 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T10:30:00Z,2.803,1.75 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T10:30:00Z,2.526,6.43 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T10:30:00Z,4.379,12.8 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T10:30:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T10:30:00Z,1.513,4.67 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T10:30:00Z,2.105,5.67 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T10:30:00Z,2.573,6.77 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T10:30:00Z,2.363,0.47 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T10:45:00Z,2.114,5.83 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T10:45:00Z,2.58,6.73 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T10:45:00Z,2.371,0.65 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T11:00:00Z,2.37,6.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T11:00:00Z,2.122,5.45 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T11:00:00Z,2.586,6.73 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T11:00:00Z,2.376,0.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T11:15:00Z,2.125,4.04 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T11:15:00Z,2.586,6.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T11:15:00Z,2.38,0.62 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T11:30:00Z,2.811,1.87 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T11:30:00Z,2.543,6.23 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T11:30:00Z,4.371,12.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T11:30:00Z,1.501,4.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T11:30:00Z,2.128,5.22 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T11:30:00Z,2.587,6.68 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T11:30:00Z,2.39,0.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T11:45:00Z,2.134,5.52 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T11:45:00Z,2.582,6.69 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T11:45:00Z,2.388,0.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T12:00:00Z,2.131,4.09 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T12:00:00Z,2.574,6.63 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T12:00:00Z,2.387,0.52 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T12:15:00Z,2.134,5.13 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T12:15:00Z,2.572,6.55 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T12:15:00Z,2.399,0.36 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T12:30:00Z,2.818,1.79 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T12:30:00Z,2.544,5.97 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T12:30:00Z,4.35,13.1 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T12:30:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T12:30:00Z,1.511,4.71 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T12:30:00Z,2.135,4.69 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T12:30:00Z,2.582,6.65 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T12:30:00Z,2.396,0.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T12:45:00Z,2.127,5.17 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T12:45:00Z,2.565,6.59 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T12:45:00Z,2.391,0.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T13:00:00Z,2.13,5.68 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T13:00:00Z,2.576,6.61 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T13:00:00Z,2.39,0.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T13:15:00Z,2.132,4.99 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T13:15:00Z,2.577,6.62 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T13:15:00Z,2.392,0.87 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-01T13:30:00Z,2.808,1.66 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T13:30:00Z,2.546,6.41 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-01T13:30:00Z,4.357,13.2 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-01T13:30:00Z,0.0,0.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-01T13:30:00Z,1.517,4.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T13:30:00Z,2.127,5.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T13:30:00Z,2.575,6.59 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T13:30:00Z,2.388,0.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T13:45:00Z,2.132,5.48 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-01T13:45:00Z,2.57,6.63 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-01T13:45:00Z,2.386,0.87 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2020-07-01T14:00:00Z,0.792,5.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-01T14:00:00Z,2.128,6.0 
