network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T00:15:00Z,0.423,6.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T00:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T00:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T00:30:00Z,1.591,6.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T00:30:00Z,1.813,6.8,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T00:30:00Z,1.673,8.21,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T00:30:00Z,3.572,7.24,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T00:30:00Z,0.889,6.27,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T00:30:00Z,0.936,7.37,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T00:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T00:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T00:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T00:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T01:00:00Z,1.591,6.47,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T01:00:00Z,1.842,6.45,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T01:00:00Z,1.653,8.1,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T01:00:00Z,3.622,7.04,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T01:00:00Z,0.857,6.23,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T01:00:00Z,0.975,7.27,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T01:00:00Z,1.46,7.21,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T01:00:00Z,2.12,5.38,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T01:00:00Z,1.0,6.7,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T01:00:00Z,1.49,7.69,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T01:00:00Z,1.384,7.35,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T01:00:00Z,1.0,7.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T01:02:00Z,3.056,5.53,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T01:05:00Z,2.459,6.39,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T01:07:00Z,1.95,6.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T01:10:00Z,1.43,6.37,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T01:12:00Z,0.924,6.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T01:15:00Z,0.594,6.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T01:30:00Z,1.592,5.5,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T01:30:00Z,1.865,6.18,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T01:30:00Z,1.673,7.89,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T01:30:00Z,3.657,6.88,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T01:30:00Z,0.819,5.81,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T01:30:00Z,0.955,6.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T02:00:00Z,1.597,5.64,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T02:00:00Z,1.882,5.99,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T02:00:00Z,1.674,7.99,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T02:00:00Z,3.68,6.9,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T02:00:00Z,0.786,5.91,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T02:00:00Z,0.966,6.98,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T02:00:00Z,1.63,6.78,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T02:00:00Z,2.21,5.25,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T02:00:00Z,1.0,6.61,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T02:00:00Z,1.42,7.33,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T02:00:00Z,1.489,6.6,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T02:00:00Z,1.0,6.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T02:02:00Z,3.014,5.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T02:05:00Z,2.479,6.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T02:07:00Z,1.907,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T02:10:00Z,1.363,6.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T02:12:00Z,1.036,6.9,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T02:15:00Z,0.42,6.88,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T02:30:00Z,1.59,5.08,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T02:30:00Z,1.888,4.64,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T02:30:00Z,1.667,7.46,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T02:30:00Z,3.68,7.14,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T02:30:00Z,0.758,5.78,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T02:30:00Z,1.005,6.7,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T03:00:00Z,1.605,5.98,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T03:00:00Z,1.879,5.29,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T03:00:00Z,1.662,6.82,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T03:00:00Z,3.697,7.03,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T03:00:00Z,0.738,5.43,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T03:00:00Z,0.976,6.91,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T03:00:00Z,1.78,6.82,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T03:00:00Z,2.33,5.37,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T03:00:00Z,1.0,6.34,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T03:00:00Z,1.39,6.58,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T03:00:00Z,1.623,6.36,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T03:00:00Z,1.0,6.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T03:03:00Z,3.036,4.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T03:08:00Z,1.911,6.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T03:10:00Z,1.579,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T03:13:00Z,0.967,6.62,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T03:16:00Z,0.327,6.71,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T03:30:00Z,1.608,6.66,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T03:30:00Z,1.888,6.01,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T03:30:00Z,1.681,6.88,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T03:30:00Z,3.731,7.08,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T03:30:00Z,0.747,5.13,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T03:30:00Z,1.07,6.72,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T04:00:00Z,1.644,6.08,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T04:00:00Z,1.887,6.12,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T04:00:00Z,1.67,6.92,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T04:00:00Z,3.778,7.0,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T04:00:00Z,0.775,5.18,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T04:00:00Z,0.921,6.62,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T04:00:00Z,1.91,6.44,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T04:00:00Z,2.42,4.33,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T04:00:00Z,1.0,6.27,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T04:00:00Z,1.34,6.14,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T04:00:00Z,1.752,6.35,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T04:00:00Z,1.0,5.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T04:02:00Z,3.007,4.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T04:05:00Z,2.492,4.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T04:07:00Z,1.918,6.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T04:10:00Z,1.582,6.35,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T04:12:00Z,0.928,6.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T04:15:00Z,0.427,6.56,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T04:30:00Z,1.675,5.86,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T04:30:00Z,1.915,5.88,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T04:30:00Z,1.722,6.86,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T04:30:00Z,3.786,6.9,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T04:30:00Z,0.804,5.46,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T04:30:00Z,1.035,6.56,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T05:00:00Z,1.689,6.08,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T05:00:00Z,1.937,5.93,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T05:00:00Z,1.674,6.62,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T05:00:00Z,3.783,6.68,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T05:00:00Z,0.817,5.75,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T05:00:00Z,1.08,6.4,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T05:00:00Z,2.001,6.14,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T05:00:00Z,2.49,4.93,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T05:00:00Z,1.0,6.12,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T05:00:00Z,1.31,5.73,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T05:00:00Z,1.841,6.35,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T05:00:00Z,1.0,5.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T05:02:00Z,3.039,4.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T05:05:00Z,2.434,5.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T05:07:00Z,1.933,5.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T05:10:00Z,1.485,5.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T05:12:00Z,0.902,6.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T05:15:00Z,0.496,6.16,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T05:30:00Z,1.778,5.9,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T05:30:00Z,1.913,6.12,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T05:30:00Z,1.738,6.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T05:30:00Z,3.752,6.66,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T05:30:00Z,0.827,5.6,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T05:30:00Z,1.043,6.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T06:00:00Z,1.795,5.66,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T06:00:00Z,1.935,5.96,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T06:00:00Z,1.815,6.32,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T06:00:00Z,3.767,6.78,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T06:00:00Z,0.824,5.55,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T06:00:00Z,1.004,6.14,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T06:00:00Z,2.04,6.56,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T06:00:00Z,2.521,5.25,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T06:00:00Z,1.0,6.09,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T06:00:00Z,1.31,4.77,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T06:00:00Z,1.89,5.89,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T06:00:00Z,1.0,5.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T06:02:00Z,3.018,4.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T06:05:00Z,2.482,5.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T06:08:00Z,2.08,5.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T06:10:00Z,1.42,6.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T06:13:00Z,0.942,6.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T06:15:00Z,0.455,6.15,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T06:30:00Z,1.813,5.62,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T06:30:00Z,2.022,4.4,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T06:30:00Z,1.773,6.59,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T06:30:00Z,3.81,6.71,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T06:30:00Z,0.827,4.9,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T06:30:00Z,1.04,5.81,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T06:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T06:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T07:00:00Z,1.846,5.7,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T07:00:00Z,2.041,5.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T07:00:00Z,1.83,6.51,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T07:00:00Z,3.883,6.73,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T07:00:00Z,0.841,4.83,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T07:00:00Z,1.03,5.85,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-07-01T07:00:00Z,2.02,5.97,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-07-01T07:00:00Z,2.528,5.16,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T07:00:00Z,1.0,6.08,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2015-07-01T07:00:00Z,1.37,5.1,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T07:00:00Z,1.879,5.91,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-07-01T07:00:00Z,1.0,4.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T07:02:00Z,3.001,5.39,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T07:07:00Z,1.944,5.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T07:10:00Z,1.428,5.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T07:12:00Z,0.927,6.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-07-01T07:15:00Z,0.427,6.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T07:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-07-01T07:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-07-01T07:30:00Z,1.863,5.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-07-01T07:30:00Z,2.068,6.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-07-01T07:30:00Z,1.805,5.56,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-07-01T07:30:00Z,3.912,6.7,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-07-01T07:30:00Z,0.867,5.0,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-07-01T07:30:00Z,1.032,5.66,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-07-01T07:30:00Z,1.0,-9999.0,1111122 
