network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T01:30:00Z,3.863,6.6,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T01:30:00Z,0.896,5.18,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T01:30:00Z,1.208,6.25,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T02:00:00Z,1.76,6.59,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T02:00:00Z,1.99,5.53,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T02:00:00Z,1.889,6.66,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T02:00:00Z,3.829,6.51,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T02:00:00Z,0.878,4.98,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T02:00:00Z,1.211,6.15,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-08-01T02:00:00Z,1.8,7.17,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-08-01T02:00:00Z,2.43,5.55,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T02:00:00Z,2.531,6.11,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-08-01T02:00:00Z,1.547,4.39,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T02:00:00Z,1.74,6.59,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-08-01T02:00:00Z,1.68,5.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:03:00Z,3.429,3.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:06:00Z,2.977,4.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:08:00Z,2.47,5.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:11:00Z,2.017,6.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:14:00Z,1.475,6.58,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:17:00Z,0.912,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T02:20:00Z,0.411,6.92,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T02:30:00Z,1.746,5.12,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T02:30:00Z,1.978,5.98,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T02:30:00Z,1.908,6.21,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T02:30:00Z,3.812,6.41,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T02:30:00Z,0.864,5.95,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T02:30:00Z,1.246,5.91,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T03:00:00Z,1.754,6.56,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T03:00:00Z,1.972,6.18,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T03:00:00Z,1.891,6.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T03:00:00Z,3.843,6.31,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T03:00:00Z,0.85,4.67,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T03:00:00Z,1.242,5.82,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-08-01T03:00:00Z,1.81,6.86,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-08-01T03:00:00Z,2.53,5.39,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T03:00:00Z,2.669,6.03,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-08-01T03:00:00Z,1.52,3.96,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T03:00:00Z,1.894,6.25,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-08-01T03:00:00Z,1.824,4.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:03:00Z,3.417,3.35,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:06:00Z,2.969,3.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:08:00Z,2.457,5.47,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:11:00Z,1.942,6.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:14:00Z,1.473,6.48,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:17:00Z,0.909,6.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T03:19:00Z,0.41,6.63,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T03:30:00Z,1.755,6.53,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T03:30:00Z,1.995,6.32,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T03:30:00Z,1.898,6.13,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T03:30:00Z,3.89,6.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T03:30:00Z,0.848,5.14,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T03:30:00Z,1.264,5.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T04:00:00Z,1.764,3.64,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T04:00:00Z,2.053,6.37,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T04:00:00Z,1.923,6.17,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T04:00:00Z,3.965,6.2,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T04:00:00Z,0.851,4.75,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T04:00:00Z,1.275,5.66,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-08-01T04:00:00Z,1.82,6.43,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-08-01T04:00:00Z,2.61,5.21,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T04:00:00Z,2.765,6.11,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-08-01T04:00:00Z,1.511,3.82,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T04:00:00Z,2.011,5.79,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-08-01T04:00:00Z,1.94,5.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:03:00Z,3.449,3.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:06:00Z,2.999,3.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:08:00Z,2.486,4.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:11:00Z,1.962,5.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:14:00Z,1.43,6.53,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:17:00Z,0.943,6.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T04:20:00Z,0.449,6.63,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T04:30:00Z,1.814,4.48,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T04:30:00Z,2.13,5.47,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T04:30:00Z,1.947,6.16,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T04:30:00Z,4.016,6.15,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T04:30:00Z,0.844,3.89,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T04:30:00Z,1.284,4.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T05:00:00Z,1.867,3.88,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T05:00:00Z,2.141,6.25,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T05:00:00Z,1.972,5.4,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T05:00:00Z,4.062,6.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T05:00:00Z,0.863,4.08,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T05:00:00Z,1.288,4.98,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-08-01T05:00:00Z,1.84,6.04,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-08-01T05:00:00Z,2.67,5.37,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T05:00:00Z,2.751,5.94,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-08-01T05:00:00Z,1.58,3.67,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T05:00:00Z,2.072,5.77,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-08-01T05:00:00Z,2.0,5.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:03:00Z,3.432,3.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:06:00Z,2.986,3.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:08:00Z,2.48,4.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:11:00Z,1.974,5.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:14:00Z,1.437,5.97,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:17:00Z,0.95,6.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T05:20:00Z,0.459,6.37,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T05:30:00Z,1.924,3.37,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T05:30:00Z,2.135,6.15,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T05:30:00Z,1.988,5.88,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T05:30:00Z,4.094,5.94,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T05:30:00Z,0.897,4.67,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T05:30:00Z,1.284,5.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T06:00:00Z,1.973,3.2,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T06:00:00Z,2.162,6.04,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T06:00:00Z,1.997,5.48,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T06:00:00Z,4.124,5.83,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T06:00:00Z,0.932,4.54,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T06:00:00Z,1.28,4.5,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-08-01T06:00:00Z,1.878,6.17,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-08-01T06:00:00Z,2.67,5.48,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T06:00:00Z,2.666,5.71,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-08-01T06:00:00Z,1.66,3.81,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T06:00:00Z,2.07,5.63,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-08-01T06:00:00Z,2.0,5.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:03:00Z,3.438,3.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:06:00Z,2.999,2.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:08:00Z,2.495,4.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:11:00Z,1.992,4.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:14:00Z,1.458,6.06,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:17:00Z,0.976,6.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T06:20:00Z,0.418,6.59,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T06:30:00Z,2.0,5.45,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T06:30:00Z,2.194,5.74,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T06:30:00Z,2.031,5.46,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T06:30:00Z,4.146,5.77,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T06:30:00Z,0.991,4.48,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T06:30:00Z,1.297,4.74,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T06:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T06:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-08-01T07:00:00Z,2.016,5.15,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-08-01T07:00:00Z,2.212,5.53,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-08-01T07:00:00Z,2.055,5.69,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-08-01T07:00:00Z,4.164,5.69,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-08-01T07:00:00Z,1.055,4.4,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-08-01T07:00:00Z,1.304,4.79,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-08-01T07:00:00Z,1.9,6.04,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-08-01T07:00:00Z,2.63,5.36,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T07:00:00Z,2.597,5.7,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-08-01T07:00:00Z,1.72,3.62,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-08-01T07:00:00Z,2.005,6.24,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-08-01T07:00:00Z,1.93,4.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T07:03:00Z,3.462,3.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T07:06:00Z,3.021,3.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T07:08:00Z,2.522,5.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T07:11:00Z,1.985,5.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-08-01T07:14:00Z,1.476,6.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-08-01T07:15:00Z,1.0,-9999.0,1111122 
