network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T01:05:00Z,3.006,5.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T01:07:00Z,2.454,7.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T01:10:00Z,1.945,6.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T01:12:00Z,1.441,7.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T01:15:00Z,0.928,7.62,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T01:17:00Z,0.434,7.53,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T01:30:00Z,2.049,2.36,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T01:30:00Z,2.297,7.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T01:30:00Z,2.105,7.04,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T01:30:00Z,4.107,6.66,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T01:30:00Z,1.159,6.27,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T01:30:00Z,1.295,6.46,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T02:00:00Z,2.06,4.92,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T02:00:00Z,2.316,6.89,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T02:00:00Z,2.102,7.18,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T02:00:00Z,4.106,6.57,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T02:00:00Z,1.186,6.27,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T02:00:00Z,1.289,6.18,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-06-01T02:00:00Z,1.882,6.53,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-06-01T02:00:00Z,2.58,6.53,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T02:00:00Z,1.941,6.69,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-06-01T02:00:00Z,1.63,3.35,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T02:00:00Z,1.98,7.32,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T02:00:00Z,2.34,3.63,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-06-01T02:00:00Z,1.91,7.47,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:03:00Z,3.464,4.68,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:05:00Z,3.005,4.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:07:00Z,2.443,6.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:10:00Z,1.947,7.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:12:00Z,1.438,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:15:00Z,0.931,7.52,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T02:17:00Z,0.436,7.38,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T02:30:00Z,2.072,4.22,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T02:30:00Z,2.313,6.77,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T02:30:00Z,2.12,7.37,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T02:30:00Z,4.12,6.32,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T02:30:00Z,1.189,6.19,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T02:30:00Z,1.281,6.53,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T03:00:00Z,2.07,4.54,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T03:00:00Z,2.314,6.7,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T03:00:00Z,2.095,6.68,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T03:00:00Z,4.138,5.75,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T03:00:00Z,1.194,6.01,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T03:00:00Z,1.272,6.08,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-06-01T03:00:00Z,1.94,5.99,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-06-01T03:00:00Z,2.61,6.61,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T03:00:00Z,1.905,6.62,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-06-01T03:00:00Z,1.709,3.26,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T03:00:00Z,1.97,6.83,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T03:00:00Z,2.4,3.44,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-06-01T03:00:00Z,1.92,6.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T03:03:00Z,3.475,4.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T03:07:00Z,2.462,6.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T03:10:00Z,1.974,6.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T03:12:00Z,1.403,7.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T03:14:00Z,0.969,7.34,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T03:17:00Z,0.487,7.24,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T03:30:00Z,2.075,3.65,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T03:30:00Z,2.326,6.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T03:30:00Z,2.091,7.25,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T03:30:00Z,4.135,5.82,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T03:30:00Z,1.197,6.2,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T03:30:00Z,1.268,5.66,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T04:00:00Z,2.069,5.04,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T04:00:00Z,2.319,6.55,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T04:00:00Z,2.107,7.18,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T04:00:00Z,4.14,5.91,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T04:00:00Z,1.2,6.17,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T04:00:00Z,1.263,5.85,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-06-01T04:00:00Z,1.964,6.34,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-06-01T04:00:00Z,2.58,6.72,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T04:00:00Z,1.845,6.61,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-06-01T04:00:00Z,1.74,3.25,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T04:00:00Z,1.92,6.4,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T04:00:00Z,2.45,3.44,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-06-01T04:00:00Z,1.86,6.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:03:00Z,3.492,4.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:05:00Z,2.945,5.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:07:00Z,2.42,6.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:10:00Z,1.925,6.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:12:00Z,1.428,6.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:14:00Z,0.915,7.4,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T04:17:00Z,0.432,7.08,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T04:30:00Z,2.059,3.57,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T04:30:00Z,2.323,6.44,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T04:30:00Z,2.12,7.0,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T04:30:00Z,4.132,6.02,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T04:30:00Z,1.216,6.08,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T04:30:00Z,1.261,6.14,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T05:00:00Z,2.065,3.23,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T05:00:00Z,2.314,6.43,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T05:00:00Z,2.116,7.01,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T05:00:00Z,4.112,5.95,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T05:00:00Z,1.204,6.06,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T05:00:00Z,1.265,5.68,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-06-01T05:00:00Z,1.97,5.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-06-01T05:00:00Z,2.55,6.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T05:00:00Z,1.775,6.66,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-06-01T05:00:00Z,1.76,3.2,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T05:00:00Z,1.87,6.8,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T05:00:00Z,2.46,3.45,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-06-01T05:00:00Z,1.8,7.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:03:00Z,3.436,3.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:05:00Z,2.988,4.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:07:00Z,2.435,5.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:10:00Z,1.946,6.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:12:00Z,1.446,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:14:00Z,0.948,7.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T05:17:00Z,0.464,6.88,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T05:30:00Z,2.065,2.94,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T05:30:00Z,2.312,6.42,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T05:30:00Z,2.101,6.8,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T05:30:00Z,4.093,6.44,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T05:30:00Z,1.224,6.01,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T05:30:00Z,1.268,5.74,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T06:00:00Z,2.071,4.18,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T06:00:00Z,2.299,6.37,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T06:00:00Z,2.108,6.84,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T06:00:00Z,4.097,5.98,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2016-06-01T06:00:00Z,1.207,5.82,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2016-06-01T06:00:00Z,1.271,5.9,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2016-06-01T06:00:00Z,1.94,6.15,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2016-06-01T06:00:00Z,2.49,6.59,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T06:00:00Z,1.682,6.74,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2016-06-01T06:00:00Z,1.77,3.27,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T06:00:00Z,1.82,7.47,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T06:00:00Z,2.45,3.24,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2016-06-01T06:00:00Z,1.74,6.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:03:00Z,3.504,4.39,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:05:00Z,2.997,4.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:07:00Z,2.443,5.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:10:00Z,1.96,6.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:12:00Z,1.464,6.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:15:00Z,0.963,7.15,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2016-06-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2016-06-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2016-06-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2016-06-01T06:17:00Z,0.416,7.03,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2016-06-01T06:30:00Z,2.062,2.97,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2016-06-01T06:30:00Z,2.298,6.36,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2016-06-01T06:30:00Z,2.12,6.78,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2016-06-01T06:30:00Z,4.097,5.77,1111122 
