network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T15:30:00Z,1.0,2.01 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T16:00:00Z,2.81,3.34 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T16:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T16:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T16:00:00Z,0.0,3.6 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T16:00:00Z,3.07,5.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T16:00:00Z,2.13,5.9 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T16:00:00Z,2.49,5.78 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T16:15:00Z,0.0,6.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T16:30:00Z,2.78,3.14 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T16:30:00Z,2.36,5.67 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T16:30:00Z,1.0,6.39 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T16:30:00Z,1.0,5.98 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T16:30:00Z,1.0,2.94 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T16:30:00Z,1.0,2.29 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T17:00:00Z,2.77,3.04 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T17:00:00Z,2.31,5.61 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T17:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T17:00:00Z,0.0,3.5 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T17:00:00Z,3.04,5.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T17:00:00Z,2.14,5.9 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T17:00:00Z,2.51,5.76 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T17:15:00Z,0.0,6.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T17:30:00Z,2.76,3.62 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T17:30:00Z,2.29,5.97 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T17:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T17:30:00Z,1.0,6.54 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T17:30:00Z,1.0,6.26 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-07-06T17:30:00Z,1.0,5.57 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T17:30:00Z,1.0,3.42 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T17:30:00Z,1.0,2.24 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T18:00:00Z,2.75,4.53 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T18:00:00Z,2.26,6.08 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T18:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T18:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T18:00:00Z,0.0,3.3 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T18:00:00Z,3.02,5.7 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T18:00:00Z,2.11,5.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T18:00:00Z,2.456,5.58 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T18:15:00Z,1.503,7.46 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T18:15:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T18:15:00Z,0.0,6.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T18:30:00Z,2.72,3.61 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T18:30:00Z,2.23,6.19 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T18:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T18:30:00Z,1.49,7.48 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T18:30:00Z,-9999.0,-9999.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T18:30:00Z,1.0,6.64 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T18:30:00Z,1.0,6.51 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T18:30:00Z,1.0,2.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T18:45:00Z,1.484,7.49 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T18:45:00Z,-9999.0,-9999.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T19:00:00Z,2.69,3.64 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T19:00:00Z,2.18,6.22 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T19:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T19:00:00Z,1.464,7.55 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T19:00:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T19:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T19:00:00Z,0.0,3.3 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T19:00:00Z,3.01,5.9 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T19:00:00Z,2.04,5.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T19:00:00Z,2.4,5.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T19:15:00Z,1.438,7.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T19:15:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T19:15:00Z,0.0,6.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T19:30:00Z,2.66,5.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T19:30:00Z,2.14,6.22 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T19:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T19:30:00Z,1.415,7.62 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T19:30:00Z,-9999.0,-9999.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T19:30:00Z,1.0,6.73 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T19:30:00Z,1.0,6.51 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T19:30:00Z,1.0,3.54 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T19:30:00Z,1.0,3.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T19:45:00Z,1.397,7.72 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T19:45:00Z,-9999.0,-9999.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T20:00:00Z,2.61,4.88 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T20:00:00Z,2.15,5.51 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T20:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T20:00:00Z,1.373,7.86 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T20:00:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T20:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T20:00:00Z,0.0,3.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T20:00:00Z,3.0,5.9 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T20:00:00Z,1.98,5.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T20:00:00Z,2.34,5.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T20:15:00Z,1.352,8.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T20:15:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T20:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T20:30:00Z,2.58,2.68 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T20:30:00Z,2.13,5.27 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T20:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T20:30:00Z,1.331,8.14 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T20:30:00Z,-9999.0,-9999.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T20:30:00Z,1.0,6.88 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T20:30:00Z,1.0,6.76 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T20:30:00Z,1.0,3.42 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T20:30:00Z,1.0,4.33 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T20:45:00Z,1.313,8.24 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T20:45:00Z,-9999.0,-9999.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T21:00:00Z,2.55,4.53 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T21:00:00Z,2.12,5.82 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T21:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T21:00:00Z,1.296,8.36 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T21:00:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T21:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T21:00:00Z,0.0,3.3 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T21:00:00Z,2.99,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T21:00:00Z,1.9,5.7 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T21:00:00Z,2.274,5.74 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T21:15:00Z,1.28,8.41 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T21:15:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T21:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T21:30:00Z,2.53,4.28 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T21:30:00Z,2.09,7.88 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T21:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T21:30:00Z,1.266,8.47 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T21:30:00Z,-9999.0,-9999.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T21:30:00Z,1.0,6.95 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T21:30:00Z,1.0,7.01 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T21:30:00Z,1.0,4.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T21:45:00Z,1.252,8.47 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T21:45:00Z,-9999.0,-9999.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T22:00:00Z,2.51,3.78 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T22:00:00Z,2.04,7.91 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T22:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T22:00:00Z,1.241,8.52 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T22:00:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-06T22:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-06T22:00:00Z,0.0,5.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-06T22:00:00Z,2.99,6.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-06T22:00:00Z,1.83,5.7 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-06T22:00:00Z,2.214,5.93 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T22:00:00Z,1.0,3.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T22:15:00Z,1.227,8.49 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T22:15:00Z,-9999.0,-9999.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-06T22:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T22:30:00Z,2.49,5.13 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T22:30:00Z,2.04,8.39 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T22:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T22:30:00Z,-9999.0,-9999.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-06T22:30:00Z,1.0,7.11 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-06T22:30:00Z,1.0,7.77 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T22:45:00Z,-9999.0,-9999.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T23:00:00Z,2.47,4.36 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T23:00:00Z,2.02,8.03 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T23:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T23:00:00Z,-9999.0,-9999.0 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-06T23:00:00Z,1.0,3.05 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-06T23:00:00Z,1.0,4.51 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T23:15:00Z,1.187,8.56 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-06T23:15:00Z,-9999.0,-9999.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-06T23:30:00Z,2.43,4.88 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-06T23:30:00Z,2.03,7.6 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-06T23:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T23:30:00Z,1.177,8.51 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-06T23:45:00Z,1.17,8.49 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T00:00:00Z,2.41,4.64 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T00:00:00Z,2.01,8.01 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T00:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T00:00:00Z,1.167,8.47 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-07T00:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-07T00:00:00Z,0.0,6.2 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-07T00:00:00Z,2.97,6.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-07T00:00:00Z,1.77,5.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T00:15:00Z,1.164,8.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-07T00:15:00Z,0.0,6.8 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T00:30:00Z,2.42,5.06 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T00:30:00Z,2.01,7.77 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T00:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T00:30:00Z,1.16,8.36 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-07T00:30:00Z,1.0,7.05 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-07T00:30:00Z,1.0,7.83 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-07T00:30:00Z,1.0,2.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T00:45:00Z,1.152,8.28 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T01:00:00Z,2.42,4.86 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T01:00:00Z,2.0,7.58 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T01:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T01:00:00Z,1.143,8.27 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-07T01:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-07T01:00:00Z,0.0,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-07T01:00:00Z,2.94,6.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-07T01:00:00Z,1.74,5.8 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-07T01:00:00Z,1.0,3.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T01:15:00Z,1.138,8.17 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-07T01:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T01:30:00Z,2.44,4.57 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T01:30:00Z,2.01,7.29 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T01:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T01:30:00Z,1.141,8.09 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-07T01:30:00Z,1.0,7.08 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-07T01:30:00Z,1.0,7.38 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-07-07T01:30:00Z,1.0,6.35 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-07T01:30:00Z,1.0,4.1 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-07T01:30:00Z,1.0,2.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T01:45:00Z,1.141,7.98 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T02:00:00Z,2.45,3.77 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T02:00:00Z,2.02,6.74 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T02:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T02:00:00Z,1.144,7.97 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-07T02:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-07T02:00:00Z,0.0,6.3 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-07T02:00:00Z,2.94,6.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-07T02:00:00Z,1.76,5.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T02:15:00Z,1.155,7.84 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-07T02:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T02:30:00Z,2.45,3.39 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T02:30:00Z,2.01,5.88 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T02:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T02:30:00Z,1.154,7.83 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-07T02:30:00Z,1.0,7.02 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-07T02:30:00Z,1.0,6.87 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-07-07T02:30:00Z,1.0,6.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T02:45:00Z,1.156,7.67 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T03:00:00Z,2.47,2.29 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T03:00:00Z,2.04,5.53 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T03:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T03:00:00Z,1.151,7.57 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-07T03:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-07T03:00:00Z,0.0,5.6 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-07T03:00:00Z,2.94,6.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-07T03:00:00Z,1.8,5.7 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-07T03:00:00Z,1.0,2.86 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-07T03:00:00Z,1.0,3.79 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T03:15:00Z,1.156,7.43 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-07T03:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T03:30:00Z,2.47,3.6 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T03:30:00Z,2.06,6.18 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T03:30:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T03:30:00Z,1.167,7.39 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-07-07T03:30:00Z,1.0,6.86 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-07-07T03:30:00Z,1.0,7.0 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-07-07T03:30:00Z,1.0,6.34 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-07-07T03:30:00Z,1.0,2.74 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-07-07T03:30:00Z,1.0,3.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T03:45:00Z,1.175,6.86 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-07-07T04:00:00Z,2.5,4.06 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-07-07T04:00:00Z,2.05,6.15 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-07-07T04:00:00Z,0.0,0.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T04:00:00Z,1.186,6.98 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-07-07T04:00:00Z,0.07,8.4 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-07-07T04:00:00Z,0.0,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-07-07T04:00:00Z,2.95,6.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-07-07T04:00:00Z,1.82,5.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-07T04:00:00Z,2.285,6.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-07T04:15:00Z,1.2,6.31 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-07-07T04:15:00Z,0.0,6.6 
