network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T01:15:00Z,0.0,7.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T01:30:00Z,1.97,7.88 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T01:30:00Z,2.59,8.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T01:30:00Z,2.33,6.92 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T01:30:00Z,1.38,6.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T01:30:00Z,23.12,7.26 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T01:30:00Z,1.0,7.57 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T01:30:00Z,1.0,5.68 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T01:30:00Z,1.0,7.37 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T01:30:00Z,1.0,6.83 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T01:45:00Z,23.16,7.54 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T02:00:00Z,2.0,7.86 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T02:00:00Z,2.63,8.32 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T02:00:00Z,2.36,7.49 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T02:00:00Z,1.4,6.76 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T02:00:00Z,23.12,7.46 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2022-11-01T02:00:00Z,0.0,5.3 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T02:00:00Z,1.38,5.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T02:00:00Z,0.0,4.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T02:00:00Z,3.01,5.6 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T02:00:00Z,1.6,5.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T02:00:00Z,2.12,7.2 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T02:00:00Z,1.0,7.01 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T02:00:00Z,1.0,6.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T02:15:00Z,23.09,7.38 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T02:15:00Z,0.0,7.3 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T02:15:00Z,2.25,7.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T02:15:00Z,0.0,7.2 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T02:15:00Z,0.0,7.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T02:30:00Z,2.04,7.86 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T02:30:00Z,2.66,8.35 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T02:30:00Z,2.39,7.58 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T02:30:00Z,1.42,6.84 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T02:30:00Z,23.07,7.27 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T02:30:00Z,1.0,7.41 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T02:30:00Z,1.0,6.39 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T02:30:00Z,1.0,7.12 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T02:30:00Z,1.0,6.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T02:45:00Z,23.03,7.32 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T03:00:00Z,2.08,7.75 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T03:00:00Z,2.7,8.29 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T03:00:00Z,2.42,7.42 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T03:00:00Z,1.44,6.71 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T03:00:00Z,23.0,7.22 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T03:00:00Z,1.45,4.9 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T03:00:00Z,0.0,4.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T03:00:00Z,3.03,6.6 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T03:00:00Z,1.53,5.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T03:00:00Z,2.19,7.2 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T03:00:00Z,1.0,7.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T03:00:00Z,1.0,6.71 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T03:15:00Z,22.96,7.19 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T03:15:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T03:15:00Z,2.27,7.3 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T03:15:00Z,0.0,7.2 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T03:15:00Z,0.0,7.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T03:30:00Z,2.12,7.34 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T03:30:00Z,2.74,8.05 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T03:30:00Z,2.46,7.1 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T03:30:00Z,1.46,6.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T03:30:00Z,22.93,7.18 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T03:30:00Z,1.0,7.35 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T03:30:00Z,1.0,6.58 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T03:30:00Z,1.0,6.68 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T03:30:00Z,1.0,6.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T03:45:00Z,22.89,7.16 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T04:00:00Z,2.16,6.7 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T04:00:00Z,2.78,7.98 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T04:00:00Z,2.49,6.88 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T04:00:00Z,1.48,6.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T04:00:00Z,22.86,7.18 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T04:00:00Z,1.51,5.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T04:00:00Z,0.0,4.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T04:00:00Z,3.05,6.6 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T04:00:00Z,1.47,5.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T04:00:00Z,2.26,7.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-11-01T04:00:00Z,1.582,4.02 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T04:00:00Z,1.0,6.83 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T04:00:00Z,1.0,6.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T04:15:00Z,22.83,7.1 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T04:15:00Z,0.0,6.9 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T04:15:00Z,2.28,7.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T04:15:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T04:15:00Z,0.0,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T04:30:00Z,2.19,7.52 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T04:30:00Z,2.81,8.07 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T04:30:00Z,2.53,6.32 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T04:30:00Z,1.5,6.45 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T04:30:00Z,22.72,7.34 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T04:30:00Z,1.0,7.27 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T04:30:00Z,1.0,6.62 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T04:30:00Z,1.0,6.45 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T04:30:00Z,1.0,5.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T04:45:00Z,22.65,7.28 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T05:00:00Z,2.22,6.66 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T05:00:00Z,2.84,7.98 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T05:00:00Z,2.55,6.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T05:00:00Z,22.58,7.24 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T05:00:00Z,1.56,4.8 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T05:00:00Z,0.0,4.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T05:00:00Z,3.06,6.6 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T05:00:00Z,1.41,5.7 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T05:00:00Z,2.32,7.6 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-11-01T05:00:00Z,1.604,3.87 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T05:00:00Z,1.0,6.84 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T05:00:00Z,1.0,6.15 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T05:15:00Z,22.56,7.04 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T05:15:00Z,0.0,6.5 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T05:15:00Z,2.3,7.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T05:15:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T05:15:00Z,0.0,6.8 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T05:30:00Z,2.26,7.69 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T05:30:00Z,2.86,7.88 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T05:30:00Z,2.57,6.69 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T05:30:00Z,1.54,6.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T05:30:00Z,22.48,7.13 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T05:30:00Z,1.0,6.9 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T05:30:00Z,1.0,6.08 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T05:30:00Z,1.0,7.25 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T05:30:00Z,1.0,6.66 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T05:30:00Z,1.0,6.34 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T05:30:00Z,1.0,5.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T05:45:00Z,22.44,7.09 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T06:00:00Z,2.29,7.67 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-11-01T06:00:00Z,2.89,7.85 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-11-01T06:00:00Z,2.61,6.31 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T06:00:00Z,1.55,6.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T06:00:00Z,22.36,7.04 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2022-11-01T06:00:00Z,0.0,5.5 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T06:00:00Z,1.59,4.8 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T06:00:00Z,0.0,4.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T06:00:00Z,3.07,6.6 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T06:00:00Z,1.4,4.6 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T06:00:00Z,2.37,7.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-11-01T06:00:00Z,1.59,4.26 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T06:15:00Z,22.29,6.99 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T06:15:00Z,0.0,6.4 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T06:15:00Z,2.31,7.3 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T06:15:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T06:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T06:30:00Z,2.31,8.01 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T06:30:00Z,1.56,6.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T06:30:00Z,22.26,6.9 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T06:30:00Z,1.0,7.11 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T06:30:00Z,1.0,6.38 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T06:30:00Z,1.0,7.18 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T06:30:00Z,1.0,6.52 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T06:30:00Z,1.0,6.43 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T06:30:00Z,1.0,5.77 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T06:45:00Z,22.18,6.92 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T07:00:00Z,2.34,8.03 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T07:00:00Z,1.57,6.28 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T07:00:00Z,22.16,6.78 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T07:00:00Z,1.62,4.5 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T07:00:00Z,0.0,4.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T07:00:00Z,3.08,6.5 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T07:00:00Z,1.47,5.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T07:00:00Z,2.42,6.9 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-11-01T07:00:00Z,1.556,4.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T07:15:00Z,22.12,6.87 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T07:15:00Z,0.0,6.1 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T07:15:00Z,2.34,7.3 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T07:15:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T07:15:00Z,0.0,6.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T07:30:00Z,2.36,7.96 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T07:30:00Z,1.57,6.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T07:30:00Z,22.1,6.85 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T07:30:00Z,1.0,6.96 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T07:30:00Z,1.0,6.42 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T07:30:00Z,1.0,6.3 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T07:30:00Z,1.0,5.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T07:45:00Z,22.06,6.82 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T08:00:00Z,2.38,7.95 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T08:00:00Z,1.57,6.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T08:00:00Z,22.06,6.49 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T08:00:00Z,1.64,4.5 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2022-11-01T08:00:00Z,0.0,4.6 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2022-11-01T08:00:00Z,3.1,6.4 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2022-11-01T08:00:00Z,1.55,5.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2022-11-01T08:00:00Z,2.46,6.5 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-11-01T08:00:00Z,1.516,4.29 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T08:00:00Z,1.0,6.9 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T08:00:00Z,1.0,6.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T08:15:00Z,22.05,6.72 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2022-11-01T08:15:00Z,0.0,5.7 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2022-11-01T08:15:00Z,2.35,7.2 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2022-11-01T08:15:00Z,0.0,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2022-11-01T08:15:00Z,0.0,6.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T08:30:00Z,2.4,7.92 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T08:30:00Z,1.57,6.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T08:30:00Z,22.02,6.71 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-11-01T08:30:00Z,1.0,6.91 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2022-11-01T08:30:00Z,1.0,6.64 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2022-11-01T08:30:00Z,1.0,6.94 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-11-01T08:30:00Z,1.0,6.41 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-11-01T08:30:00Z,1.0,6.18 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-11-01T08:30:00Z,1.0,4.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T08:45:00Z,22.0,6.76 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-11-01T09:00:00Z,2.41,7.82 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2022-11-01T09:00:00Z,1.57,6.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-11-01T09:00:00Z,22.0,6.7 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2022-11-01T09:00:00Z,1.63,4.5 
