network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T01:02:00Z,2.922,7.37,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T01:05:00Z,2.501,7.35,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T01:08:00Z,2.01,7.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T01:10:00Z,1.476,7.35,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T01:13:00Z,0.835,7.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T01:15:00Z,0.303,7.41,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T01:15:00Z,2.14,6.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T01:30:00Z,2.611,7.17,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T01:30:00Z,2.342,7.59,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T01:30:00Z,4.591,7.02,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T01:30:00Z,1.668,6.7,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T01:30:00Z,1.577,6.33,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T01:30:00Z,2.14,6.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T01:45:00Z,2.13,6.49,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T02:00:00Z,2.743,7.16,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T02:00:00Z,2.464,7.55,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T02:00:00Z,4.515,7.05,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T02:00:00Z,1.628,6.62,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T02:00:00Z,1.609,6.19,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:00:00Z,2.12,7.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T02:00:00Z,2.7,6.3,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:00:00Z,1.0,0.08,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:00:00Z,2.08,7.41,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:00:00Z,2.59,6.5,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T02:00:00Z,1.0,5.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T02:02:00Z,3.005,7.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T02:05:00Z,2.537,7.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T02:07:00Z,2.176,7.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T02:10:00Z,1.457,7.29,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T02:13:00Z,0.806,7.29,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T02:15:00Z,0.442,7.33,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:15:00Z,2.12,6.92,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T02:30:00Z,2.695,7.14,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T02:30:00Z,2.49,7.61,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T02:30:00Z,4.504,6.93,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T02:30:00Z,1.521,6.63,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T02:30:00Z,1.635,6.64,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:30:00Z,2.12,6.89,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:45:00Z,2.13,6.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T03:00:00Z,2.683,7.1,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T03:00:00Z,2.479,7.65,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T03:00:00Z,4.459,6.87,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T03:00:00Z,1.569,6.55,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T03:00:00Z,1.667,6.48,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:00:00Z,2.14,6.39,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T03:00:00Z,2.697,5.91,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:00:00Z,1.0,0.05,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:00:00Z,2.101,7.27,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:00:00Z,2.56,5.61,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T03:00:00Z,1.0,6.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T03:02:00Z,2.936,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T03:07:00Z,1.977,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T03:10:00Z,1.499,7.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T03:12:00Z,0.953,7.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T03:14:00Z,0.398,7.59,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:15:00Z,2.15,6.28,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T03:30:00Z,2.669,6.94,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T03:30:00Z,2.507,7.59,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T03:30:00Z,4.425,6.71,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T03:30:00Z,1.528,6.29,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T03:30:00Z,1.671,6.52,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:30:00Z,2.16,6.23,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:45:00Z,2.18,6.26,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T04:00:00Z,2.668,7.02,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T04:00:00Z,2.462,7.59,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T04:00:00Z,4.431,6.69,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T04:00:00Z,1.529,6.15,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T04:00:00Z,1.607,6.39,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:00:00Z,2.21,5.93,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T04:00:00Z,2.74,5.78,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:00:00Z,1.0,0.05,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:00:00Z,2.147,6.99,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:00:00Z,2.52,5.88,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T04:00:00Z,1.0,5.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T04:02:00Z,2.959,6.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T04:05:00Z,2.476,7.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T04:07:00Z,1.947,7.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T04:10:00Z,1.473,7.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T04:12:00Z,0.948,7.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T04:14:00Z,0.479,7.35,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:15:00Z,2.23,6.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T04:30:00Z,2.722,7.02,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T04:30:00Z,2.504,7.5,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T04:30:00Z,4.482,6.73,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T04:30:00Z,1.604,5.88,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T04:30:00Z,1.636,6.27,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:30:00Z,2.25,6.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:45:00Z,2.27,6.29,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T05:00:00Z,2.731,7.03,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T05:00:00Z,2.501,7.39,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T05:00:00Z,4.512,6.7,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T05:00:00Z,1.578,5.61,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T05:00:00Z,1.682,6.39,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:00:00Z,2.28,6.31,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T05:00:00Z,2.81,5.48,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:00:00Z,1.0,0.06,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:00:00Z,2.2,6.16,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:00:00Z,2.5,5.57,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T05:00:00Z,1.0,5.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T05:02:00Z,2.937,6.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T05:05:00Z,2.506,7.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T05:07:00Z,1.986,6.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T05:10:00Z,1.414,6.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T05:12:00Z,0.924,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T05:14:00Z,0.44,7.34,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:15:00Z,2.3,6.3,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T05:30:00Z,2.713,6.88,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T05:30:00Z,2.511,7.25,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T05:30:00Z,4.504,6.56,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T05:30:00Z,1.666,5.66,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T05:30:00Z,1.707,6.42,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:30:00Z,2.31,6.38,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:45:00Z,2.33,5.94,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:45:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:45:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T06:00:00Z,2.711,6.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T06:00:00Z,2.504,7.17,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T06:00:00Z,4.497,6.37,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T06:00:00Z,1.705,5.64,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T06:00:00Z,1.735,6.37,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:00:00Z,2.34,6.01,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T06:00:00Z,2.86,6.02,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:00:00Z,1.0,0.09,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:00:00Z,2.248,5.95,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:00:00Z,2.53,6.11,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T06:00:00Z,1.0,5.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T06:02:00Z,2.97,6.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T06:05:00Z,2.472,6.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T06:07:00Z,1.949,6.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T06:10:00Z,1.46,6.7,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T06:12:00Z,0.909,6.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2015-11-01T06:15:00Z,0.416,7.31,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:15:00Z,2.35,6.26,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:15:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:15:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2015-11-01T06:30:00Z,2.722,6.66,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T06:30:00Z,2.469,7.1,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2015-11-01T06:30:00Z,4.551,6.57,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2015-11-01T06:30:00Z,1.612,5.88,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2015-11-01T06:30:00Z,1.702,6.2,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:30:00Z,2.36,6.17,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:30:00Z,1.0,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:45:00Z,2.37,6.19,1111122 
