network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T03:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T03:00:00Z,0.0,7.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T03:00:00Z,2.78,7.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T03:00:00Z,2.11,10.0 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T03:15:00Z,1.61,9.3 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T03:15:00Z,2.04,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T03:15:00Z,0.0,9.5 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T03:15:00Z,0.0,8.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T03:30:00Z,2.14,8.38 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T03:30:00Z,2.19,8.53 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T03:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T03:30:00Z,1.0,8.9 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-11-01T03:30:00Z,1.0,10.0 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T03:30:00Z,1.0,7.3 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T03:30:00Z,1.0,7.16 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T04:00:00Z,2.14,8.39 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T04:00:00Z,2.22,8.52 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T04:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T04:00:00Z,0.0,7.5 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T04:00:00Z,2.79,7.2 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T04:00:00Z,2.14,10.1 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T04:00:00Z,2.431,6.02 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T04:15:00Z,1.7,9.4 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T04:15:00Z,2.03,8.6 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T04:15:00Z,0.0,9.2 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T04:15:00Z,0.0,8.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T04:30:00Z,2.16,8.06 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T04:30:00Z,2.19,8.61 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T04:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T04:30:00Z,1.0,7.28 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T05:00:00Z,2.14,7.82 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T05:00:00Z,2.2,8.71 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T05:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T05:00:00Z,0.0,7.3 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T05:00:00Z,2.8,7.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T05:00:00Z,2.12,8.3 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T05:00:00Z,2.48,5.94 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T05:00:00Z,1.0,8.85 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T05:15:00Z,2.04,8.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T05:15:00Z,0.0,9.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T05:15:00Z,0.0,8.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T05:30:00Z,2.13,5.66 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T05:30:00Z,2.2,8.87 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T05:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T05:30:00Z,1.0,8.77 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-11-01T05:30:00Z,1.0,0.83 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T05:30:00Z,1.0,7.39 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T06:00:00Z,2.12,6.54 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T06:00:00Z,2.18,8.89 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T06:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T06:00:00Z,0.0,7.1 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T06:00:00Z,2.81,7.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T06:00:00Z,2.1,8.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T06:00:00Z,2.48,5.91 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-11-01T06:00:00Z,1.0,6.58 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T06:00:00Z,1.0,5.88 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T06:15:00Z,1.78,9.2 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T06:15:00Z,2.04,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T06:15:00Z,0.0,9.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T06:15:00Z,0.0,8.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T06:30:00Z,2.09,6.23 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T06:30:00Z,2.18,8.74 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T06:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T06:30:00Z,1.0,7.37 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-11-01T06:30:00Z,1.0,6.29 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T07:00:00Z,2.08,6.96 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T07:00:00Z,2.18,8.57 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T07:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T07:00:00Z,0.0,6.9 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T07:00:00Z,2.81,7.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T07:00:00Z,2.07,9.1 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T07:00:00Z,2.445,5.85 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T07:00:00Z,1.0,8.71 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T07:15:00Z,1.77,9.1 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T07:15:00Z,2.05,8.6 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T07:15:00Z,0.0,9.1 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T07:15:00Z,0.0,8.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T07:30:00Z,2.08,7.55 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T07:30:00Z,2.18,8.48 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T07:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T07:30:00Z,1.0,8.68 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T07:30:00Z,1.0,7.24 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T07:30:00Z,1.0,6.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T08:00:00Z,2.07,7.67 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T08:00:00Z,2.17,8.5 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T08:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T08:00:00Z,0.0,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T08:00:00Z,2.81,7.2 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T08:00:00Z,2.05,8.9 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T08:00:00Z,2.39,5.91 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-11-01T08:00:00Z,1.0,6.01 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T08:15:00Z,1.73,9.2 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T08:15:00Z,2.06,8.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T08:15:00Z,0.0,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T08:15:00Z,0.0,7.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T08:30:00Z,2.05,6.76 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T08:30:00Z,2.19,8.61 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T08:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T08:30:00Z,1.0,8.32 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T08:30:00Z,1.0,7.18 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T08:30:00Z,1.0,5.14 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T09:00:00Z,2.05,7.94 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T09:00:00Z,2.19,7.87 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T09:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T09:00:00Z,0.0,6.9 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T09:00:00Z,2.81,7.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T09:00:00Z,2.03,7.9 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T09:00:00Z,2.333,5.85 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T09:15:00Z,1.68,9.1 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T09:15:00Z,2.08,8.4 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T09:15:00Z,0.0,7.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T09:30:00Z,2.05,8.08 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T09:30:00Z,2.18,8.13 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T09:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T09:30:00Z,1.0,8.35 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T09:30:00Z,1.0,6.96 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-11-01T09:30:00Z,1.0,5.56 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T09:30:00Z,1.0,4.85 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T10:00:00Z,2.06,8.22 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T10:00:00Z,2.2,7.83 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T10:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T10:00:00Z,0.0,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T10:00:00Z,2.82,6.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T10:00:00Z,2.03,9.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T10:00:00Z,2.28,5.89 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T10:15:00Z,1.63,9.1 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T10:15:00Z,2.09,8.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T10:15:00Z,0.0,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T10:15:00Z,0.0,7.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T10:30:00Z,2.06,8.21 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T10:30:00Z,2.19,8.41 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T10:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T10:30:00Z,1.0,8.34 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T10:30:00Z,1.0,6.74 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T10:30:00Z,1.0,4.53 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T11:00:00Z,2.08,8.19 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T11:00:00Z,2.2,8.19 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T11:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T11:00:00Z,0.0,6.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T11:00:00Z,2.84,6.9 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T11:00:00Z,2.06,8.6 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T11:00:00Z,2.24,5.84 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T11:15:00Z,1.57,8.9 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T11:15:00Z,2.1,8.5 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T11:15:00Z,0.0,8.9 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T11:15:00Z,0.0,7.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T11:30:00Z,2.08,6.7 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T11:30:00Z,2.2,8.29 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T11:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T11:30:00Z,1.0,8.24 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-11-01T11:30:00Z,1.0,0.86 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T11:30:00Z,1.0,6.87 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-11-01T11:30:00Z,1.0,5.35 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T12:00:00Z,2.09,5.58 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T12:00:00Z,2.19,8.05 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T12:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T12:00:00Z,0.0,6.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T12:00:00Z,2.85,6.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T12:00:00Z,2.09,7.9 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T12:00:00Z,2.211,5.76 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T12:15:00Z,1.55,8.6 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T12:15:00Z,2.11,8.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T12:15:00Z,0.0,8.8 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T12:15:00Z,0.0,7.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T12:30:00Z,2.1,4.84 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T12:30:00Z,2.2,7.97 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T12:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T12:30:00Z,1.0,7.96 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T12:30:00Z,1.0,6.96 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-11-01T12:30:00Z,1.0,3.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T13:00:00Z,2.11,5.74 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T13:00:00Z,2.2,7.89 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T13:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T13:00:00Z,0.0,6.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T13:00:00Z,2.86,6.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T13:00:00Z,2.11,7.9 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-11-01T13:00:00Z,2.22,5.84 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-11-01T13:00:00Z,1.0,5.36 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2021-11-01T13:15:00Z,1.56,8.9 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-11-01T13:15:00Z,2.13,8.3 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-11-01T13:15:00Z,0.0,8.7 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2021-11-01T13:15:00Z,0.0,7.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T13:30:00Z,2.11,4.89 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T13:30:00Z,2.21,8.31 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T13:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2021-11-01T13:30:00Z,1.0,7.94 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-11-01T13:30:00Z,1.0,0.88 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-11-01T13:30:00Z,1.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2021-11-01T14:00:00Z,2.13,4.73 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-11-01T14:00:00Z,2.21,8.18 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-11-01T14:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-11-01T14:00:00Z,0.0,6.4 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-11-01T14:00:00Z,2.86,6.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-11-01T14:00:00Z,2.13,7.6 
