network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T11:45:00Z,10.77 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T12:00:00Z,10.83 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T12:00:00Z,4.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T12:15:00Z,10.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T12:30:00Z,10.74 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T12:45:00Z,10.43 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T13:00:00Z,9.89 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T13:00:00Z,4.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T13:15:00Z,10.58 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T13:30:00Z,9.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T13:45:00Z,9.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T14:00:00Z,9.98 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T14:00:00Z,4.27 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T14:15:00Z,10.62 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T14:30:00Z,9.09 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T14:45:00Z,9.44 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T14:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T15:00:00Z,9.44 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T15:00:00Z,4.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T15:15:00Z,9.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T15:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T15:30:00Z,10.26 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T15:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T15:45:00Z,10.16 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T15:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T16:00:00Z,9.76 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T16:00:00Z,5.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T16:15:00Z,10.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T16:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T16:30:00Z,10.05 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T16:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T16:45:00Z,11.26 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T16:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T17:00:00Z,11.37 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T17:00:00Z,6.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T17:15:00Z,11.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T17:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T17:30:00Z,11.28 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T17:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T17:45:00Z,11.28 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T17:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T18:00:00Z,10.18 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T18:00:00Z,5.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T18:15:00Z,10.39 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T18:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T18:30:00Z,10.82 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T18:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T18:45:00Z,9.74 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T18:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T19:00:00Z,12.16 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T19:00:00Z,4.93 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T19:15:00Z,13.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T19:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T19:30:00Z,13.77 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T19:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T19:45:00Z,14.05 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T19:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T20:00:00Z,15.12 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T20:00:00Z,5.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T20:15:00Z,14.29 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T20:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T20:30:00Z,14.55 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T20:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T20:45:00Z,14.34 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T20:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T21:00:00Z,14.42 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T21:00:00Z,5.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T21:15:00Z,14.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T21:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T21:30:00Z,16.43 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T21:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T21:45:00Z,16.71 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T21:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T22:00:00Z,15.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-01T22:00:00Z,6.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T22:15:00Z,15.03 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T22:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T22:30:00Z,15.23 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T22:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T22:45:00Z,14.48 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T22:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T23:00:00Z,16.42 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-01T23:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-01T23:15:00Z,16.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T01:15:00Z,14.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T01:30:00Z,12.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T01:45:00Z,11.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T02:00:00Z,12.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T02:15:00Z,10.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T02:30:00Z,11.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T02:45:00Z,11.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T03:00:00Z,11.58 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T03:15:00Z,10.61 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T03:30:00Z,10.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T03:45:00Z,10.13 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T04:00:00Z,11.38 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T04:00:00Z,13.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T04:15:00Z,10.69 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T04:30:00Z,12.84 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T04:45:00Z,10.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T05:00:00Z,10.06 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T05:00:00Z,14.76 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T05:15:00Z,10.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T05:30:00Z,9.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T05:45:00Z,9.79 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T06:00:00Z,9.69 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T06:00:00Z,9.83 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T06:15:00Z,10.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T06:30:00Z,10.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T06:45:00Z,9.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T07:00:00Z,10.13 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T07:00:00Z,9.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T07:15:00Z,8.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T07:30:00Z,10.31 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T07:45:00Z,9.18 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T08:00:00Z,10.25 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T08:00:00Z,8.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T08:15:00Z,9.63 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T08:30:00Z,9.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T08:45:00Z,10.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T09:00:00Z,10.39 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T09:00:00Z,7.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T09:15:00Z,9.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T09:30:00Z,10.24 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T09:45:00Z,9.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T10:00:00Z,9.74 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T10:15:00Z,8.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T10:30:00Z,8.69 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T10:45:00Z,9.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T11:00:00Z,9.41 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T11:00:00Z,6.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T11:15:00Z,9.26 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T11:30:00Z,9.33 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T11:45:00Z,9.66 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T12:00:00Z,9.09 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T12:00:00Z,6.32 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T12:15:00Z,8.35 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T12:30:00Z,8.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T12:45:00Z,8.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T13:00:00Z,8.39 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T13:00:00Z,6.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T13:15:00Z,9.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T13:30:00Z,8.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T13:45:00Z,9.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T14:00:00Z,9.85 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T14:00:00Z,6.34 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T14:15:00Z,9.46 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T14:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T14:30:00Z,8.58 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T14:45:00Z,8.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T14:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T15:00:00Z,7.89 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T15:00:00Z,7.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T15:15:00Z,9.02 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T15:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T15:30:00Z,8.63 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T15:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T15:45:00Z,9.92 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T15:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T16:00:00Z,11.36 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T16:00:00Z,6.74 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T16:15:00Z,11.26 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T16:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T16:30:00Z,11.38 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T16:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T16:45:00Z,13.17 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T16:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T17:00:00Z,13.06 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T17:00:00Z,6.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T17:15:00Z,14.51 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T17:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T17:30:00Z,15.01 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T17:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T17:45:00Z,16.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T17:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T18:00:00Z,16.19 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T18:00:00Z,7.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T18:15:00Z,14.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T18:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T18:30:00Z,16.25 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T18:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T18:45:00Z,15.33 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T18:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T19:00:00Z,16.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T19:00:00Z,5.66 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T19:15:00Z,15.88 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T19:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T19:30:00Z,19.63 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T19:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T19:45:00Z,19.19 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T19:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T20:00:00Z,17.09 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-07-02T20:00:00Z,7.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T20:15:00Z,15.75 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T20:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T20:30:00Z,14.75 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T20:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T20:45:00Z,15.84 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-07-02T20:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-07-02T21:00:00Z,14.67 
