network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water,qcFlag 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T03:15:00Z,55.51,11114222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T03:15:00Z,17.82,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T03:30:00Z,60.43,11114222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T03:30:00Z,18.21,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T03:45:00Z,45.53,11113222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T03:45:00Z,18.94,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T04:00:00Z,45.46,11113222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T04:00:00Z,18.81,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T04:00:00Z,7.5,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T04:00:00Z,1.68,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T04:00:00Z,5.31,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T04:00:00Z,8.52,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T04:15:00Z,32.13,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T04:15:00Z,18.02,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T04:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T04:30:00Z,30.64,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T04:30:00Z,18.68,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T04:45:00Z,30.51,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T04:45:00Z,18.79,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T05:00:00Z,31.53,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T05:00:00Z,17.96,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T05:00:00Z,7.12,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T05:00:00Z,1.54,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T05:00:00Z,5.26,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T05:00:00Z,10.15,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T05:15:00Z,32.03,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T05:15:00Z,18.44,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T05:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T05:30:00Z,31.63,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T05:30:00Z,17.92,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T05:45:00Z,31.31,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T05:45:00Z,17.43,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T06:00:00Z,31.22,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T06:00:00Z,17.51,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T06:00:00Z,6.89,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T06:00:00Z,1.42,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T06:00:00Z,5.25,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T06:00:00Z,8.55,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T06:15:00Z,31.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T06:15:00Z,16.84,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T06:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T06:30:00Z,31.08,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T06:30:00Z,18.24,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T06:45:00Z,29.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T06:45:00Z,17.45,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T07:00:00Z,30.37,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T07:00:00Z,16.83,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T07:00:00Z,6.57,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T07:00:00Z,1.31,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T07:00:00Z,5.35,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T07:00:00Z,7.73,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T07:15:00Z,29.79,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T07:15:00Z,16.06,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T07:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T07:30:00Z,31.55,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T07:30:00Z,14.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T07:45:00Z,30.81,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T07:45:00Z,16.22,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T08:00:00Z,30.12,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T08:00:00Z,14.39,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T08:00:00Z,4.73,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T08:00:00Z,1.22,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T08:00:00Z,5.26,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T08:00:00Z,7.37,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T08:15:00Z,29.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T08:15:00Z,13.13,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T08:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T08:30:00Z,29.15,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T08:30:00Z,13.48,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T08:45:00Z,29.53,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T08:45:00Z,13.56,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T09:00:00Z,29.31,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T09:00:00Z,9.64,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T09:00:00Z,5.02,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T09:00:00Z,1.14,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T09:00:00Z,5.29,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T09:00:00Z,6.41,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T09:15:00Z,29.68,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T09:15:00Z,8.21,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T09:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T09:30:00Z,29.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T09:30:00Z,7.79,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T09:45:00Z,30.96,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T09:45:00Z,6.92,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T10:00:00Z,29.22,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T10:00:00Z,6.51,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T10:00:00Z,6.1,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T10:00:00Z,1.09,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T10:00:00Z,5.31,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T10:00:00Z,6.15,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T10:15:00Z,29.44,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T10:15:00Z,6.34,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T10:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T10:30:00Z,29.79,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T10:30:00Z,6.55,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T10:45:00Z,29.91,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T10:45:00Z,6.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T11:00:00Z,29.63,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T11:00:00Z,5.45,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T11:00:00Z,6.42,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T11:00:00Z,1.07,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T11:00:00Z,5.34,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T11:00:00Z,5.82,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T11:15:00Z,30.11,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T11:15:00Z,5.23,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T11:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T11:30:00Z,29.79,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T11:30:00Z,5.37,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T11:45:00Z,29.25,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T11:45:00Z,5.23,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T12:00:00Z,32.72,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T12:00:00Z,5.63,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T12:00:00Z,6.79,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T12:00:00Z,1.51,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T12:00:00Z,5.38,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T12:00:00Z,5.29,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T12:15:00Z,29.56,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T12:15:00Z,4.82,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T12:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T12:30:00Z,29.61,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T12:30:00Z,4.51,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T12:45:00Z,29.67,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T12:45:00Z,4.64,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T13:00:00Z,29.35,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T13:00:00Z,4.27,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T13:00:00Z,7.28,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T13:00:00Z,1.6,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T13:00:00Z,5.24,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T13:00:00Z,5.63,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T13:15:00Z,29.32,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T13:15:00Z,4.71,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T13:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T13:30:00Z,28.32,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T13:30:00Z,3.78,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T13:45:00Z,30.04,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T13:45:00Z,3.63,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T14:00:00Z,30.87,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T14:00:00Z,3.63,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T14:00:00Z,7.13,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T14:00:00Z,1.66,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T14:00:00Z,5.13,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T14:00:00Z,6.79,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T14:15:00Z,29.38,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T14:15:00Z,3.35,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T14:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T14:30:00Z,27.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T14:30:00Z,3.52,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T14:45:00Z,27.77,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T14:45:00Z,3.32,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T15:00:00Z,27.97,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T15:00:00Z,3.34,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T15:00:00Z,7.17,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T15:00:00Z,1.7,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T15:00:00Z,5.19,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T15:00:00Z,6.27,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T15:15:00Z,29.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T15:15:00Z,3.34,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T15:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T15:30:00Z,28.33,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T15:30:00Z,3.39,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T15:45:00Z,26.91,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T15:45:00Z,3.13,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T16:00:00Z,27.93,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T16:00:00Z,3.07,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T16:00:00Z,7.08,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T16:00:00Z,1.46,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T16:00:00Z,5.18,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T16:00:00Z,7.36,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T16:15:00Z,27.57,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T16:15:00Z,3.11,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T16:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T16:30:00Z,26.48,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T16:30:00Z,3.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T16:45:00Z,26.94,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T16:45:00Z,3.36,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T17:00:00Z,26.39,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T17:00:00Z,4.15,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T17:00:00Z,6.48,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T17:00:00Z,1.3,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T17:00:00Z,5.2,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T17:00:00Z,10.94,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T17:15:00Z,24.66,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T17:15:00Z,3.91,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T17:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T17:30:00Z,25.42,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T17:30:00Z,3.68,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T17:45:00Z,25.76,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T17:45:00Z,3.69,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T18:00:00Z,28.63,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T18:00:00Z,4.33,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T18:00:00Z,8.91,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T18:00:00Z,1.14,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T18:00:00Z,5.32,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T18:00:00Z,8.51,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T18:15:00Z,29.27,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T18:15:00Z,3.82,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T18:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T18:30:00Z,25.83,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T18:30:00Z,3.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T18:45:00Z,24.88,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T18:45:00Z,3.61,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T19:00:00Z,25.52,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T19:00:00Z,3.15,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T19:00:00Z,6.04,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T19:00:00Z,1.19,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T19:00:00Z,5.17,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T19:00:00Z,9.57,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T19:15:00Z,25.58,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T19:15:00Z,3.08,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-09-01T19:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T19:30:00Z,24.93,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T19:30:00Z,3.07,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T19:45:00Z,24.88,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T19:45:00Z,2.98,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-09-01T20:00:00Z,26.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-09-01T20:00:00Z,2.87,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T20:00:00Z,8.78,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T20:00:00Z,1.46,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T20:00:00Z,5.1,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T20:00:00Z,12.53,11111222 
