network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T16:15:00Z,17.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T16:30:00Z,18.45 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T16:45:00Z,18.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T17:00:00Z,18.21 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-01T17:00:00Z,3.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T17:15:00Z,18.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T17:30:00Z,18.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T17:45:00Z,18.24 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T18:00:00Z,18.46 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-01T18:00:00Z,3.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T18:15:00Z,18.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T18:30:00Z,18.78 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T18:45:00Z,18.65 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T19:00:00Z,19.47 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-01T19:00:00Z,3.28 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T19:15:00Z,18.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T19:30:00Z,20.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T19:45:00Z,20.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T20:00:00Z,20.69 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-01T20:00:00Z,7.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T20:15:00Z,19.51 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T20:30:00Z,19.69 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T20:45:00Z,23.09 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T21:00:00Z,23.51 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-01T21:00:00Z,3.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T21:15:00Z,24.74 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T21:30:00Z,26.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T21:45:00Z,26.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T22:00:00Z,25.12 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-01T22:00:00Z,3.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T22:15:00Z,25.72 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T22:30:00Z,25.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T22:45:00Z,25.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T23:00:00Z,27.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T23:15:00Z,27.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T23:30:00Z,26.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-01T23:45:00Z,27.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T00:00:00Z,28.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T00:15:00Z,27.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T00:30:00Z,29.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T00:45:00Z,30.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T01:00:00Z,29.81 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T01:15:00Z,26.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T01:30:00Z,29.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T01:45:00Z,31.13 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T02:00:00Z,30.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T02:15:00Z,30.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T02:30:00Z,30.37 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T02:45:00Z,32.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T03:00:00Z,30.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T03:15:00Z,30.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T03:30:00Z,28.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T03:45:00Z,33.32 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T04:00:00Z,32.73 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T04:00:00Z,3.27 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T04:15:00Z,32.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T04:30:00Z,32.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T04:45:00Z,29.47 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T05:00:00Z,30.26 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T05:00:00Z,3.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T05:15:00Z,32.13 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T05:30:00Z,31.71 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T05:45:00Z,28.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T06:00:00Z,30.93 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T06:00:00Z,2.65 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T06:15:00Z,31.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T06:30:00Z,28.47 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T06:45:00Z,31.97 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T07:00:00Z,30.47 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T07:15:00Z,29.53 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T07:30:00Z,31.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T07:45:00Z,31.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T08:00:00Z,28.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T08:15:00Z,28.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T08:30:00Z,26.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T08:45:00Z,27.85 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T09:00:00Z,27.87 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T09:00:00Z,2.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T09:15:00Z,25.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T09:30:00Z,28.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T09:45:00Z,28.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T10:00:00Z,29.16 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T10:15:00Z,26.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T10:30:00Z,25.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T10:45:00Z,25.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T11:00:00Z,24.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T11:15:00Z,23.77 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T12:15:00Z,20.45 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T12:30:00Z,19.65 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T12:45:00Z,19.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T13:00:00Z,18.72 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T13:00:00Z,2.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T13:15:00Z,17.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T13:30:00Z,18.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T13:45:00Z,17.34 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T14:00:00Z,16.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T14:15:00Z,16.51 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T15:15:00Z,14.52 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T15:30:00Z,14.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T15:45:00Z,14.97 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T16:00:00Z,14.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T16:15:00Z,15.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T16:30:00Z,15.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T16:45:00Z,14.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T17:00:00Z,15.2 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T17:00:00Z,3.16 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T17:15:00Z,15.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T17:30:00Z,15.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T17:45:00Z,15.52 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T18:00:00Z,15.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T18:15:00Z,15.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T18:45:00Z,16.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T19:00:00Z,17.48 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T19:00:00Z,3.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T19:15:00Z,15.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T19:30:00Z,15.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T19:45:00Z,15.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T20:00:00Z,16.65 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T20:15:00Z,16.77 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T20:30:00Z,16.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T20:45:00Z,16.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T21:00:00Z,16.63 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-02T21:00:00Z,3.32 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T21:15:00Z,16.84 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T22:15:00Z,19.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T22:30:00Z,19.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T22:45:00Z,20.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T23:00:00Z,22.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T23:15:00Z,21.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T23:30:00Z,21.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-02T23:45:00Z,25.13 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T00:00:00Z,26.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T00:15:00Z,28.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T00:30:00Z,27.61 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T00:45:00Z,26.78 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T01:00:00Z,26.21 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T01:15:00Z,26.91 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T01:30:00Z,27.53 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T01:45:00Z,27.71 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T02:00:00Z,26.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T02:15:00Z,27.54 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T02:30:00Z,27.59 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T02:45:00Z,26.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T03:00:00Z,28.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T03:15:00Z,27.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T03:30:00Z,27.84 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T03:45:00Z,28.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T04:00:00Z,28.11 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-03T04:00:00Z,10.24 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T04:15:00Z,28.43 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T04:30:00Z,27.28 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T04:45:00Z,28.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T05:00:00Z,27.22 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-03T05:00:00Z,10.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T05:15:00Z,28.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T05:30:00Z,28.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T05:45:00Z,27.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T06:00:00Z,28.68 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-03T06:00:00Z,20.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T06:15:00Z,28.31 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T06:30:00Z,28.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T06:45:00Z,26.85 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T07:00:00Z,27.51 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T07:15:00Z,28.15 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T07:30:00Z,27.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T07:45:00Z,27.66 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T08:00:00Z,26.53 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T08:15:00Z,26.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T08:30:00Z,26.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T08:45:00Z,26.72 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T09:00:00Z,26.4 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-03T09:00:00Z,18.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T09:15:00Z,21.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T09:30:00Z,24.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T09:45:00Z,24.63 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T10:15:00Z,22.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T10:30:00Z,25.18 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T10:45:00Z,24.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T11:00:00Z,23.65 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T11:15:00Z,22.09 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T12:15:00Z,24.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T12:30:00Z,24.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T12:45:00Z,20.35 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T13:00:00Z,19.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T13:15:00Z,19.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T13:30:00Z,18.72 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T13:45:00Z,19.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T14:00:00Z,18.45 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T14:15:00Z,18.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T14:30:00Z,17.91 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T14:45:00Z,16.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T15:00:00Z,17.13 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-03T15:00:00Z,4.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T15:15:00Z,16.47 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T15:30:00Z,16.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T15:45:00Z,17.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T16:00:00Z,16.78 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-10-03T16:00:00Z,4.23 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T16:15:00Z,17.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-10-03T16:30:00Z,17.32 
