network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water,qcFlag 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T10:30:00Z,11.13,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T10:45:00Z,23.95,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T10:45:00Z,11.18,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T11:00:00Z,23.96,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T11:00:00Z,10.55,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T11:00:00Z,4.74,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T11:00:00Z,1.25,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T11:00:00Z,5.25,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T11:00:00Z,4.17,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T11:15:00Z,23.31,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T11:15:00Z,10.62,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T11:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T11:30:00Z,24.33,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T11:30:00Z,10.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T11:45:00Z,23.62,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T11:45:00Z,10.55,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T12:00:00Z,23.92,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T12:00:00Z,11.42,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T12:00:00Z,4.23,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T12:00:00Z,1.82,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T12:00:00Z,6.18,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T12:00:00Z,4.04,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T12:15:00Z,24.85,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T12:15:00Z,10.89,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T12:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T12:30:00Z,22.67,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T12:30:00Z,11.56,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T12:45:00Z,22.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T12:45:00Z,12.36,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T13:00:00Z,21.61,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T13:00:00Z,11.96,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T13:00:00Z,3.54,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T13:00:00Z,2.01,11111222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T13:00:00Z,5.17,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T13:00:00Z,4.13,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T13:15:00Z,21.76,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T13:15:00Z,12.94,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T13:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T13:30:00Z,21.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T13:30:00Z,12.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T13:45:00Z,21.59,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T13:45:00Z,12.46,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T14:00:00Z,21.26,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T14:00:00Z,11.16,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T14:00:00Z,3.04,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T14:00:00Z,1.6,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T14:00:00Z,5.27,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T14:00:00Z,4.21,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T14:15:00Z,21.52,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T14:15:00Z,10.17,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T14:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T14:30:00Z,21.72,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T14:30:00Z,11.11,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T14:45:00Z,21.47,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T14:45:00Z,11.72,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T15:00:00Z,21.49,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T15:00:00Z,10.78,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T15:00:00Z,3.15,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T15:00:00Z,1.24,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T15:00:00Z,5.35,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T15:00:00Z,3.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T15:15:00Z,21.67,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T15:15:00Z,10.14,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T15:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T15:30:00Z,21.86,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T15:30:00Z,9.72,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T15:45:00Z,21.82,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T15:45:00Z,11.66,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T16:00:00Z,21.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T16:00:00Z,12.21,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T16:00:00Z,2.48,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T16:00:00Z,1.31,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T16:00:00Z,5.3,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T16:00:00Z,4.34,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T16:15:00Z,22.48,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T16:15:00Z,13.62,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T16:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T16:30:00Z,21.85,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T16:30:00Z,14.29,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T16:45:00Z,24.49,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T16:45:00Z,10.11,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T17:00:00Z,21.97,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T17:00:00Z,13.39,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T17:00:00Z,2.38,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T17:00:00Z,1.11,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T17:00:00Z,5.09,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T17:00:00Z,3.54,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T17:15:00Z,22.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T17:15:00Z,13.62,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T17:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T17:30:00Z,25.46,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T17:30:00Z,13.02,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T17:45:00Z,22.88,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T17:45:00Z,11.41,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T18:00:00Z,24.34,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T18:00:00Z,11.11,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T18:00:00Z,1.98,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T18:00:00Z,1.21,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T18:00:00Z,5.16,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T18:00:00Z,3.42,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T18:15:00Z,24.53,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T18:15:00Z,10.84,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T18:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T18:30:00Z,22.85,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T18:30:00Z,13.62,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T18:45:00Z,24.89,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T18:45:00Z,15.56,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T19:00:00Z,22.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T19:00:00Z,8.69,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T19:00:00Z,3.12,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T19:00:00Z,1.36,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T19:00:00Z,5.22,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T19:00:00Z,5.63,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T19:15:00Z,22.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T19:15:00Z,9.16,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-01T19:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T19:30:00Z,21.91,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T19:30:00Z,10.22,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T19:45:00Z,22.59,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T19:45:00Z,11.44,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-01T20:00:00Z,22.68,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-01T20:00:00Z,13.58,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T20:00:00Z,3.84,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T20:00:00Z,1.29,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T20:00:00Z,4.94,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T20:00:00Z,6.77,11111222 
