network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T03:30:00Z,21.16 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T03:30:00Z,32.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T03:45:00Z,15.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T03:45:00Z,21.13 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T03:45:00Z,31.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T04:00:00Z,16.18 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T04:00:00Z,21.18 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T04:00:00Z,35.23 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T04:00:00Z,4.61 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T04:00:00Z,2.59 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T04:00:00Z,1.91 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T04:00:00Z,4.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T04:15:00Z,16.83 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T04:15:00Z,20.42 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T04:15:00Z,30.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T04:30:00Z,14.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T04:30:00Z,20.86 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T04:30:00Z,29.52 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T04:45:00Z,12.89 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T04:45:00Z,20.53 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T04:45:00Z,31.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T05:00:00Z,15.77 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T05:00:00Z,20.17 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T05:00:00Z,29.31 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T05:00:00Z,5.12 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T05:00:00Z,2.31 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T05:00:00Z,1.92 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T05:00:00Z,3.99 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T05:15:00Z,19.89 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T05:15:00Z,30.05 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T05:30:00Z,19.78 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T05:30:00Z,27.59 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T05:45:00Z,19.71 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T05:45:00Z,28.45 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T06:00:00Z,19.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T06:00:00Z,31.16 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T06:00:00Z,5.35 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T06:00:00Z,2.06 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T06:00:00Z,1.93 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T06:00:00Z,3.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T06:15:00Z,19.52 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T06:15:00Z,31.88 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T06:30:00Z,19.21 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T06:30:00Z,28.82 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T06:45:00Z,20.04 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T06:45:00Z,28.07 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T07:00:00Z,19.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T07:00:00Z,24.69 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T07:00:00Z,4.36 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T07:00:00Z,2.05 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T07:00:00Z,1.91 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T07:00:00Z,3.71 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T07:15:00Z,20.65 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T07:15:00Z,29.12 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T07:30:00Z,19.08 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T07:30:00Z,29.64 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T07:45:00Z,19.32 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T07:45:00Z,27.92 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T08:00:00Z,19.21 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T08:00:00Z,25.26 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T08:00:00Z,3.97 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T08:00:00Z,1.76 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T08:00:00Z,1.92 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T08:00:00Z,3.62 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T08:15:00Z,19.09 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T08:15:00Z,24.15 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T08:30:00Z,19.21 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T08:30:00Z,20.25 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T08:45:00Z,19.25 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T08:45:00Z,16.97 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T09:00:00Z,19.02 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T09:00:00Z,14.85 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T09:00:00Z,3.76 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T09:00:00Z,2.14 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T09:00:00Z,1.94 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T09:00:00Z,3.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T09:15:00Z,18.41 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T09:15:00Z,15.35 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T09:30:00Z,18.82 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T09:30:00Z,11.09 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T09:45:00Z,18.63 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T09:45:00Z,12.61 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T10:00:00Z,17.87 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T10:00:00Z,10.79 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T10:00:00Z,3.54 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T10:00:00Z,2.21 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T10:00:00Z,1.94 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T10:00:00Z,3.67 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T10:15:00Z,18.23 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T10:15:00Z,8.79 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T10:30:00Z,18.27 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T10:30:00Z,8.95 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T10:45:00Z,18.91 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T10:45:00Z,8.48 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T11:00:00Z,18.52 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T11:00:00Z,7.52 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T11:00:00Z,3.54 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T11:00:00Z,2.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T11:00:00Z,1.94 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T11:00:00Z,3.46 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T11:15:00Z,18.33 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T11:15:00Z,7.11 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T11:30:00Z,18.11 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T11:30:00Z,7.13 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T11:45:00Z,17.25 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T11:45:00Z,6.62 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T12:00:00Z,18.76 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T12:00:00Z,6.42 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T12:00:00Z,3.59 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T12:00:00Z,2.16 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T12:00:00Z,1.91 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T12:00:00Z,3.44 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T12:15:00Z,17.76 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T12:15:00Z,6.12 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T12:30:00Z,16.36 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T12:30:00Z,6.68 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T12:45:00Z,16.45 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T12:45:00Z,6.59 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T13:00:00Z,16.53 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T13:00:00Z,7.39 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T13:00:00Z,4.27 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T13:00:00Z,2.14 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T13:00:00Z,1.91 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T13:00:00Z,3.57 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T13:15:00Z,16.48 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T13:15:00Z,6.23 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T13:30:00Z,15.81 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T13:30:00Z,6.49 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T13:45:00Z,15.93 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T13:45:00Z,6.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T14:00:00Z,19.02 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T14:00:00Z,15.73 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T14:00:00Z,5.04 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T14:00:00Z,3.5 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T14:00:00Z,1.69 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T14:00:00Z,1.92 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T14:00:00Z,3.54 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T14:15:00Z,18.69 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T14:15:00Z,16.14 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T14:15:00Z,5.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T14:30:00Z,18.94 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T14:30:00Z,15.87 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T14:30:00Z,5.85 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T14:45:00Z,20.21 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T14:45:00Z,15.91 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T14:45:00Z,6.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-01T15:00:00Z,19.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T15:00:00Z,16.47 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T15:00:00Z,5.54 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T15:00:00Z,4.19 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T15:00:00Z,2.05 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T15:00:00Z,1.9 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T15:00:00Z,3.74 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T15:15:00Z,16.92 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T15:15:00Z,5.57 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T15:30:00Z,16.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T15:30:00Z,6.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T15:45:00Z,16.69 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T15:45:00Z,6.71 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T16:00:00Z,17.22 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T16:00:00Z,6.91 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T16:00:00Z,4.11 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T16:00:00Z,2.24 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T16:00:00Z,1.95 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T16:00:00Z,3.68 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T16:15:00Z,17.67 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T16:15:00Z,6.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T16:30:00Z,17.33 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T16:30:00Z,7.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T16:45:00Z,17.99 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T16:45:00Z,6.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T17:00:00Z,17.66 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T17:00:00Z,6.73 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T17:00:00Z,5.34 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T17:00:00Z,2.51 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T17:00:00Z,1.86 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T17:00:00Z,3.97 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T17:15:00Z,18.28 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T17:15:00Z,6.53 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T17:30:00Z,17.98 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T17:30:00Z,5.73 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T17:45:00Z,17.96 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T17:45:00Z,9.22 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T18:00:00Z,17.67 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T18:00:00Z,8.77 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T18:00:00Z,6.82 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T18:00:00Z,2.57 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T18:00:00Z,1.88 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T18:00:00Z,4.94 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T18:15:00Z,17.57 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T18:15:00Z,7.42 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T18:30:00Z,17.16 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T18:30:00Z,7.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T18:45:00Z,17.26 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T18:45:00Z,6.91 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T19:00:00Z,16.78 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T19:00:00Z,6.44 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T19:00:00Z,6.82 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T19:00:00Z,2.71 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T19:00:00Z,1.88 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T19:00:00Z,4.38 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T19:15:00Z,16.47 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T19:15:00Z,6.35 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T19:30:00Z,16.48 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T19:30:00Z,7.29 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T19:45:00Z,15.95 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T19:45:00Z,8.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T20:00:00Z,16.88 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T20:00:00Z,7.67 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T20:00:00Z,6.47 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T20:00:00Z,2.51 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-01T20:00:00Z,1.84 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-01T20:00:00Z,4.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T20:15:00Z,16.83 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T20:15:00Z,8.54 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T20:30:00Z,17.07 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T20:30:00Z,9.16 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T20:45:00Z,17.32 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T20:45:00Z,10.14 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-01T21:00:00Z,16.75 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-01T21:00:00Z,11.67 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-01T21:00:00Z,8.08 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-01T21:00:00Z,2.2 
