network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T09:00:00Z,4.5,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T09:00:00Z,5.08,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T10:00:00Z,7.42,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T10:00:00Z,4.55,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T10:00:00Z,5.03,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T10:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T11:00:00Z,6.59,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T11:00:00Z,4.58,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T11:00:00Z,4.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T11:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T12:00:00Z,5.63,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T12:00:00Z,4.59,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T12:00:00Z,4.95,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T12:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T13:00:00Z,4.84,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T13:00:00Z,4.55,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T13:00:00Z,5.57,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T13:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T14:00:00Z,4.82,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T14:00:00Z,3.92,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T14:00:00Z,5.27,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T14:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T15:00:00Z,5.33,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T15:00:00Z,3.66,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T15:00:00Z,5.3,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T15:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T16:00:00Z,4.9,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T16:00:00Z,3.17,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T16:00:00Z,5.35,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T16:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T17:00:00Z,4.65,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T17:00:00Z,3.15,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T17:00:00Z,5.2,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T17:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T18:00:00Z,5.89,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T18:00:00Z,3.47,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T18:00:00Z,5.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T18:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T19:00:00Z,6.97,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T19:00:00Z,3.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T19:00:00Z,6.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T19:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T20:00:00Z,8.89,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T20:00:00Z,3.96,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T20:00:00Z,6.51,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T20:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T21:00:00Z,10.41,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T21:00:00Z,4.46,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T21:00:00Z,7.26,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T21:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T22:00:00Z,10.63,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T22:00:00Z,4.53,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T22:00:00Z,7.98,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-01T22:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T04:00:00Z,5.81,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T04:00:00Z,3.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T04:00:00Z,7.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T05:00:00Z,5.46,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T05:00:00Z,3.53,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T05:00:00Z,6.6,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T06:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T06:00:00Z,4.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T06:00:00Z,5.93,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T07:00:00Z,7.4,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T07:00:00Z,3.86,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T07:00:00Z,5.83,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T08:00:00Z,7.36,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T08:00:00Z,4.16,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T08:00:00Z,5.45,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T09:00:00Z,7.1,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T09:00:00Z,4.46,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T09:00:00Z,5.51,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T10:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T10:00:00Z,4.57,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T10:00:00Z,5.27,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T10:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T11:00:00Z,6.99,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T11:00:00Z,4.58,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T11:00:00Z,5.21,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T11:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T12:00:00Z,6.25,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T12:00:00Z,4.63,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T12:00:00Z,5.29,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T12:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T13:00:00Z,5.71,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T13:00:00Z,4.72,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T13:00:00Z,5.52,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T13:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T14:00:00Z,5.14,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T14:00:00Z,4.48,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T14:00:00Z,5.67,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T14:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T15:00:00Z,5.63,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T15:00:00Z,4.03,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T15:00:00Z,5.82,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T15:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T16:00:00Z,5.42,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T16:00:00Z,3.71,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T16:00:00Z,6.14,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T16:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T17:00:00Z,5.24,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T17:00:00Z,3.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T17:00:00Z,6.48,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T17:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T18:00:00Z,5.85,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T18:00:00Z,4.01,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T18:00:00Z,5.86,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T18:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T19:00:00Z,6.93,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T19:00:00Z,4.2,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T19:00:00Z,6.75,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T19:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T20:00:00Z,8.13,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T20:00:00Z,4.05,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T20:00:00Z,6.8,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T20:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T21:00:00Z,9.07,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T21:00:00Z,4.62,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T21:00:00Z,7.58,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T21:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T22:00:00Z,9.23,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T22:00:00Z,4.62,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T22:00:00Z,7.81,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-02T22:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T04:00:00Z,7.2,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T04:00:00Z,4.1,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T04:00:00Z,7.89,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T05:00:00Z,7.2,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T05:00:00Z,4.21,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T05:00:00Z,8.84,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T06:00:00Z,7.58,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T06:00:00Z,4.37,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T06:00:00Z,7.27,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T07:00:00Z,7.43,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T07:00:00Z,4.42,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T07:00:00Z,6.44,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T08:00:00Z,7.62,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T08:00:00Z,4.44,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T08:00:00Z,5.91,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T09:00:00Z,7.17,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T09:00:00Z,4.59,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T09:00:00Z,5.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T10:00:00Z,6.97,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T10:00:00Z,4.64,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T10:00:00Z,5.83,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T10:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T11:00:00Z,6.85,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T11:00:00Z,4.73,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T11:00:00Z,5.57,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T11:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T12:00:00Z,6.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T12:00:00Z,4.7,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T12:00:00Z,5.51,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T12:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T13:00:00Z,6.1,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T13:00:00Z,4.76,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T13:00:00Z,5.9,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T13:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T14:00:00Z,5.77,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T14:00:00Z,4.88,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T14:00:00Z,6.26,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T14:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T15:00:00Z,6.08,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T15:00:00Z,4.77,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T15:00:00Z,5.84,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T15:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T16:00:00Z,6.39,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T16:00:00Z,4.45,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T16:00:00Z,5.59,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T16:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T17:00:00Z,5.92,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T17:00:00Z,3.99,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T17:00:00Z,6.11,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T17:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T18:00:00Z,5.53,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T18:00:00Z,4.23,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T18:00:00Z,6.98,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T18:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T19:00:00Z,5.98,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T19:00:00Z,4.5,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T19:00:00Z,6.34,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T19:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T20:00:00Z,7.93,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T20:00:00Z,4.95,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T20:00:00Z,7.8,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T20:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T21:00:00Z,9.94,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T21:00:00Z,4.51,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T21:00:00Z,7.59,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T21:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-03T22:00:00Z,10.05,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-03T22:00:00Z,4.81,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-03T22:00:00Z,7.7,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-03T22:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-04T04:00:00Z,6.79,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-04T04:00:00Z,4.14,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-04T04:00:00Z,7.29,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-04T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-04T05:00:00Z,6.98,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-04T05:00:00Z,3.76,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-04T05:00:00Z,7.71,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-04T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-04T06:00:00Z,5.87,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-04T06:00:00Z,3.69,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-04T06:00:00Z,6.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-04T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-04T07:00:00Z,6.74,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-04T07:00:00Z,4.11,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-04T07:00:00Z,5.98,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-11-04T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-04T08:00:00Z,6.76,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-04T08:00:00Z,3.89,1111122 
