network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-03T23:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T04:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T05:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T06:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T07:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T08:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T09:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T10:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T11:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T12:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T13:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T14:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-04T23:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T04:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T05:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T06:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T07:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T08:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T09:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T10:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T11:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T12:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T13:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T14:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-05T23:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T04:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T05:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T06:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T07:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T08:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T09:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T10:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T11:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T12:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T13:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T14:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-06T23:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T04:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T05:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T06:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T07:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T08:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T09:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T10:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T11:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T12:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T13:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T14:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-07T23:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T04:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T05:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T06:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T07:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T08:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T09:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T10:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T11:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T12:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T13:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T14:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-08T23:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T04:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T05:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T06:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T07:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T08:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T09:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T10:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T11:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T12:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T13:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T13:45:00Z,17.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T14:00:00Z,16.91 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T14:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T14:15:00Z,17.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T14:30:00Z,16.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T14:45:00Z,16.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T15:00:00Z,15.2 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T15:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T15:15:00Z,16.69 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T15:30:00Z,15.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T15:45:00Z,14.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T16:00:00Z,14.34 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T16:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T16:15:00Z,14.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T16:30:00Z,14.87 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T16:45:00Z,14.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T17:00:00Z,14.26 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T17:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T17:15:00Z,14.19 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T17:30:00Z,14.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T17:45:00Z,13.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T18:00:00Z,14.12 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T18:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T18:15:00Z,13.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T18:30:00Z,13.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T18:45:00Z,13.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T19:00:00Z,13.23 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2022-08-09T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-09T19:00:00Z,1.59 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-08-09T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T19:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T19:15:00Z,13.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T19:45:00Z,12.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T20:00:00Z,12.96 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2022-08-09T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-09T20:00:00Z,1.95 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2022-08-09T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2022-08-09T20:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T20:15:00Z,12.54 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T20:30:00Z,12.31 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T20:45:00Z,12.29 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-09T21:00:00Z,2.17 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T21:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T21:45:00Z,12.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T22:00:00Z,11.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T22:15:00Z,11.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T22:30:00Z,11.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T22:45:00Z,12.26 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T23:00:00Z,12.22 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-09T23:00:00Z,2.41 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-09T23:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T23:15:00Z,12.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T23:30:00Z,12.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-09T23:45:00Z,12.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T00:00:00Z,12.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T00:15:00Z,12.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T00:30:00Z,12.43 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T00:45:00Z,12.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T01:00:00Z,12.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T01:15:00Z,12.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T01:30:00Z,13.62 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T01:45:00Z,12.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T02:00:00Z,13.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T02:15:00Z,12.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T02:30:00Z,13.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T02:45:00Z,13.27 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T03:00:00Z,13.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T03:15:00Z,13.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T03:30:00Z,13.83 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T03:45:00Z,13.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T04:00:00Z,13.6 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-10T04:00:00Z,1.74 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-10T04:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T04:15:00Z,13.79 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T04:30:00Z,15.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T04:45:00Z,14.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T05:00:00Z,16.34 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-10T05:00:00Z,1.92 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-10T05:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T05:15:00Z,17.12 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T05:30:00Z,16.67 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T05:45:00Z,17.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T06:00:00Z,17.36 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-10T06:00:00Z,2.1 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-08-10T06:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T06:15:00Z,17.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T06:30:00Z,16.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T06:45:00Z,17.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2022-08-10T07:00:00Z,16.82 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2022-08-10T07:00:00Z,2.17 
