network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-01T22:00:00Z,5.36,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-01T22:00:00Z,11.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-01T22:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T04:00:00Z,6.24,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T04:00:00Z,4.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T04:00:00Z,10.73,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T05:00:00Z,4.54,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T05:00:00Z,12.39,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T07:00:00Z,4.92,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T07:00:00Z,4.42,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T07:00:00Z,10.55,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T08:00:00Z,10.65,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T08:00:00Z,4.45,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T08:00:00Z,10.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T09:00:00Z,5.37,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T09:00:00Z,9.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T10:00:00Z,5.35,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T10:00:00Z,9.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T10:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T11:00:00Z,5.38,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T11:00:00Z,8.12,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T11:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T12:00:00Z,5.07,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T12:00:00Z,4.55,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T12:00:00Z,7.48,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T12:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T13:00:00Z,5.44,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T13:00:00Z,4.72,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T13:00:00Z,7.14,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T13:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T14:00:00Z,4.4,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T14:00:00Z,4.18,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T14:00:00Z,5.93,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T14:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T15:00:00Z,4.37,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T15:00:00Z,4.12,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T15:00:00Z,6.99,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T15:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T16:00:00Z,4.33,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T16:00:00Z,3.67,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T16:00:00Z,7.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T16:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T17:00:00Z,4.43,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T17:00:00Z,3.64,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T17:00:00Z,7.52,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T17:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T18:00:00Z,4.58,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T18:00:00Z,3.82,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T18:00:00Z,6.68,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T18:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T19:00:00Z,8.75,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T19:00:00Z,3.87,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T19:00:00Z,7.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T19:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T20:00:00Z,13.37,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T20:00:00Z,5.23,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T20:00:00Z,8.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T20:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T21:00:00Z,13.24,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T21:00:00Z,5.29,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T21:00:00Z,9.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T21:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-02T22:00:00Z,15.82,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-02T22:00:00Z,5.27,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-02T22:00:00Z,9.38,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-02T22:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T04:00:00Z,5.79,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T04:00:00Z,4.65,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T04:00:00Z,7.53,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T05:00:00Z,5.62,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T05:00:00Z,4.52,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T05:00:00Z,8.03,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T06:00:00Z,6.7,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T06:00:00Z,4.4,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T06:00:00Z,7.46,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T07:00:00Z,7.27,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T07:00:00Z,4.66,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T07:00:00Z,7.24,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T08:00:00Z,9.56,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T08:00:00Z,5.28,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T08:00:00Z,7.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T09:00:00Z,11.58,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T09:00:00Z,5.39,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T09:00:00Z,6.74,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T12:00:00Z,7.33,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T12:00:00Z,5.39,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T12:00:00Z,4.31,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T12:00:00Z,6.85,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T12:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T13:00:00Z,5.7,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T13:00:00Z,5.46,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T13:00:00Z,6.7,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T13:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T14:00:00Z,5.49,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T14:00:00Z,4.66,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T14:00:00Z,6.09,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T14:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T15:00:00Z,5.16,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T15:00:00Z,4.5,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T15:00:00Z,6.13,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T15:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T16:00:00Z,5.64,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T16:00:00Z,4.23,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T16:00:00Z,6.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T16:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T17:00:00Z,5.69,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T17:00:00Z,3.96,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T17:00:00Z,6.29,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T17:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T18:00:00Z,5.86,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T18:00:00Z,3.92,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T18:00:00Z,6.19,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T18:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T19:00:00Z,7.77,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T19:00:00Z,4.46,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T19:00:00Z,6.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T19:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T20:00:00Z,9.31,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T20:00:00Z,5.03,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T20:00:00Z,6.67,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T20:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T21:00:00Z,9.33,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T21:00:00Z,5.32,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T21:00:00Z,6.65,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T21:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-03T22:00:00Z,12.73,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-03T22:00:00Z,5.34,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-03T22:00:00Z,7.12,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-03T22:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T04:00:00Z,5.53,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T04:00:00Z,5.18,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T04:00:00Z,5.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T05:00:00Z,5.6,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T05:00:00Z,4.98,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T05:00:00Z,6.03,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T06:00:00Z,5.6,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T06:00:00Z,4.49,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T06:00:00Z,6.35,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T07:00:00Z,6.55,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T07:00:00Z,4.34,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T07:00:00Z,5.55,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T08:00:00Z,7.02,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T08:00:00Z,5.16,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T08:00:00Z,5.41,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T09:00:00Z,7.67,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T09:00:00Z,5.3,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T09:00:00Z,5.47,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T11:00:00Z,8.61,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T11:00:00Z,5.02,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T11:00:00Z,5.52,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T11:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T12:00:00Z,7.65,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T12:00:00Z,5.04,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T12:00:00Z,5.87,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T12:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T13:00:00Z,5.32,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T13:00:00Z,5.13,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T13:00:00Z,5.3,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2017-10-04T13:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-10-04T14:00:00Z,5.21,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-10-04T14:00:00Z,5.39,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-10-04T14:00:00Z,5.4,1111122 
