network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T05:00:00Z,3.15 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:15:00Z,14.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:30:00Z,14.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T05:45:00Z,14.15 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:00:00Z,14.74 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T06:00:00Z,3.84 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:15:00Z,14.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:30:00Z,13.75 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T06:45:00Z,14.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:00:00Z,14.86 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T07:00:00Z,4.09 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:15:00Z,14.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:30:00Z,14.82 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T07:45:00Z,14.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:00:00Z,14.05 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T08:00:00Z,3.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:15:00Z,13.83 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:30:00Z,14.16 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T08:45:00Z,14.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:00:00Z,14.13 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T09:00:00Z,3.82 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:15:00Z,13.56 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:30:00Z,13.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T09:45:00Z,13.54 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:00:00Z,13.5 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T10:00:00Z,4.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:15:00Z,12.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:30:00Z,12.76 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T10:45:00Z,13.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T11:00:00Z,13.87 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T11:00:00Z,4.26 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T11:15:00Z,14.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T11:30:00Z,14.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T11:45:00Z,13.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T12:00:00Z,13.41 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T12:00:00Z,4.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T12:15:00Z,12.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T12:30:00Z,13.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T12:45:00Z,13.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T13:00:00Z,12.35 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T13:00:00Z,4.67 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T13:15:00Z,13.35 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T13:30:00Z,11.53 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T13:45:00Z,11.78 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T14:00:00Z,14.21 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T14:00:00Z,4.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T14:15:00Z,13.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T14:30:00Z,13.24 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T14:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T14:45:00Z,13.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T14:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T15:00:00Z,14.49 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T15:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T15:00:00Z,5.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T15:15:00Z,14.78 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T15:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T15:30:00Z,15.52 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T15:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T15:45:00Z,16.81 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T15:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T16:00:00Z,18.56 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T16:00:00Z,3.76 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T16:15:00Z,19.23 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T16:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T16:30:00Z,20.09 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T16:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T16:45:00Z,19.25 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T16:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T17:00:00Z,20.05 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T17:00:00Z,3.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T17:15:00Z,20.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T17:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T17:30:00Z,20.88 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T17:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T17:45:00Z,21.61 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T17:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T18:00:00Z,23.05 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T18:00:00Z,3.81 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T18:15:00Z,23.63 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T18:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T18:30:00Z,24.24 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T18:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T18:45:00Z,24.61 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T18:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T19:00:00Z,25.07 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T19:00:00Z,3.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T19:15:00Z,24.88 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T19:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T19:30:00Z,25.07 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T19:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T19:45:00Z,25.41 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T19:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T20:00:00Z,25.26 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T20:00:00Z,3.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T20:15:00Z,26.09 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T20:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T20:30:00Z,25.91 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T20:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T20:45:00Z,26.13 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T20:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T21:00:00Z,26.49 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T21:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T21:00:00Z,3.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T21:15:00Z,26.42 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T21:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T21:30:00Z,25.54 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T21:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T21:45:00Z,26.07 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T21:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T22:00:00Z,26.75 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T22:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-01T22:00:00Z,3.53 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T22:15:00Z,26.77 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T22:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T23:15:00Z,27.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T23:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T23:30:00Z,26.89 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T23:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-01T23:45:00Z,27.59 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-01T23:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T00:00:00Z,28.82 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T00:00:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T00:15:00Z,27.73 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T00:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T00:30:00Z,29.24 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T00:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T00:45:00Z,28.13 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T00:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T01:00:00Z,25.78 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T01:15:00Z,27.35 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T01:30:00Z,26.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T01:45:00Z,26.36 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T02:00:00Z,25.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T02:15:00Z,26.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T02:30:00Z,27.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T02:45:00Z,24.79 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T03:00:00Z,25.12 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T03:15:00Z,22.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T03:30:00Z,23.26 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T03:45:00Z,21.33 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T04:00:00Z,20.37 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T04:00:00Z,3.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T04:15:00Z,20.72 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T04:30:00Z,20.86 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T04:45:00Z,21.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T05:00:00Z,20.19 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T05:00:00Z,3.23 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T05:15:00Z,19.81 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T05:30:00Z,19.54 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T05:45:00Z,19.76 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T06:00:00Z,19.41 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T06:00:00Z,3.14 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T06:15:00Z,19.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T06:30:00Z,18.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T06:45:00Z,18.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T07:00:00Z,19.32 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T07:00:00Z,2.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T07:15:00Z,19.18 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T07:30:00Z,20.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T07:45:00Z,19.66 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T08:00:00Z,19.27 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T08:00:00Z,3.16 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T08:15:00Z,19.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T08:30:00Z,20.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T08:45:00Z,20.41 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T09:00:00Z,20.15 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T09:00:00Z,3.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T09:15:00Z,20.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T09:30:00Z,20.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T09:45:00Z,20.37 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T10:00:00Z,19.99 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T10:00:00Z,3.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T10:15:00Z,18.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T10:30:00Z,18.66 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T10:45:00Z,17.52 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T11:00:00Z,19.97 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T11:00:00Z,3.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T11:15:00Z,18.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T11:30:00Z,19.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T11:45:00Z,18.49 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T12:00:00Z,18.41 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T12:00:00Z,3.12 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T12:15:00Z,18.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T12:30:00Z,18.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T12:45:00Z,17.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T13:00:00Z,16.89 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T13:00:00Z,3.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T13:15:00Z,16.83 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T13:30:00Z,17.13 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T13:45:00Z,17.16 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T14:00:00Z,17.78 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T14:00:00Z,3.48 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T14:15:00Z,18.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T14:30:00Z,19.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T14:45:00Z,19.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T15:00:00Z,3.28 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T15:15:00Z,20.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T15:30:00Z,20.62 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T15:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T15:45:00Z,21.18 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T15:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T16:00:00Z,20.93 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T16:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T16:00:00Z,3.01 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T16:15:00Z,21.24 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T16:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T16:30:00Z,22.25 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T16:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T16:45:00Z,22.77 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T16:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T17:00:00Z,23.66 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T17:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T17:00:00Z,2.61 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T17:15:00Z,23.95 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T17:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T17:30:00Z,24.79 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T17:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T17:45:00Z,25.78 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T17:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T18:00:00Z,27.06 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T18:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T18:00:00Z,2.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T18:15:00Z,27.32 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T18:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T18:30:00Z,27.99 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T18:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T18:45:00Z,28.32 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T18:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T19:00:00Z,28.92 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T19:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T19:00:00Z,2.72 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T19:15:00Z,28.79 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T19:15:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T19:30:00Z,29.11 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T19:30:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T19:45:00Z,29.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T19:45:00Z,-9999.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T20:00:00Z,29.45 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T20:00:00Z,-9999.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-08-02T20:00:00Z,2.85 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2021-08-02T20:15:00Z,30.15 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2021-08-02T20:15:00Z,-9999.0 
