network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water,qcFlag 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T04:30:00Z,14.48,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T04:30:00Z,37.78,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T04:30:00Z,20.88,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T04:45:00Z,13.97,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T04:45:00Z,39.58,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T04:45:00Z,21.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:00:00Z,14.92,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:00:00Z,43.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:00:00Z,20.66,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T05:00:00Z,2.25,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T05:00:00Z,1.14,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T05:00:00Z,4.65,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T05:00:00Z,2.14,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:15:00Z,15.42,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:15:00Z,38.36,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:15:00Z,19.98,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T05:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:30:00Z,15.84,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:30:00Z,37.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:30:00Z,20.51,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:45:00Z,15.43,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:45:00Z,37.01,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:45:00Z,19.84,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:00:00Z,16.14,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:00:00Z,34.73,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:00:00Z,19.25,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T06:00:00Z,1.97,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T06:00:00Z,1.05,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T06:00:00Z,6.15,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T06:00:00Z,2.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:15:00Z,15.11,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:15:00Z,36.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:15:00Z,18.79,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T06:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:30:00Z,15.79,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:30:00Z,38.41,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:30:00Z,17.94,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:45:00Z,15.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:45:00Z,35.49,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:45:00Z,16.99,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:00:00Z,16.01,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:00:00Z,34.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:00:00Z,18.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T07:00:00Z,2.16,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T07:00:00Z,1.0,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T07:00:00Z,4.39,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T07:00:00Z,2.09,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:15:00Z,15.36,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:15:00Z,37.89,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:15:00Z,17.01,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T07:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:30:00Z,15.73,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:30:00Z,40.11,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:30:00Z,17.01,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:45:00Z,15.32,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:45:00Z,29.42,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:45:00Z,17.09,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:00:00Z,15.14,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:00:00Z,35.76,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:00:00Z,17.59,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T08:00:00Z,2.36,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T08:00:00Z,0.96,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T08:00:00Z,5.26,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T08:00:00Z,2.67,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:15:00Z,15.27,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:15:00Z,30.82,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:15:00Z,16.8,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T08:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:30:00Z,15.57,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:30:00Z,32.18,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:30:00Z,16.71,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:45:00Z,15.22,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:45:00Z,31.53,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:45:00Z,16.87,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T09:00:00Z,15.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T09:00:00Z,24.64,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T09:00:00Z,17.74,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T09:00:00Z,2.5,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T09:00:00Z,0.97,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T09:00:00Z,5.78,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T09:00:00Z,2.59,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T09:15:00Z,15.25,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T09:15:00Z,26.65,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T09:15:00Z,16.69,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T09:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T09:30:00Z,14.98,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T09:30:00Z,29.59,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T09:30:00Z,15.98,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T09:45:00Z,14.99,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T09:45:00Z,29.13,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T09:45:00Z,16.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T10:00:00Z,14.92,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T10:00:00Z,28.11,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T10:00:00Z,16.44,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T10:00:00Z,2.4,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T10:00:00Z,1.04,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T10:00:00Z,5.1,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T10:00:00Z,2.84,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T10:15:00Z,14.82,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T10:15:00Z,28.08,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T10:15:00Z,16.26,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T10:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T10:30:00Z,14.57,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T10:30:00Z,30.81,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T10:30:00Z,15.56,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T10:45:00Z,14.73,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T10:45:00Z,30.72,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T10:45:00Z,16.47,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T11:00:00Z,14.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T11:00:00Z,29.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T11:00:00Z,15.58,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T11:00:00Z,4.71,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T11:00:00Z,1.08,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T11:00:00Z,4.18,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T11:00:00Z,2.59,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T11:15:00Z,14.68,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T11:15:00Z,27.62,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T11:15:00Z,15.25,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T11:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T11:30:00Z,15.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T11:30:00Z,26.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T11:30:00Z,15.77,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T11:45:00Z,15.56,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T11:45:00Z,25.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T11:45:00Z,14.47,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T12:00:00Z,14.89,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T12:00:00Z,23.64,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T12:00:00Z,14.42,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T12:00:00Z,2.84,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T12:00:00Z,1.14,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T12:00:00Z,4.16,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T12:00:00Z,3.26,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T12:15:00Z,14.55,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T12:15:00Z,29.76,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T12:15:00Z,14.03,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T12:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T12:30:00Z,14.75,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T12:30:00Z,32.94,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T12:30:00Z,14.41,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T12:45:00Z,15.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T12:45:00Z,28.84,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T12:45:00Z,14.59,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T13:00:00Z,14.64,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T13:00:00Z,25.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T13:00:00Z,14.42,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T13:00:00Z,2.36,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T13:00:00Z,1.08,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T13:00:00Z,4.18,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T13:00:00Z,2.41,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T13:15:00Z,14.06,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T13:15:00Z,30.86,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T13:15:00Z,14.79,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T13:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T13:30:00Z,15.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T13:30:00Z,26.62,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T13:30:00Z,14.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T13:45:00Z,13.97,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T13:45:00Z,31.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T13:45:00Z,15.77,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T14:00:00Z,15.63,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T14:00:00Z,35.39,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T14:00:00Z,14.97,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T14:00:00Z,2.48,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T14:00:00Z,1.0,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T14:00:00Z,4.21,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T14:00:00Z,2.75,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T14:15:00Z,15.56,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T14:15:00Z,36.27,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T14:15:00Z,14.97,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T14:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T14:30:00Z,13.89,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T14:30:00Z,31.07,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T14:30:00Z,17.08,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T14:45:00Z,13.79,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T14:45:00Z,28.28,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T14:45:00Z,16.29,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T15:00:00Z,14.62,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T15:00:00Z,30.46,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T15:00:00Z,16.58,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-06-01T15:00:00Z,1.74,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-06-01T15:00:00Z,0.99,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-06-01T15:00:00Z,5.65,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-06-01T15:00:00Z,2.33,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T15:15:00Z,14.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T15:15:00Z,33.19,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T15:15:00Z,10.24,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T15:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T15:30:00Z,14.32,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T15:30:00Z,26.97,11111222 
