network,platform,latitude,longitude,date,relative_humidity,qcFlag 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T00:48:00Z,87.23,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T00:54:00Z,66.18,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T00:54:00Z,63.23,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T00:54:00Z,88.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-10-01T00:55:00Z,83.9,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-10-01T00:56:00Z,84.7,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-10-01T00:57:00Z,86.9,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:00:00Z,65.75,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:00:00Z,63.86,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:00:00Z,88.89,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T01:00:00Z,74.5,1111122 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T01:00:00Z,78.3,22222222 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T01:00:00Z,78.3,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T01:00:00Z,77.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T01:00:00Z,77.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T01:00:00Z,67.0,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T01:00:00Z,67.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T01:00:00Z,74.9,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T01:00:00Z,74.9,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T01:00:00Z,77.8,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T01:00:00Z,77.8,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-10-01T01:05:00Z,75.49,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:06:00Z,66.56,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:06:00Z,63.59,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:06:00Z,89.09,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:12:00Z,67.04,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:12:00Z,64.17,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:12:00Z,89.71,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T01:15:00Z,74.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:18:00Z,67.62,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:18:00Z,64.46,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:18:00Z,89.71,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:24:00Z,68.01,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:24:00Z,64.17,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:24:00Z,89.33,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-10-01T01:27:00Z,85.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:30:00Z,68.23,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:30:00Z,65.48,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:30:00Z,88.46,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T01:30:00Z,73.5,1111122 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T01:30:00Z,81.1,22222222 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T01:30:00Z,81.1,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T01:30:00Z,77.7,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T01:30:00Z,77.7,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T01:30:00Z,65.2,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T01:30:00Z,65.2,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T01:30:00Z,75.3,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T01:30:00Z,75.3,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T01:30:00Z,79.6,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T01:30:00Z,79.6,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-10-01T01:30:00Z,91.3,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-10-01T01:34:00Z,89.0,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-10-01T01:35:00Z,76.22,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:36:00Z,68.38,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:36:00Z,65.59,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:36:00Z,88.46,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:42:00Z,69.2,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:42:00Z,66.16,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:42:00Z,88.56,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T01:45:00Z,76.2,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-10-01T01:45:00Z,87.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-10-01T01:45:00Z,77.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-10-01T01:45:00Z,84.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2018-10-01T01:45:00Z,91.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2018-10-01T01:47:00Z,85.2,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:48:00Z,69.61,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:48:00Z,66.78,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:48:00Z,87.71,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T01:54:00Z,70.14,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T01:54:00Z,67.5,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T01:54:00Z,86.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-10-01T01:55:00Z,87.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-10-01T01:56:00Z,87.8,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:00:00Z,70.78,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:00:00Z,68.39,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:00:00Z,87.54,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T02:00:00Z,76.6,1111122 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T02:00:00Z,79.2,22222222 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T02:00:00Z,79.2,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T02:00:00Z,76.8,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T02:00:00Z,76.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T02:00:00Z,67.6,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T02:00:00Z,67.6,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T02:00:00Z,77.1,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T02:00:00Z,77.1,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T02:00:00Z,78.8,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T02:00:00Z,78.8,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-10-01T02:05:00Z,72.05,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:06:00Z,71.34,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:06:00Z,68.93,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:06:00Z,87.36,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:12:00Z,71.66,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:12:00Z,69.83,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:12:00Z,87.73,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T02:15:00Z,77.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:18:00Z,72.03,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:18:00Z,70.19,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:18:00Z,88.33,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:24:00Z,72.65,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:24:00Z,70.92,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:24:00Z,88.05,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:30:00Z,73.39,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:30:00Z,71.73,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:30:00Z,88.73,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T02:30:00Z,76.8,1111122 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T02:30:00Z,77.5,22222222 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T02:30:00Z,77.5,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T02:30:00Z,77.2,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T02:30:00Z,77.2,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T02:30:00Z,65.4,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T02:30:00Z,65.4,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T02:30:00Z,78.1,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T02:30:00Z,78.1,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T02:30:00Z,82.0,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T02:30:00Z,82.0,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-10-01T02:30:00Z,91.6,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-10-01T02:34:00Z,91.5,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-10-01T02:35:00Z,78.05,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:36:00Z,73.65,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:36:00Z,72.13,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:36:00Z,89.88,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:42:00Z,74.09,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:42:00Z,72.5,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:42:00Z,90.95,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T02:45:00Z,80.6,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-10-01T02:45:00Z,87.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-10-01T02:45:00Z,78.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-10-01T02:45:00Z,83.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2018-10-01T02:45:00Z,90.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2018-10-01T02:47:00Z,83.7,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:48:00Z,74.14,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:48:00Z,73.0,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:48:00Z,90.04,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T02:54:00Z,74.27,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T02:54:00Z,73.46,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T02:54:00Z,89.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-10-01T02:55:00Z,88.5,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-10-01T02:56:00Z,86.2,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-10-01T02:57:00Z,85.6,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:00:00Z,74.65,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:00:00Z,73.75,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:00:00Z,89.54,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T03:00:00Z,81.2,1111122 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T03:00:00Z,81.5,22222222 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T03:00:00Z,81.5,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T03:00:00Z,76.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T03:00:00Z,76.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T03:00:00Z,65.5,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T03:00:00Z,65.5,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T03:00:00Z,77.5,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T03:00:00Z,77.5,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T03:00:00Z,82.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T03:00:00Z,82.5,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-10-01T03:05:00Z,74.42,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:06:00Z,75.33,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:06:00Z,74.34,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:06:00Z,89.35,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:12:00Z,76.06,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:12:00Z,74.45,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:12:00Z,89.08,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T03:15:00Z,81.8,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:18:00Z,76.59,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:18:00Z,74.71,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:18:00Z,88.52,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:24:00Z,76.98,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:24:00Z,75.19,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:24:00Z,89.03,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-10-01T03:27:00Z,90.3,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:30:00Z,77.16,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:30:00Z,75.42,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:30:00Z,89.66,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-10-01T03:30:00Z,81.3,1111122 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T03:30:00Z,83.0,22222222 
TABS,ioos:station:TABS:X,27.0660,-96.3383,2018-10-01T03:30:00Z,83.0,11111222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T03:30:00Z,77.4,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2018-10-01T03:30:00Z,77.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T03:30:00Z,67.3,22222222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2018-10-01T03:30:00Z,67.3,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T03:30:00Z,76.7,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-10-01T03:30:00Z,76.7,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T03:30:00Z,80.4,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-10-01T03:30:00Z,80.4,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-10-01T03:30:00Z,93.8,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-10-01T03:34:00Z,89.6,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-10-01T03:35:00Z,75.19,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:36:00Z,77.99,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:36:00Z,76.05,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-10-01T03:36:00Z,90.57,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-10-01T03:42:00Z,78.17,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-10-01T03:42:00Z,76.65,1111122 
