network,platform,latitude,longitude,date,relative_humidity,qcFlag 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T04:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T04:15:00Z,84.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T04:30:00Z,74.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T04:30:00Z,1016.0,11144222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T04:35:00,77.01,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T04:35:00,78.7,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-10-01T04:43:00Z,78.72,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T04:45:00Z,75.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T04:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-10-01T04:45:00Z,90.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-10-01T04:45:00Z,90.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-10-01T04:45:00Z,79.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-10-01T04:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-10-01T04:45:00Z,97.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-10-01T04:54:00,86.66,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-10-01T04:54:00,81.23,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-10-01T04:54:00,62.78,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T04:56:00Z,92.5,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-10-01T04:56:00Z,64.02,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T05:00:00Z,75.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T05:00:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-10-01T05:00:00Z,99.2,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-10-01T05:04:00Z,90.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T05:15:00Z,74.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T05:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T05:15:00Z,86.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T05:30:00Z,75.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T05:30:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-10-01T05:30:00Z,99.2,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T05:35:00,78.46,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T05:35:00,79.27,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-10-01T05:43:00Z,76.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T05:45:00Z,76.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T05:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-10-01T05:45:00Z,85.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-10-01T05:45:00Z,91.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-10-01T05:45:00Z,79.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-10-01T05:45:00Z,94.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-10-01T05:45:00Z,97.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-10-01T05:54:00,88.67,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-10-01T05:54:00,84.51,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-10-01T05:54:00,63.48,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T05:56:00Z,93.0,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-10-01T05:56:00Z,65.48,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T06:00:00Z,76.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T06:00:00Z,1016.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-10-01T06:04:00Z,92.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T06:15:00Z,76.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T06:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T06:15:00Z,89.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T06:30:00Z,75.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T06:30:00Z,1015.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-10-01T06:30:00Z,99.1,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T06:35:00,83.05,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T06:35:00,80.29,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-10-01T06:43:00Z,73.31,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T06:45:00Z,75.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T06:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-10-01T06:45:00Z,88.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-10-01T06:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-10-01T06:45:00Z,79.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-10-01T06:45:00Z,96.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-10-01T06:45:00Z,95.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-10-01T06:54:00,90.96,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-10-01T06:54:00,88.65,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-10-01T06:54:00,70.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T06:56:00Z,94.7,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-10-01T06:56:00Z,62.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T07:00:00Z,73.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T07:00:00Z,1015.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-10-01T07:04:00Z,93.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T07:15:00Z,76.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T07:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T07:15:00Z,92.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T07:30:00Z,74.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T07:30:00Z,1015.0,11144222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T07:35:00,83.06,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T07:35:00,81.46,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-10-01T07:43:00Z,76.36,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T07:45:00Z,73.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T07:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-10-01T07:45:00Z,91.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-10-01T07:45:00Z,93.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-10-01T07:45:00Z,79.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-10-01T07:45:00Z,98.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-10-01T07:45:00Z,98.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-10-01T07:54:00,92.48,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-10-01T07:54:00,90.4,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-10-01T07:54:00,66.3,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T07:56:00Z,94.9,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-10-01T07:56:00Z,60.12,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T08:00:00Z,75.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T08:00:00Z,1015.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-10-01T08:00:00Z,98.8,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-10-01T08:04:00Z,93.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T08:15:00Z,74.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T08:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T08:15:00Z,92.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T08:30:00Z,73.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T08:30:00Z,1015.0,11144222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T08:35:00,83.91,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T08:35:00,79.53,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-10-01T08:43:00Z,84.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T08:45:00Z,73.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T08:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-10-01T08:45:00Z,93.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-10-01T08:45:00Z,93.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-10-01T08:45:00Z,78.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-10-01T08:45:00Z,98.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-10-01T08:45:00Z,98.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-10-01T08:54:00,94.06,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-10-01T08:54:00,91.97,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-10-01T08:54:00,70.61,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T08:56:00Z,95.1,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-10-01T08:56:00Z,63.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T09:00:00Z,75.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T09:00:00Z,1015.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-10-01T09:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-10-01T09:04:00Z,94.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T09:15:00Z,75.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T09:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T09:15:00Z,94.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T09:30:00Z,76.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T09:30:00Z,1015.0,11144222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T09:35:00,83.89,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T09:35:00,80.42,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-10-01T09:43:00Z,90.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T09:45:00Z,76.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T09:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-10-01T09:45:00Z,91.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-10-01T09:45:00Z,94.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-10-01T09:45:00Z,78.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-10-01T09:45:00Z,97.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-10-01T09:45:00Z,98.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-10-01T09:54:00,94.62,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-10-01T09:54:00,92.96,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-10-01T09:54:00,94.33,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T09:56:00Z,96.4,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-10-01T09:56:00Z,61.21,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T10:00:00Z,75.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T10:00:00Z,1015.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-10-01T10:00:00Z,98.9,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-10-01T10:04:00Z,94.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T10:15:00Z,74.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T10:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-01T10:15:00Z,92.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-01T10:30:00Z,75.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-01T10:30:00Z,1015.0,11144222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-10-01T10:35:00,83.87,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-10-01T10:35:00,76.01,11111222 
