network,platform,latitude,longitude,date,relative_humidity,qcFlag 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T02:35:00,87.4,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T02:41:00Z,67.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T02:45:00Z,75.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T02:45:00Z,70.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T02:45:00Z,1014.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T02:45:00Z,80.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T02:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T02:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T02:45:00Z,73.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-06-01T02:54:00,82.9,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-06-01T02:54:00,76.6,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-06-01T02:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-06-01T02:56:00Z,69.26,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-06-01T02:57:00Z,68.84,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T03:00:00Z,76.1,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T03:00:00Z,68.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T03:00:00Z,1014.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-06-01T03:04:00Z,78.73,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T03:15:00Z,77.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T03:15:00Z,70.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T03:15:00Z,1014.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T03:30:00Z,76.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T03:30:00Z,70.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T03:30:00Z,1014.0,11144222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-06-01T03:30:00Z,82.6,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-06-01T03:35:00,87.46,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-06-01T03:35:00,87.52,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T03:35:00,87.1,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T03:41:00Z,66.84,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T03:45:00Z,74.1,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T03:45:00Z,70.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T03:45:00Z,1013.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T03:45:00Z,79.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T03:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T03:45:00Z,101.0,11144222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T03:45:00Z,75.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-06-01T03:54:00,83.35,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-06-01T03:54:00,78.35,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-06-01T03:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-06-01T03:56:00Z,71.12,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-06-01T03:57:00Z,70.43,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T04:00:00Z,73.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T04:00:00Z,72.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T04:00:00Z,1013.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-06-01T04:00:00Z,93.6,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-06-01T04:00:00Z,99.1,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-06-01T04:04:00Z,79.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T04:15:00Z,71.4,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T04:15:00Z,75.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T04:15:00Z,1013.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T04:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T04:30:00Z,74.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T04:30:00Z,76.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T04:30:00Z,1013.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-06-01T04:35:00,88.49,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-06-01T04:35:00,87.33,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T04:35:00,88.8,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T04:41:00Z,69.24,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T04:45:00Z,76.6,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T04:45:00Z,75.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T04:45:00Z,1013.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T04:45:00Z,83.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T04:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T04:45:00Z,101.0,11144222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T04:45:00Z,79.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-06-01T04:54:00,82.51,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-06-01T04:54:00,75.21,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-06-01T04:54:00,0.78,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-06-01T04:56:00Z,71.9,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-06-01T04:57:00Z,71.18,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:00:00Z,77.7,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:00:00Z,75.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:00:00Z,1013.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-06-01T05:00:00Z,97.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-06-01T05:00:00Z,99.1,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-06-01T05:04:00Z,77.91,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:15:00Z,77.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:15:00Z,75.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:15:00Z,1013.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T05:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:30:00Z,77.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:30:00Z,77.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:30:00Z,1013.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-06-01T05:35:00,88.56,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-06-01T05:35:00,87.77,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T05:35:00,89.33,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T05:41:00Z,70.71,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T05:45:00Z,76.7,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T05:45:00Z,75.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T05:45:00Z,1013.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T05:45:00Z,85.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T05:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T05:45:00Z,101.0,11144222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T05:45:00Z,85.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-06-01T05:54:00,85.08,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-06-01T05:54:00,76.59,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-06-01T05:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-06-01T05:56:00Z,74.13,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-06-01T05:57:00Z,74.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:00:00Z,78.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:00:00Z,74.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:00:00Z,1013.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-06-01T06:00:00Z,98.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-06-01T06:00:00Z,99.1,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-06-01T06:00:00Z,84.4,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-06-01T06:04:00Z,79.21,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:15:00Z,77.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:15:00Z,75.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:15:00Z,1013.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T06:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:30:00Z,78.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:30:00Z,77.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:30:00Z,1013.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-06-01T06:35:00,88.17,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-06-01T06:35:00,88.02,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T06:35:00,89.72,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T06:41:00Z,76.91,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T06:45:00Z,77.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T06:45:00Z,77.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T06:45:00Z,1013.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T06:45:00Z,84.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T06:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T06:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T06:45:00Z,89.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-06-01T06:54:00,85.94,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-06-01T06:54:00,77.47,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-06-01T06:54:00,0.73,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-06-01T06:56:00Z,73.69,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-06-01T06:57:00Z,76.23,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:00:00Z,78.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:00:00Z,77.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:00:00Z,1013.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-06-01T07:00:00Z,96.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-06-01T07:00:00Z,99.1,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-06-01T07:04:00Z,80.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:15:00Z,78.9,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:15:00Z,77.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:15:00Z,1012.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T07:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:30:00Z,80.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:30:00Z,76.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:30:00Z,1012.0,11144222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-06-01T07:35:00,87.54,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T07:35:00,89.79,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T07:41:00Z,64.75,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T07:45:00Z,81.6,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T07:45:00Z,75.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T07:45:00Z,1012.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T07:45:00Z,88.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T07:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T07:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T07:45:00Z,90.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-06-01T07:54:00,86.97,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-06-01T07:54:00,78.62,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-06-01T07:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-06-01T07:56:00Z,79.44,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-06-01T07:57:00Z,69.72,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:00:00Z,81.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:00:00Z,74.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:00:00Z,1012.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-06-01T08:00:00Z,98.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-06-01T08:00:00Z,99.1,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-06-01T08:00:00Z,85.2,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-06-01T08:04:00Z,84.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:15:00Z,81.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:15:00Z,73.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:15:00Z,1012.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-06-01T08:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:30:00Z,81.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:30:00Z,73.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:30:00Z,1012.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-06-01T08:35:00,87.61,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-06-01T08:35:00,86.98,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-06-01T08:35:00,89.65,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-06-01T08:41:00Z,70.94,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-06-01T08:45:00Z,81.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-06-01T08:45:00Z,74.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-06-01T08:45:00Z,1012.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-06-01T08:45:00Z,84.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-06-01T08:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-06-01T08:45:00Z,104.0,11144222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-06-01T08:45:00Z,78.0,11111222 
