network,platform,latitude,longitude,date,relative_humidity,qcFlag 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-10T21:30:00Z,79.0,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-10T21:35:00,75.27,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-10T21:35:00,62.37,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-10T21:35:00Z,67.05,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-10T21:36:00Z,64.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T21:45:00Z,65.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T21:45:00Z,1019.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-10T21:45:00Z,64.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-10T21:45:00Z,66.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-10T21:45:00Z,61.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-10T21:45:00Z,47.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-10T21:45:00Z,63.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-10T21:54:00,65.34,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-10T21:54:00,69.33,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-10T21:54:00,48.42,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-10T21:57:00Z,60.41,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-10T21:57:00Z,60.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T22:00:00Z,67.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T22:00:00Z,1018.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-11-10T22:00:00Z,83.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-11-10T22:00:00Z,60.3,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-11-10T22:00:00Z,64.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T22:15:00Z,69.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T22:15:00Z,1018.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-11-10T22:15:00Z,46.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T22:30:00Z,70.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T22:30:00Z,1018.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-10T22:30:00Z,75.4,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-10T22:35:00,69.21,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-10T22:35:00,60.12,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-10T22:35:00Z,68.23,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-10T22:36:00Z,66.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T22:45:00Z,72.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T22:45:00Z,1018.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-10T22:45:00Z,70.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-10T22:45:00Z,66.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-10T22:45:00Z,63.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-10T22:45:00Z,58.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-10T22:45:00Z,71.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-10T22:54:00,71.78,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-10T22:54:00,71.76,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-10T22:54:00,54.51,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-10T22:57:00Z,71.53,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-10T22:57:00Z,64.17,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T23:00:00Z,75.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T23:00:00Z,1018.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-11-10T23:00:00Z,82.5,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-11-10T23:00:00Z,61.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-11-10T23:00:00Z,63.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T23:15:00Z,77.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T23:15:00Z,1018.0,11144222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-10T23:27:00Z,73.59,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T23:30:00Z,79.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T23:30:00Z,1018.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-11-10T23:30:00Z,81.4,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-11-10T23:30:00Z,64.0,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-11-10T23:30:00Z,64.5,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-10T23:30:00Z,82.2,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-10T23:35:00,59.41,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-10T23:35:00,56.47,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-10T23:35:00Z,68.44,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-10T23:36:00Z,74.71,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-10T23:45:00Z,80.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-10T23:45:00Z,1018.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-10T23:45:00Z,85.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-10T23:45:00Z,60.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-10T23:45:00Z,61.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-10T23:45:00Z,69.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-10T23:45:00Z,88.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-10T23:54:00,80.61,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-10T23:54:00,75.92,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-10T23:54:00,63.9,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-10T23:57:00Z,68.77,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T00:00:00Z,81.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T00:00:00Z,1018.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T00:15:00Z,81.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T00:15:00Z,1018.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T00:30:00Z,81.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T00:30:00Z,1019.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T00:30:00Z,85.7,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T00:35:00,59.89,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T00:35:00,51.99,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T00:35:00Z,66.73,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T00:36:00Z,78.42,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T00:45:00Z,81.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T00:45:00Z,1019.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T00:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T00:45:00Z,73.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T00:45:00Z,60.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T00:45:00Z,78.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T00:45:00Z,93.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T00:54:00,80.13,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T00:54:00,78.13,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T00:54:00,64.92,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T00:57:00Z,77.82,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T00:57:00Z,72.57,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T01:00:00Z,81.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T01:00:00Z,1019.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T01:15:00Z,81.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T01:15:00Z,1019.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T01:30:00Z,81.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T01:30:00Z,1019.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T01:30:00Z,89.6,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T01:35:00,61.41,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T01:35:00,54.97,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T01:35:00Z,77.4,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T01:36:00Z,79.96,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T01:45:00Z,82.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T01:45:00Z,1019.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T01:45:00Z,95.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T01:45:00Z,88.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T01:45:00Z,69.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T01:45:00Z,83.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T01:45:00Z,95.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T01:54:00,75.08,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T01:54:00,74.36,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T01:54:00,66.77,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T01:57:00Z,77.48,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T01:57:00Z,61.98,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T02:00:00Z,83.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T02:00:00Z,1019.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T02:15:00Z,84.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T02:15:00Z,1019.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T02:30:00Z,84.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T02:30:00Z,1019.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T02:30:00Z,91.5,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T02:35:00,64.85,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T02:35:00,66.27,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T02:35:00Z,86.8,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T02:36:00Z,79.17,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T02:45:00Z,84.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T02:45:00Z,1019.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T02:45:00Z,96.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T02:45:00Z,91.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T02:45:00Z,89.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T02:45:00Z,84.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T02:45:00Z,97.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T02:54:00,78.56,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T02:54:00,76.05,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T02:54:00,63.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T02:57:00Z,80.3,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T02:57:00Z,59.61,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T03:00:00Z,84.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T03:00:00Z,1018.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T03:15:00Z,85.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T03:15:00Z,1019.0,11144222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T03:27:00Z,80.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T03:30:00Z,85.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T03:30:00Z,1019.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T03:30:00Z,89.9,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T03:35:00,68.71,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T03:35:00,69.63,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T03:35:00Z,89.3,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T03:36:00Z,78.15,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T03:45:00Z,86.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T03:45:00Z,1019.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T03:45:00Z,96.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T03:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T03:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T03:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T03:45:00Z,98.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T03:54:00,80.99,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T03:54:00,79.61,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T03:54:00,68.76,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T03:57:00Z,56.01,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T04:00:00Z,86.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T04:00:00Z,1019.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T04:15:00Z,86.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T04:15:00Z,1019.0,11144222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T04:30:00Z,85.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T04:30:00Z,1018.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-11-11T04:30:00Z,65.1,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T04:30:00Z,88.1,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T04:35:00,69.52,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T04:35:00,66.01,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T04:35:00Z,92.7,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T04:36:00Z,77.67,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T04:45:00Z,85.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T04:45:00Z,1018.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T04:45:00Z,96.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T04:45:00Z,94.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T04:45:00Z,94.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T04:45:00Z,89.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T04:45:00Z,98.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T04:54:00,82.8,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T04:54:00,79.92,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T04:54:00,67.14,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T04:57:00Z,84.3,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T04:57:00Z,59.09,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T05:00:00Z,84.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T05:00:00Z,1018.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-11-11T05:00:00Z,85.4,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-11-11T05:00:00Z,61.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T05:15:00Z,84.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T05:15:00Z,1018.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-11-11T05:15:00Z,85.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T05:30:00Z,84.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T05:30:00Z,1018.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-11-11T05:30:00Z,63.5,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T05:30:00Z,87.0,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T05:35:00,72.35,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T05:35:00,65.57,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T05:35:00Z,94.1,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T05:36:00Z,79.66,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T05:45:00Z,84.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T05:45:00Z,1018.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T05:45:00Z,95.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T05:45:00Z,95.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T05:45:00Z,94.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T05:45:00Z,90.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T05:45:00Z,99.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T05:54:00,84.11,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T05:54:00,80.13,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T05:54:00,71.46,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T05:57:00Z,81.7,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T05:57:00Z,70.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T06:00:00Z,84.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T06:00:00Z,1017.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-11-11T06:00:00Z,88.8,11111222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2019-11-11T06:00:00Z,64.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T06:15:00Z,85.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T06:15:00Z,1017.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-11-11T06:15:00Z,83.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T06:30:00Z,85.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T06:30:00Z,1017.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-11-11T06:30:00Z,63.2,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-11-11T06:30:00Z,85.4,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-11-11T06:35:00,70.79,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-11-11T06:35:00,64.1,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-11-11T06:35:00Z,92.0,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-11-11T06:36:00Z,81.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T06:45:00Z,85.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T06:45:00Z,1017.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-11-11T06:45:00Z,91.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-11-11T06:45:00Z,92.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-11-11T06:45:00Z,88.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-11-11T06:45:00Z,93.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-11-11T06:45:00Z,99.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-11-11T06:54:00,85.74,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-11-11T06:54:00,82.64,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-11-11T06:54:00,69.96,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-11-11T06:57:00Z,79.51,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-11-11T06:57:00Z,75.25,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-11-11T07:00:00Z,84.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-11-11T07:00:00Z,1017.0,11144222 
