network,platform,latitude,longitude,date,relative_humidity 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T12:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T12:45:00Z,98.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T12:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T12:45:00Z,89.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T12:46:00Z,83.8 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T12:54:00Z,86.42 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T12:57:00Z,85.3 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T12:59:00Z,162.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T13:00:00Z,68.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T13:00:00Z,72.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T13:00:00Z,1013.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T13:00:00Z,89.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T13:00:00Z,75.8 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T13:00:00Z,68.27 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T13:00:00Z,94.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T13:15:00Z,66.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T13:15:00Z,72.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T13:15:00Z,1014.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T13:30:00Z,65.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T13:30:00Z,70.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T13:30:00Z,1014.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T13:30:00Z,74.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T13:30:00Z,86.3 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T13:31:00Z,81.8 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T13:35:00Z,87.44 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T13:35:00Z,88.98 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T13:45:00Z,65.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T13:45:00Z,73.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T13:45:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T13:45:00Z,68.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T13:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T13:45:00Z,97.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T13:45:00Z,86.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T13:45:00Z,77.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T13:46:00Z,90.6 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T13:54:00Z,79.22 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T13:57:00Z,75.8 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T13:59:00Z,162.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T14:00:00Z,63.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T14:00:00Z,74.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T14:00:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T14:00:00Z,84.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T14:00:00Z,75.1 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T14:00:00Z,66.6 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T14:00:00Z,91.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T14:15:00Z,64.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T14:15:00Z,72.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T14:15:00Z,1014.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T14:30:00Z,67.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T14:30:00Z,72.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T14:30:00Z,1014.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T14:30:00Z,75.1 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T14:30:00Z,82.2 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T14:31:00Z,80.4 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T14:35:00Z,89.02 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T14:35:00Z,89.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T14:45:00Z,63.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T14:45:00Z,71.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T14:45:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T14:45:00Z,61.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T14:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T14:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T14:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T14:45:00Z,73.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T14:46:00Z,83.6 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T14:54:00Z,82.55 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T14:57:00Z,75.73 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T14:59:00Z,162.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T15:00:00Z,63.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T15:00:00Z,70.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T15:00:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T15:00:00Z,84.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T15:00:00Z,77.3 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T15:00:00Z,68.24 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T15:00:00Z,91.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T15:15:00Z,66.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T15:15:00Z,70.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T15:15:00Z,1014.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T15:30:00Z,68.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T15:30:00Z,71.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T15:30:00Z,1014.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T15:30:00Z,82.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T15:31:00Z,76.08 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T15:35:00Z,86.28 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T15:35:00Z,85.18 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T15:45:00Z,68.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T15:45:00Z,71.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T15:45:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T15:45:00Z,62.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T15:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T15:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T15:45:00Z,76.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T15:45:00Z,65.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T15:46:00Z,82.2 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T15:54:00Z,89.86 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T15:57:00Z,75.6 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-06-04T15:57:00Z,65.83 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T15:59:00Z,162.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T16:00:00Z,68.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T16:00:00Z,71.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T16:00:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T16:00:00Z,83.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T16:00:00Z,75.2 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T16:00:00Z,74.9 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T16:00:00Z,63.46 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T16:00:00Z,87.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T16:15:00Z,67.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T16:15:00Z,70.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T16:15:00Z,1015.0 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-06-04T16:27:00Z,57.42 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T16:30:00Z,67.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T16:30:00Z,71.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T16:30:00Z,1014.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T16:30:00Z,82.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T16:31:00Z,79.7 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T16:35:00Z,83.28 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T16:35:00Z,82.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T16:45:00Z,67.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T16:45:00Z,71.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T16:45:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T16:45:00Z,63.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T16:45:00Z,80.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T16:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T16:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T16:45:00Z,75.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T16:46:00Z,73.72 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T16:54:00Z,84.36 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T16:57:00Z,80.9 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T16:59:00Z,161.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T17:00:00Z,65.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T17:00:00Z,71.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T17:00:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T17:00:00Z,81.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T17:00:00Z,75.7 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T17:00:00Z,74.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T17:00:00Z,67.29 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T17:00:00Z,87.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T17:15:00Z,64.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T17:15:00Z,70.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T17:15:00Z,1014.0 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-06-04T17:27:00Z,65.62 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T17:30:00Z,64.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T17:30:00Z,69.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T17:30:00Z,1014.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T17:30:00Z,79.3 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T17:31:00Z,75.41 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T17:35:00Z,82.18 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T17:35:00Z,92.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T17:45:00Z,63.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T17:45:00Z,69.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T17:45:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T17:45:00Z,64.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T17:45:00Z,79.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T17:45:00Z,80.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T17:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T17:45:00Z,70.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T17:46:00Z,61.83 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T17:54:00Z,81.11 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T17:57:00Z,71.37 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T17:59:00Z,145.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T18:00:00Z,63.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T18:00:00Z,67.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T18:00:00Z,1014.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T18:00:00Z,79.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T18:00:00Z,75.2 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T18:00:00Z,76.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T18:00:00Z,68.36 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T18:00:00Z,84.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T18:15:00Z,63.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T18:15:00Z,67.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T18:15:00Z,1014.0 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-06-04T18:27:00Z,70.29 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T18:30:00Z,62.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T18:30:00Z,68.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T18:30:00Z,1014.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T18:30:00Z,79.4 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T18:31:00Z,72.07 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T18:35:00Z,92.11 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T18:35:00Z,88.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T18:45:00Z,62.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T18:45:00Z,70.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T18:45:00Z,1013.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T18:45:00Z,66.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T18:45:00Z,73.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T18:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T18:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T18:45:00Z,67.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T18:46:00Z,67.68 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T18:54:00Z,79.61 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T18:57:00Z,74.01 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T18:59:00Z,91.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T19:00:00Z,64.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T19:00:00Z,69.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T19:00:00Z,1013.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T19:00:00Z,79.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T19:00:00Z,73.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T19:00:00Z,75.6 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T19:00:00Z,70.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T19:00:00Z,88.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T19:15:00Z,63.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T19:15:00Z,69.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T19:15:00Z,1013.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T19:30:00Z,63.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T19:30:00Z,67.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T19:30:00Z,1013.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T19:30:00Z,80.2 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T19:31:00Z,71.8 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T19:35:00Z,90.62 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T19:35:00Z,89.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-06-04T19:45:00Z,64.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T19:45:00Z,72.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T19:45:00Z,1013.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T19:45:00Z,65.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T19:45:00Z,71.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T19:45:00Z,86.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T19:45:00Z,89.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T19:45:00Z,69.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T19:46:00Z,66.63 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T19:54:00Z,76.95 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T19:57:00Z,72.15 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T19:59:00Z,144.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T20:00:00Z,69.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T20:00:00Z,1013.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T20:00:00Z,79.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T20:00:00Z,71.3 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T20:00:00Z,75.7 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T20:00:00Z,69.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T20:00:00Z,86.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T20:15:00Z,70.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T20:15:00Z,1013.0 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-06-04T20:27:00Z,74.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T20:30:00Z,73.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T20:30:00Z,1012.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T20:30:00Z,78.5 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T20:31:00Z,75.82 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T20:35:00Z,95.5 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-06-04T20:35:00Z,86.13 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T20:45:00Z,70.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T20:45:00Z,1012.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-06-04T20:45:00Z,65.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-06-04T20:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-06-04T20:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-06-04T20:45:00Z,79.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-06-04T20:45:00Z,65.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-06-04T20:46:00Z,69.61 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-06-04T20:54:00Z,77.77 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-04T20:57:00Z,76.68 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-06-04T20:59:00Z,157.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T21:00:00Z,69.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T21:00:00Z,1012.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-06-04T21:00:00Z,78.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-06-04T21:00:00Z,74.6 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-06-04T21:00:00Z,75.5 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T21:00:00Z,87.3 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-06-04T21:00:00Z,67.39 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T21:15:00Z,69.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T21:15:00Z,1012.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-06-04T21:30:00Z,70.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-06-04T21:30:00Z,1012.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-06-04T21:30:00Z,80.2 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-06-04T21:31:00Z,74.07 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-06-04T21:35:00Z,92.26 
