network,platform,latitude,longitude,date,relative_humidity,qcFlag 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2017-10-01T01:45:00Z,82.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T01:48:00Z,91.65,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T01:48:00Z,75.27,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T01:54:00Z,91.49,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T01:54:00Z,74.36,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:00:00Z,91.27,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:00:00Z,73.46,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-10-01T02:00:00Z,72.79,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-10-01T02:00:00Z,76.88,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-10-01T02:00:00Z,76.7,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-10-01T02:00:00Z,82.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2017-10-01T02:00:00Z,67.48,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-10-01T02:00:00Z,86.9,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-10-01T02:00:00Z,69.73,1111122 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T02:00:00Z,0.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T02:00:00Z,0.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2017-10-01T02:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T02:00:00Z,83.4,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T02:00:00Z,83.4,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T02:00:00Z,109.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T02:00:00Z,109.5,11144222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:06:00Z,91.17,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:06:00Z,72.03,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:12:00Z,90.87,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:12:00Z,70.74,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:18:00Z,90.72,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:18:00Z,71.01,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:24:00Z,90.92,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:24:00Z,70.48,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:30:00Z,90.66,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:30:00Z,70.51,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-10-01T02:30:00Z,72.55,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-10-01T02:30:00Z,72.05,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-10-01T02:30:00Z,68.34,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-10-01T02:30:00Z,82.7,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2017-10-01T02:30:00Z,70.33,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-10-01T02:30:00Z,89.0,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-10-01T02:30:00Z,69.75,1111122 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T02:30:00Z,0.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T02:30:00Z,0.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2017-10-01T02:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T02:30:00Z,80.9,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T02:30:00Z,80.9,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T02:30:00Z,109.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T02:30:00Z,109.5,11144222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:36:00Z,90.73,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T02:36:00Z,92.07,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:36:00Z,70.13,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:42:00Z,90.61,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:42:00Z,69.01,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2017-10-01T02:45:00Z,89.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2017-10-01T02:45:00Z,79.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2017-10-01T02:45:00Z,96.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2017-10-01T02:45:00Z,98.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2017-10-01T02:45:00Z,82.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:48:00Z,89.85,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T02:48:00Z,99.56,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:48:00Z,69.33,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T02:54:00Z,89.28,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T02:54:00Z,69.26,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:00:00Z,88.95,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:00:00Z,68.82,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-10-01T03:00:00Z,77.02,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-10-01T03:00:00Z,64.41,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-10-01T03:00:00Z,65.74,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-10-01T03:00:00Z,72.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2017-10-01T03:00:00Z,71.24,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-10-01T03:00:00Z,91.1,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-10-01T03:00:00Z,68.46,1111122 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T03:00:00Z,0.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T03:00:00Z,0.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2017-10-01T03:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T03:00:00Z,81.2,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T03:00:00Z,81.2,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T03:00:00Z,109.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T03:00:00Z,109.5,11144222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:06:00Z,89.25,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:06:00Z,68.77,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:12:00Z,88.87,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:12:00Z,69.3,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:18:00Z,88.55,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:18:00Z,69.47,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:24:00Z,88.37,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:24:00Z,70.67,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:30:00Z,88.56,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:30:00Z,70.98,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-10-01T03:30:00Z,80.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-10-01T03:30:00Z,77.26,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-10-01T03:30:00Z,65.78,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-10-01T03:30:00Z,79.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2017-10-01T03:30:00Z,73.78,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-10-01T03:30:00Z,90.8,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-10-01T03:30:00Z,74.11,1111122 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T03:30:00Z,0.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T03:30:00Z,0.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2017-10-01T03:30:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T03:30:00Z,76.4,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T03:30:00Z,76.4,1111122 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T03:30:00Z,76.4,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T03:30:00Z,109.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T03:30:00Z,109.5,11144222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:36:00Z,88.82,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T03:36:00Z,99.27,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:36:00Z,70.95,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:42:00Z,88.36,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:42:00Z,71.23,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2017-10-01T03:45:00Z,87.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2017-10-01T03:45:00Z,82.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2017-10-01T03:45:00Z,96.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2017-10-01T03:45:00Z,99.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2017-10-01T03:45:00Z,86.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:48:00Z,87.82,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T03:48:00Z,87.83,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:48:00Z,70.96,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T03:54:00Z,87.17,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T03:54:00Z,65.46,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T03:54:00Z,71.17,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T04:00:00Z,86.13,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T04:00:00Z,99.87,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T04:00:00Z,71.14,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-10-01T04:00:00Z,84.5,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2017-10-01T04:00:00Z,80.9,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-10-01T04:00:00Z,73.1,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2017-10-01T04:00:00Z,83.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2017-10-01T04:00:00Z,70.6,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2017-10-01T04:00:00Z,90.9,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2017-10-01T04:00:00Z,79.25,1111122 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T04:00:00Z,0.0,22222222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2017-10-01T04:00:00Z,0.0,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2017-10-01T04:00:00Z,-999.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T04:00:00Z,77.0,22222222 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2017-10-01T04:00:00Z,77.0,11111222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T04:00:00Z,109.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T04:00:00Z,109.5,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2017-10-01T04:00:00Z,109.5,11144222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T04:06:00Z,85.92,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2017-10-01T04:06:00Z,99.59,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T04:06:00Z,70.23,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T04:12:00Z,85.78,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T04:12:00Z,69.26,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T04:18:00Z,86.02,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2017-10-01T04:18:00Z,67.32,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2017-10-01T04:24:00Z,85.95,1111122 
