network,platform,latitude,longitude,date,relative_humidity,qcFlag 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T00:36:00Z,76.95,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T00:42:00Z,92.91,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T00:42:00Z,86.9,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T00:42:00Z,79.15,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T00:45:00Z,81.6,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2018-08-01T00:45:00Z,87.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-08-01T00:45:00Z,89.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-08-01T00:45:00Z,97.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-08-01T00:45:00Z,96.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2018-08-01T00:45:00Z,95.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2018-08-01T00:47:00Z,86.9,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T00:48:00Z,93.3,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T00:48:00Z,87.95,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T00:48:00Z,80.61,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T00:54:00Z,93.54,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T00:54:00Z,88.59,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T00:54:00Z,81.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-08-01T00:55:00Z,86.2,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-08-01T00:57:00Z,87.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:00:00Z,93.28,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:00:00Z,89.12,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:00:00Z,85.91,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T01:00:00Z,83.0,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T01:00:00Z,77.9,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T01:00:00Z,77.9,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T01:05:00Z,78.5,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:06:00Z,91.38,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:06:00Z,89.53,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:06:00Z,89.64,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:12:00Z,91.1,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:12:00Z,89.76,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:12:00Z,88.5,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T01:15:00Z,85.5,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:18:00Z,90.76,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:18:00Z,89.97,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:18:00Z,91.91,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:24:00Z,90.33,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:24:00Z,90.0,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:24:00Z,92.58,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:30:00Z,90.87,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:30:00Z,90.12,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:30:00Z,92.06,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T01:30:00Z,86.1,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T01:30:00Z,75.6,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T01:30:00Z,75.6,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-08-01T01:30:00Z,80.5,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-08-01T01:34:00Z,89.2,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T01:35:00Z,79.38,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:36:00Z,91.34,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:36:00Z,90.3,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:36:00Z,93.15,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:42:00Z,91.82,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:42:00Z,90.56,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:42:00Z,86.87,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T01:45:00Z,85.7,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2018-08-01T01:45:00Z,91.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-08-01T01:45:00Z,92.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-08-01T01:45:00Z,97.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-08-01T01:45:00Z,97.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2018-08-01T01:45:00Z,96.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2018-08-01T01:47:00Z,87.6,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:48:00Z,92.49,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:48:00Z,90.69,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:48:00Z,82.17,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T01:54:00Z,92.73,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T01:54:00Z,90.99,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T01:54:00Z,81.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-08-01T01:55:00Z,90.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-08-01T01:57:00Z,89.4,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:00:00Z,92.9,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:00:00Z,90.96,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:00:00Z,81.16,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T02:00:00Z,84.8,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T02:00:00Z,74.1,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T02:00:00Z,74.1,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T02:05:00Z,79.91,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:06:00Z,92.76,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:06:00Z,91.18,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:06:00Z,80.66,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:12:00Z,92.74,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:12:00Z,91.37,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:12:00Z,82.01,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T02:15:00Z,85.0,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:18:00Z,92.76,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:18:00Z,90.57,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:18:00Z,84.26,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:24:00Z,92.83,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:24:00Z,90.19,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:24:00Z,84.46,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:30:00Z,92.64,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:30:00Z,90.39,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:30:00Z,85.95,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T02:30:00Z,83.2,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T02:30:00Z,73.9,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T02:30:00Z,73.9,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-08-01T02:30:00Z,82.0,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-08-01T02:34:00Z,88.3,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T02:35:00Z,79.1,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:36:00Z,91.98,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:36:00Z,90.54,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:36:00Z,87.09,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:42:00Z,90.91,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:42:00Z,90.54,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:42:00Z,92.61,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T02:45:00Z,79.7,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2018-08-01T02:45:00Z,92.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-08-01T02:45:00Z,91.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-08-01T02:45:00Z,98.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-08-01T02:45:00Z,98.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2018-08-01T02:45:00Z,96.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2018-08-01T02:47:00Z,85.3,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:48:00Z,91.26,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:48:00Z,90.92,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:48:00Z,95.32,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T02:54:00Z,91.41,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T02:54:00Z,91.72,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T02:54:00Z,93.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-08-01T02:55:00Z,89.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-08-01T02:57:00Z,86.7,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:00:00Z,91.8,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:00:00Z,91.65,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:00:00Z,91.49,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T03:00:00Z,82.4,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T03:00:00Z,74.5,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T03:00:00Z,74.5,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T03:05:00Z,80.43,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:06:00Z,91.91,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:06:00Z,92.04,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:06:00Z,90.56,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:12:00Z,91.83,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:12:00Z,92.44,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:12:00Z,91.22,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T03:15:00Z,84.1,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:18:00Z,91.74,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:18:00Z,91.97,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:18:00Z,91.02,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:24:00Z,91.6,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:24:00Z,91.07,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:24:00Z,91.6,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:30:00Z,91.55,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:30:00Z,90.89,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:30:00Z,92.57,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T03:30:00Z,82.8,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T03:30:00Z,75.2,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T03:30:00Z,75.2,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T03:30:00Z,75.2,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-08-01T03:30:00Z,82.3,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-08-01T03:34:00Z,91.1,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T03:35:00Z,82.43,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:36:00Z,91.98,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:36:00Z,91.51,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:36:00Z,92.13,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:42:00Z,92.09,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:42:00Z,91.29,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:42:00Z,92.7,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T03:45:00Z,79.7,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2018-08-01T03:45:00Z,96.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-08-01T03:45:00Z,92.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-08-01T03:45:00Z,98.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-08-01T03:45:00Z,97.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2018-08-01T03:45:00Z,97.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2018-08-01T03:47:00Z,84.1,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:48:00Z,92.16,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:48:00Z,91.71,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:48:00Z,92.66,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T03:54:00Z,92.22,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T03:54:00Z,91.93,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T03:54:00Z,92.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2018-08-01T03:55:00Z,85.8,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2018-08-01T03:57:00Z,87.9,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:00:00Z,92.28,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:00:00Z,92.72,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:00:00Z,93.25,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T04:00:00Z,77.6,1111122 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2018-08-01T04:00:00Z,76.8,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T04:00:00Z,75.4,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T04:00:00Z,75.4,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T04:05:00Z,81.02,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:06:00Z,92.17,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:06:00Z,92.86,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:06:00Z,90.7,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:12:00Z,92.02,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:12:00Z,92.87,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:12:00Z,90.42,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T04:15:00Z,76.2,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:18:00Z,92.75,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:18:00Z,92.88,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:18:00Z,88.97,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:24:00Z,92.81,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:24:00Z,93.09,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:24:00Z,88.73,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:30:00Z,92.75,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:30:00Z,93.3,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:30:00Z,89.17,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T04:30:00Z,79.2,1111122 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T04:30:00Z,76.2,22222222 
TABS,ioos:station:wmo:42047,27.8966,-93.5973,2018-08-01T04:30:00Z,76.2,11111222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2018-08-01T04:30:00Z,83.4,1111122 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2018-08-01T04:34:00Z,90.9,1111122 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2018-08-01T04:35:00Z,81.61,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:36:00Z,92.85,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:36:00Z,93.38,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:36:00Z,89.35,1111122 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2018-08-01T04:42:00Z,93.07,1111122 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2018-08-01T04:42:00Z,93.55,1111122 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2018-08-01T04:42:00Z,88.44,1111122 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2018-08-01T04:45:00Z,77.4,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2018-08-01T04:45:00Z,95.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2018-08-01T04:45:00Z,86.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2018-08-01T04:45:00Z,99.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2018-08-01T04:45:00Z,97.0,1111122 
