network,platform,latitude,longitude,date,vertical_datum,sea_water_temperature 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T04:36:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T04:36:00Z,0.0,28.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T04:36:00Z,0.0,30.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T04:36:00Z,0.0,28.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T04:36:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T04:36:00Z,0.0,31.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T04:36:00Z,0.0,32.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T04:36:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T04:36:00Z,0.0,32.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T04:36:00Z,0.0,30.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T04:36:00Z,0.0,30.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T04:36:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T04:36:00Z,0.0,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613,29.6817,-94.9850,2020-07-12T04:36:00Z,0.0,31.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8771013,29.4800,-94.9183,2020-07-12T04:36:00Z,0.0,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8774770,28.0217,-97.0467,2020-07-12T04:36:00Z,0.0,31.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8779770,26.0600,-97.2150,2020-07-12T04:36:00Z,0.0,29.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8723970,24.7117,-81.1050,2020-07-12T04:42:00Z,1.49,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8724580,24.5557,-81.8079,2020-07-12T04:42:00Z,2.38,32.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725110,26.1317,-81.8075,2020-07-12T04:42:00Z,1.31,31.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725520,26.6477,-81.8712,2020-07-12T04:42:00Z,1.04,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726520,27.7606,-82.6269,2020-07-12T04:42:00Z,0.0,30.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726724,27.9783,-82.8317,2020-07-12T04:42:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T04:42:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T04:42:00Z,0.0,28.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T04:42:00Z,0.0,30.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T04:42:00Z,0.0,28.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T04:42:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T04:42:00Z,0.0,31.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T04:42:00Z,0.0,32.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T04:42:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T04:42:00Z,0.0,32.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T04:42:00Z,0.0,30.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T04:42:00Z,0.0,30.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T04:42:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T04:42:00Z,0.0,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613,29.6817,-94.9850,2020-07-12T04:42:00Z,0.0,31.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8771013,29.4800,-94.9183,2020-07-12T04:42:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8774770,28.0217,-97.0467,2020-07-12T04:42:00Z,0.0,31.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8779770,26.0600,-97.2150,2020-07-12T04:42:00Z,0.0,29.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T04:45:00Z,1.0,32.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T04:45:00Z,0.0,30.94 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-07-12T04:45:00Z,0.0,28.9 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-07-12T04:45:00Z,0.0,31.2 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-07-12T04:45:00Z,0.0,30.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8723970,24.7117,-81.1050,2020-07-12T04:48:00Z,1.49,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8724580,24.5557,-81.8079,2020-07-12T04:48:00Z,2.38,32.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725110,26.1317,-81.8075,2020-07-12T04:48:00Z,1.31,31.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725520,26.6477,-81.8712,2020-07-12T04:48:00Z,1.04,32.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726520,27.7606,-82.6269,2020-07-12T04:48:00Z,0.0,30.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726724,27.9783,-82.8317,2020-07-12T04:48:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T04:48:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T04:48:00Z,0.0,28.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T04:48:00Z,0.0,30.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T04:48:00Z,0.0,28.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T04:48:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T04:48:00Z,0.0,31.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T04:48:00Z,0.0,32.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T04:48:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T04:48:00Z,0.0,32.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T04:48:00Z,0.0,30.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T04:48:00Z,0.0,30.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T04:48:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T04:48:00Z,0.0,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613,29.6817,-94.9850,2020-07-12T04:48:00Z,0.0,31.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8771013,29.4800,-94.9183,2020-07-12T04:48:00Z,0.0,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8774770,28.0217,-97.0467,2020-07-12T04:48:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8779770,26.0600,-97.2150,2020-07-12T04:48:00Z,0.0,29.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T04:54:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T04:54:00Z,0.0,30.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T05:00:00Z,1.0,32.69 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T05:00:00Z,0.0,30.93 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-07-12T05:00:00Z,1.74,31.32 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-07-12T05:00:00Z,2.33,31.61 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-07-12T05:00:00Z,1.49,32.68 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-07-12T05:00:00Z,1.64,31.63 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-12T05:00:00Z,-2.0,29.3 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2020-07-12T05:12:00Z,0.0,31.3 
TCOON,ioos:station:TCOON:005,27.6346,-97.2370,2020-07-12T05:12:00Z,0.0,31.2 
TCOON,ioos:station:TCOON:009,27.8398,-97.0727,2020-07-12T05:12:00Z,0.0,31.6 
TCOON,ioos:station:TCOON:031,28.4073,-96.7122,2020-07-12T05:12:00Z,0.0,31.3 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2020-07-12T05:12:00Z,0.0,31.2 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2020-07-12T05:12:00Z,0.0,30.9 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2020-07-12T05:12:00Z,0.0,30.8 
TCOON,ioos:station:TCOON:518,29.5150,-94.5133,2020-07-12T05:12:00Z,0.0,30.6 
TCOON,ioos:station:TCOON:524,29.8672,-93.9310,2020-07-12T05:12:00Z,0.0,30.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T05:15:00Z,1.0,32.62 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T05:15:00Z,0.0,30.95 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-07-12T05:15:00Z,0.0,30.7 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-07-12T05:15:00Z,0.0,30.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T05:30:00Z,1.0,32.58 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T05:30:00Z,0.0,30.91 
TCOON,ioos:station:TCOON:043,27.8838,-97.5332,2020-07-12T05:30:00Z,0.0,30.1 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2020-07-12T05:30:00Z,0.0,30.5 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2020-07-12T05:30:00Z,0.0,30.5 
TCOON,ioos:station:TCOON:076,27.8918,-97.6105,2020-07-12T05:30:00Z,0.0,32.0 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2020-07-12T05:30:00Z,0.0,31.2 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-12T05:35:00Z,-1.0,29.66 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-12T05:35:00Z,1.0,30.37 
NOS,ioos:station:NOAA.NOS.CO-OPS:8723970,24.7117,-81.1050,2020-07-12T05:36:00Z,1.49,32.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8724580,24.5557,-81.8079,2020-07-12T05:36:00Z,2.38,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725110,26.1317,-81.8075,2020-07-12T05:36:00Z,1.31,31.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725520,26.6477,-81.8712,2020-07-12T05:36:00Z,1.04,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726520,27.7606,-82.6269,2020-07-12T05:36:00Z,0.0,30.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726724,27.9783,-82.8317,2020-07-12T05:36:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T05:36:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T05:36:00Z,0.0,28.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T05:36:00Z,0.0,30.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T05:36:00Z,0.0,28.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T05:36:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T05:36:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T05:36:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T05:36:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T05:36:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T05:36:00Z,0.0,30.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T05:36:00Z,0.0,30.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T05:36:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T05:36:00Z,0.0,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613,29.6817,-94.9850,2020-07-12T05:36:00Z,0.0,31.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8771013,29.4800,-94.9183,2020-07-12T05:36:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8774770,28.0217,-97.0467,2020-07-12T05:36:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8779770,26.0600,-97.2150,2020-07-12T05:36:00Z,0.0,29.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8723970,24.7117,-81.1050,2020-07-12T05:42:00Z,1.49,32.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8724580,24.5557,-81.8079,2020-07-12T05:42:00Z,2.38,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725110,26.1317,-81.8075,2020-07-12T05:42:00Z,1.31,31.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725520,26.6477,-81.8712,2020-07-12T05:42:00Z,1.04,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726520,27.7606,-82.6269,2020-07-12T05:42:00Z,0.0,30.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726724,27.9783,-82.8317,2020-07-12T05:42:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T05:42:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T05:42:00Z,0.0,28.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T05:42:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T05:42:00Z,0.0,28.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T05:42:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T05:42:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T05:42:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T05:42:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T05:42:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T05:42:00Z,0.0,30.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T05:42:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T05:42:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T05:42:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613,29.6817,-94.9850,2020-07-12T05:42:00Z,0.0,31.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8771013,29.4800,-94.9183,2020-07-12T05:42:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8774770,28.0217,-97.0467,2020-07-12T05:42:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8779770,26.0600,-97.2150,2020-07-12T05:42:00Z,0.0,29.3 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2020-07-12T05:42:00Z,0.0,29.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T05:45:00Z,1.0,32.48 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T05:45:00Z,0.0,30.87 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-07-12T05:45:00Z,0.0,29.6 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-07-12T05:45:00Z,0.0,31.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-07-12T05:45:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8723970,24.7117,-81.1050,2020-07-12T05:48:00Z,1.49,32.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8724580,24.5557,-81.8079,2020-07-12T05:48:00Z,2.38,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725110,26.1317,-81.8075,2020-07-12T05:48:00Z,1.31,31.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725520,26.6477,-81.8712,2020-07-12T05:48:00Z,1.04,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726520,27.7606,-82.6269,2020-07-12T05:48:00Z,0.0,30.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726724,27.9783,-82.8317,2020-07-12T05:48:00Z,0.0,31.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T05:48:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T05:48:00Z,0.0,28.1 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T05:48:00Z,0.0,30.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T05:48:00Z,0.0,28.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T05:48:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T05:48:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T05:48:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T05:48:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T05:48:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T05:48:00Z,0.0,30.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T05:48:00Z,0.0,30.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T05:48:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T05:48:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770613,29.6817,-94.9850,2020-07-12T05:48:00Z,0.0,31.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8771013,29.4800,-94.9183,2020-07-12T05:48:00Z,0.0,31.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8774770,28.0217,-97.0467,2020-07-12T05:48:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8779770,26.0600,-97.2150,2020-07-12T05:48:00Z,0.0,29.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T05:54:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T05:54:00Z,0.0,30.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T06:00:00Z,1.0,32.43 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T06:00:00Z,0.0,30.85 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-07-12T06:00:00Z,1.74,31.31 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-07-12T06:00:00Z,2.33,31.55 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-07-12T06:00:00Z,1.49,32.91 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-07-12T06:00:00Z,1.64,31.53 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-12T06:00:00Z,-2.0,29.2 
TCOON,ioos:station:TCOON:042,27.8888,-97.5696,2020-07-12T06:00:00Z,0.0,30.1 
TCOON,ioos:station:TCOON:079,27.8708,-97.5177,2020-07-12T06:00:00Z,0.0,29.6 
TCOON,ioos:station:TCOON:003,26.8015,-97.4706,2020-07-12T06:12:00Z,0.0,31.0 
TCOON,ioos:station:TCOON:005,27.6346,-97.2370,2020-07-12T06:12:00Z,0.0,31.1 
TCOON,ioos:station:TCOON:009,27.8398,-97.0727,2020-07-12T06:12:00Z,0.0,31.8 
TCOON,ioos:station:TCOON:031,28.4073,-96.7122,2020-07-12T06:12:00Z,0.0,30.8 
TCOON,ioos:station:TCOON:057,28.4460,-96.3961,2020-07-12T06:12:00Z,0.0,31.1 
TCOON,ioos:station:TCOON:068,27.2970,-97.4049,2020-07-12T06:12:00Z,0.0,30.7 
TCOON,ioos:station:TCOON:518,29.5150,-94.5133,2020-07-12T06:12:00Z,0.0,30.4 
TCOON,ioos:station:TCOON:524,29.8672,-93.9310,2020-07-12T06:12:00Z,0.0,30.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T06:15:00Z,1.0,32.36 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T06:15:00Z,0.0,30.83 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-07-12T06:15:00Z,0.0,30.6 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-07-12T06:15:00Z,0.0,30.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-12T06:30:00Z,1.0,32.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-12T06:30:00Z,0.0,30.83 
TCOON,ioos:station:TCOON:043,27.8838,-97.5332,2020-07-12T06:30:00Z,0.0,29.6 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2020-07-12T06:30:00Z,0.0,30.3 
TCOON,ioos:station:TCOON:076,27.8918,-97.6105,2020-07-12T06:30:00Z,0.0,31.9 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2020-07-12T06:30:00Z,0.0,31.1 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2020-07-12T06:30:00Z,0.0,29.0 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-12T06:35:00Z,-1.0,29.63 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-12T06:35:00Z,1.0,30.36 
NOS,ioos:station:NOAA.NOS.CO-OPS:8723970,24.7117,-81.1050,2020-07-12T06:36:00Z,1.49,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8724580,24.5557,-81.8079,2020-07-12T06:36:00Z,2.38,32.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725110,26.1317,-81.8075,2020-07-12T06:36:00Z,1.31,31.2 
NOS,ioos:station:NOAA.NOS.CO-OPS:8725520,26.6477,-81.8712,2020-07-12T06:36:00Z,1.04,31.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726520,27.7606,-82.6269,2020-07-12T06:36:00Z,0.0,30.8 
NOS,ioos:station:NOAA.NOS.CO-OPS:8726724,27.9783,-82.8317,2020-07-12T06:36:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8728690,29.7267,-84.9817,2020-07-12T06:36:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729108,30.1523,-85.6669,2020-07-12T06:36:00Z,0.0,28.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8729840,30.4044,-87.2112,2020-07-12T06:36:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8736897,30.6483,-88.0583,2020-07-12T06:36:00Z,0.0,29.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8737048,30.7083,-88.0433,2020-07-12T06:36:00Z,0.0,29.7 
NOS,ioos:station:NOAA.NOS.CO-OPS:8747437,30.3264,-89.3258,2020-07-12T06:36:00Z,0.0,31.5 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761305,29.8681,-89.6732,2020-07-12T06:36:00Z,0.0,32.6 
NOS,ioos:station:NOAA.NOS.CO-OPS:8761927,30.0272,-90.1134,2020-07-12T06:36:00Z,0.0,32.0 
NOS,ioos:station:NOAA.NOS.CO-OPS:8762482,29.7886,-90.4202,2020-07-12T06:36:00Z,0.0,32.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764227,29.4496,-91.3381,2020-07-12T06:36:00Z,0.0,29.9 
NOS,ioos:station:NOAA.NOS.CO-OPS:8764314,29.2675,-91.3839,2020-07-12T06:36:00Z,0.0,30.3 
NOS,ioos:station:NOAA.NOS.CO-OPS:8768094,29.7682,-93.3429,2020-07-12T06:36:00Z,0.0,31.4 
NOS,ioos:station:NOAA.NOS.CO-OPS:8770570,29.7284,-93.8701,2020-07-12T06:36:00Z,0.0,32.0 
