network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T01:00:00Z,2.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:00:00Z,3.53,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:00:00Z,3.76,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:00:00Z,1.83,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T01:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T01:15:00Z,4.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T01:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T01:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T01:30:00Z,5.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-11-01T01:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-11-01T01:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T01:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T01:45:00Z,328.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T01:45:00Z,4.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T01:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T01:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T01:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T02:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T02:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-11-01T02:00:00Z,17.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-11-01T02:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:00:00Z,3.96,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T02:00:00Z,2.22,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:00:00Z,2.96,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:00:00Z,3.77,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:00:00Z,1.9,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T02:00:00Z,2.02,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:15:00Z,4.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T02:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T02:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:30:00Z,4.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-11-01T02:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-11-01T02:45:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T02:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T02:45:00Z,460.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T02:45:00Z,3.78,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T02:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T02:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T02:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T03:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T03:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-11-01T03:00:00Z,16.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-11-01T03:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:00:00Z,4.56,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T03:00:00Z,2.13,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:00:00Z,2.99,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:00:00Z,4.58,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:00:00Z,1.6,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T03:00:00Z,2.07,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:15:00Z,4.09,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T03:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T03:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:30:00Z,3.46,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-11-01T03:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-11-01T03:45:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T03:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T03:45:00Z,275.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T03:45:00Z,3.72,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T03:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T03:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T03:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T04:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T04:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-11-01T04:00:00Z,15.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-11-01T04:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:00:00Z,3.41,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T04:00:00Z,1.89,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:00:00Z,2.81,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:00:00Z,4.7,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:00:00Z,1.53,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T04:00:00Z,2.08,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:15:00Z,3.44,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T04:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T04:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:30:00Z,3.64,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-11-01T04:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-11-01T04:45:00Z,1.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T04:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T04:45:00Z,364.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T04:45:00Z,4.25,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T04:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T04:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T04:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T05:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T05:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-11-01T05:00:00Z,17.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-11-01T05:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:00:00Z,3.56,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T05:00:00Z,2.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:00:00Z,2.81,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:00:00Z,4.88,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:00:00Z,1.81,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T05:00:00Z,2.47,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:15:00Z,3.71,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T05:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T05:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:30:00Z,4.01,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-11-01T05:45:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-11-01T05:45:00Z,1.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T05:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T05:45:00Z,264.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T05:45:00Z,4.48,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T05:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T05:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T05:45:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-11-01T06:00:00Z,16.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-11-01T06:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:00:00Z,4.43,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T06:00:00Z,3.04,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:00:00Z,2.92,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:00:00Z,5.79,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:00:00Z,1.66,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T06:00:00Z,2.32,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:15:00Z,3.97,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T06:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T06:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:30:00Z,4.17,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-11-01T06:45:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T06:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T06:45:00Z,468.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T06:45:00Z,4.41,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T06:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T06:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T06:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T07:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T07:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T07:00:00Z,4.6,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T07:00:00Z,3.41,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T07:00:00Z,2.8,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T07:00:00Z,4.41,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T07:00:00Z,1.62,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T07:00:00Z,2.29,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T07:15:00Z,4.67,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T07:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T07:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T07:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T07:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T07:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T07:30:00Z,4.61,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T07:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T07:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T07:45:00Z,249.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T07:45:00Z,4.89,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T07:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T07:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T07:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T08:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T08:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-11-01T08:00:00Z,16.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-11-01T08:00:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T08:00:00Z,4.68,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-11-01T08:00:00Z,3.39,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T08:00:00Z,2.76,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T08:00:00Z,4.33,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T08:00:00Z,1.57,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-11-01T08:00:00Z,2.48,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T08:15:00Z,4.51,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T08:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T08:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T08:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-11-01T08:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-11-01T08:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T08:30:00Z,4.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-11-01T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-11-01T08:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-11-01T08:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-11-01T08:45:00Z,239.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-11-01T08:45:00Z,4.58,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2015-11-01T08:45:00Z,-9999.0,1111122 
