network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T04:30:00Z,6.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T04:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T05:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T05:00:00Z,237.0473,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T05:00:00Z,1.56,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T05:00:00Z,1.66,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T05:30:00Z,215.035765,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T05:30:00Z,7.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T05:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T06:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T06:00:00Z,353.877755,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T06:00:00Z,1.2,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T06:00:00Z,1.84,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T06:30:00Z,234.676827,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T06:30:00Z,12.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T06:45:00Z,4.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T07:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T07:00:00Z,382.323431,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T07:00:00Z,1.15,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T07:00:00Z,1.51,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T07:30:00Z,208.262985,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T07:30:00Z,12.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T07:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T08:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T08:00:00Z,350.830004,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T08:00:00Z,1.32,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T08:00:00Z,1.6,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T08:30:00Z,170.335417,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T08:30:00Z,11.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T08:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T09:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T09:00:00Z,472.062766,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T09:00:00Z,1.47,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T09:00:00Z,1.56,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T09:30:00Z,182.526421,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T09:30:00Z,12.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T09:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T10:00:00Z,10.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T10:00:00Z,419.573721,11141222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T10:00:00Z,1.59,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T10:30:00Z,270.233922,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T10:30:00Z,19.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T10:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T11:00:00Z,8.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T11:00:00Z,672.875693,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T11:00:00Z,8.95,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T11:00:00Z,1.36,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T11:30:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T11:30:00Z,17.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T11:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T12:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T12:00:00Z,18.0,11111222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T12:00:00Z,3.71,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T12:00:00Z,1.35,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T12:30:00Z,416.52597,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T12:30:00Z,21.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T12:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T13:00:00Z,14.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T13:00:00Z,713.512373,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T13:00:00Z,4.55,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T13:00:00Z,1.34,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T13:30:00Z,680.66439,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T13:30:00Z,16.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T13:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T14:00:00Z,324.077523,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T14:00:00Z,522.858616,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T14:00:00Z,1.68,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T14:00:00Z,1.48,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T14:30:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T14:30:00Z,16.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T15:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T15:00:00Z,14.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T15:30:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T15:30:00Z,18.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T15:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T16:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T16:00:00Z,24.0,11111222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T16:00:00Z,1.35,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T16:00:00Z,1.16,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T16:30:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T16:30:00Z,15.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T16:45:00Z,4.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T17:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T17:00:00Z,517.779031,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T17:00:00Z,1.26,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T17:00:00Z,1.26,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T17:30:00Z,347.443614,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T17:30:00Z,19.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T17:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T18:00:00Z,12.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T18:00:00Z,469.015015,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T18:00:00Z,1.25,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T18:00:00Z,1.3,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T18:30:00Z,450.728509,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T18:30:00Z,14.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T18:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T19:00:00Z,16.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T19:00:00Z,463.93543,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T19:00:00Z,1.34,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T19:00:00Z,1.47,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T19:30:00Z,241.788246,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T19:30:00Z,11.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T19:45:00Z,13.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T20:00:00Z,8.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T20:00:00Z,399.255381,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T20:00:00Z,1.53,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T20:00:00Z,1.35,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T20:30:00Z,222.147184,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T20:30:00Z,9.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T20:45:00Z,13.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T21:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T21:00:00Z,318.32066,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T21:00:00Z,4.13,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T21:00:00Z,1.47,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T21:30:00Z,160.176247,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T21:30:00Z,7.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T21:45:00Z,15.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T22:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T22:00:00Z,224.517657,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T22:00:00Z,22.53,11131222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T22:00:00Z,1.81,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T22:30:00Z,243.481441,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T22:30:00Z,6.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T22:45:00Z,15.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T23:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T23:00:00Z,236.370022,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-01T23:00:00Z,1.35,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-01T23:00:00Z,2.22,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-01T23:30:00Z,219.099433,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-01T23:30:00Z,8.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-01T23:45:00Z,15.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T00:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T00:00:00Z,269.556644,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T00:30:00Z,306.129656,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T00:30:00Z,13.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T00:45:00Z,10.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T01:00:00Z,12.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T01:00:00Z,311.209241,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T01:30:00Z,669.150664,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T01:30:00Z,7.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T01:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T02:00:00Z,14.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T02:00:00Z,233.322271,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T02:30:00Z,270.233922,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T02:30:00Z,6.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T02:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T03:00:00Z,8.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T03:00:00Z,206.231151,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T03:30:00Z,254.656528,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T03:30:00Z,8.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T03:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T04:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T04:00:00Z,367.423315,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T04:00:00Z,4.66,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T04:00:00Z,1.72,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T04:30:00Z,248.561026,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T04:30:00Z,9.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T04:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T05:00:00Z,8.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T05:00:00Z,293.600013,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T05:00:00Z,1.32,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T05:00:00Z,1.73,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T05:30:00Z,4893.33355,11144222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T05:30:00Z,7.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T05:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T06:00:00Z,8.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T06:00:00Z,224.179018,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T06:00:00Z,1.34,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T06:00:00Z,1.79,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T06:30:00Z,193.701508,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T06:30:00Z,9.0,11133222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T06:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T07:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T07:00:00Z,334.575332,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T07:00:00Z,32.18,11131222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T07:00:00Z,2.29,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T07:30:00Z,179.140031,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T07:30:00Z,12.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T07:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T08:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T08:00:00Z,369.455149,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T08:00:00Z,1.0,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T08:00:00Z,1.96,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T08:30:00Z,155.77394,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T08:30:00Z,15.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T08:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T09:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T09:00:00Z,455.469455,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T09:00:00Z,1.09,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T09:00:00Z,1.77,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T09:30:00Z,163.901276,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T09:30:00Z,12.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T09:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T10:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T10:00:00Z,350.830004,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T10:00:00Z,1.09,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T10:00:00Z,1.97,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T10:30:00Z,192.346952,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T10:30:00Z,14.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T10:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T11:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T11:00:00Z,468.337737,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T11:00:00Z,1.1,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T11:00:00Z,1.74,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T11:30:00Z,217.406238,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T11:30:00Z,15.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T11:45:00Z,2.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T12:00:00Z,8.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T12:00:00Z,527.260923,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T12:00:00Z,1.29,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T12:00:00Z,1.89,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T12:30:00Z,342.02539,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T12:30:00Z,14.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apadbwq,29.6747,-85.0583,2019-07-02T12:30:00Z,17.0,11131222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T12:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T13:00:00Z,9.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T13:00:00Z,576.024939,11141222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-07-02T13:00:00Z,1.69,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-07-02T13:00:00Z,1.77,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-02T13:30:00Z,322.384328,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-07-02T13:30:00Z,20.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apacpwq,29.7021,-84.8802,2019-07-02T13:45:00Z,18.0,11131222 
NERRS,ioos:station:NOAA.NERRS:rkbfbwq,25.8922,-81.4770,2019-07-02T13:45:00Z,11.0,11131222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-07-02T13:45:00Z,6.0,11113222 
