network,platform,latitude,longitude,date,sea_water_turbidity 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-06T18:00:00Z,2.47 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-06T18:30:00Z,83.643833 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-06T18:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-06T19:00:00Z,1.68 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-06T19:00:00Z,2.94 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-06T19:00:00Z,10.36 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-06T19:00:00Z,2.59 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-06T19:30:00Z,86.014306 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-06T19:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-06T20:00:00Z,3.67 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-06T20:00:00Z,2.75 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-06T20:00:00Z,10.4 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-06T20:00:00Z,2.48 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-06T20:30:00Z,74.50058 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-06T20:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-06T21:00:00Z,2.26 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-06T21:00:00Z,2.79 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-06T21:00:00Z,10.11 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-06T21:00:00Z,2.52 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-06T21:30:00Z,93.125725 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-06T21:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-06T22:00:00Z,1.87 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-06T22:00:00Z,2.64 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-06T22:00:00Z,9.71 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-06T22:00:00Z,2.78 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-06T22:30:00Z,69.420995 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-06T22:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-06T23:30:00Z,80.596082 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-06T23:45:00Z,5.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T00:30:00Z,102.268978 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T00:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T00:45:00Z,1.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T01:30:00Z,88.384779 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T01:45:00Z,4.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T02:30:00Z,95.157559 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T02:45:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T03:30:00Z,184.558255 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T03:45:00Z,4.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T04:30:00Z,109.380397 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T04:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T05:00:00Z,1.9 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T05:00:00Z,1.06 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T05:00:00Z,10.52 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T05:00:00Z,2.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T05:30:00Z,71.452829 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T05:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T06:00:00Z,2.62 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T06:00:00Z,1.1 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T06:00:00Z,10.84 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T06:00:00Z,3.18 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T06:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T06:30:00Z,130.037376 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T06:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T07:00:00Z,13.51 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T07:00:00Z,1.15 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T07:00:00Z,10.95 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T07:00:00Z,2.76 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T07:30:00Z,98.543949 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T07:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T08:00:00Z,2.23 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T08:00:00Z,1.17 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T08:00:00Z,10.76 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T08:00:00Z,2.83 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T08:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T08:30:00Z,85.337028 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T08:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T09:00:00Z,2.19 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T09:00:00Z,1.17 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T09:00:00Z,10.82 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T09:00:00Z,2.81 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T09:30:00Z,87.707501 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T09:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T10:00:00Z,1.9 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T10:00:00Z,1.02 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T10:00:00Z,11.13 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T10:00:00Z,2.45 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T10:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T10:30:00Z,101.5917 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T10:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T10:45:00Z,1.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T11:00:00Z,1.81 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T11:00:00Z,0.99 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T11:00:00Z,11.33 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T11:00:00Z,2.31 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T11:30:00Z,111.412231 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T11:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T11:45:00Z,1.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T12:00:00Z,2.29 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T12:00:00Z,0.82 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T12:00:00Z,11.23 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T12:00:00Z,2.43 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T12:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T12:30:00Z,133.423766 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T12:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T12:45:00Z,1.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T13:00:00Z,2.39 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T13:00:00Z,0.99 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T13:00:00Z,9.56 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T13:00:00Z,2.37 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T13:15:00Z,4.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T13:30:00Z,143.244297 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T13:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T13:45:00Z,2.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T14:00:00Z,2.53 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T14:00:00Z,1.8 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T14:00:00Z,9.89 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T14:00:00Z,2.32 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T14:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T14:30:00Z,108.025841 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T14:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T14:45:00Z,17.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T15:00:00Z,2.09 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T15:00:00Z,2.19 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T15:00:00Z,9.97 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T15:00:00Z,2.34 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T15:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T15:30:00Z,92.787086 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T15:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T15:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T16:00:00Z,2.03 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T16:00:00Z,2.57 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T16:00:00Z,10.49 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T16:00:00Z,2.52 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T16:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T16:30:00Z,131.730571 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T16:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T16:45:00Z,3.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T17:00:00Z,2.58 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T17:00:00Z,2.91 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T17:00:00Z,10.54 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T17:00:00Z,2.81 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T17:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T17:30:00Z,58.584547 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T17:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T18:00:00Z,3.12 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T18:00:00Z,2.97 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T18:00:00Z,10.7 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T18:00:00Z,2.83 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T18:15:00Z,1.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T18:30:00Z,77.548331 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T18:45:00Z,20.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T19:00:00Z,3.55 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T19:00:00Z,3.28 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T19:00:00Z,10.98 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T19:00:00Z,3.79 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T19:15:00Z,1.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T19:30:00Z,52.489045 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T19:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T20:00:00Z,2.53 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T20:00:00Z,3.16 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T20:00:00Z,10.16 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T20:00:00Z,3.54 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T20:15:00Z,1.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T20:30:00Z,98.882588 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T20:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-07T20:45:00Z,2.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T21:00:00Z,2.04 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T21:00:00Z,2.92 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T21:00:00Z,10.44 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T21:00:00Z,3.6 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T21:15:00Z,4.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T21:30:00Z,113.105426 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T21:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-07T22:00:00Z,1.92 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-07T22:00:00Z,2.8 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-07T22:00:00Z,10.45 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-07T22:00:00Z,3.86 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T22:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T22:30:00Z,124.280513 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T22:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-07T23:15:00Z,4.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-07T23:30:00Z,163.901276 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-07T23:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T00:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T00:30:00Z,115.814538 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T00:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T01:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T01:30:00Z,149.678438 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T01:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T02:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T02:30:00Z,150.355716 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T02:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T03:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T03:30:00Z,127.328264 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T03:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T04:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T04:30:00Z,112.089509 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T04:45:00Z,3.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T05:00:00Z,2.49 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T05:00:00Z,1.78 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T05:00:00Z,9.98 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T05:00:00Z,2.44 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T05:15:00Z,3.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T05:30:00Z,144.260214 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T05:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-08T05:45:00Z,1.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T06:00:00Z,52.81 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T06:00:00Z,1.29 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T06:00:00Z,10.46 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T06:00:00Z,3.94 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T06:15:00Z,4.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T06:30:00Z,112.089509 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T06:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T07:00:00Z,2.52 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T07:00:00Z,1.08 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T07:00:00Z,10.06 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T07:00:00Z,3.48 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T07:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T07:30:00Z,85.337028 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T07:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T08:00:00Z,2.82 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T08:00:00Z,1.14 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T08:00:00Z,10.05 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T08:00:00Z,2.85 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T08:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T08:30:00Z,80.934721 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T08:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T09:00:00Z,2.93 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T09:00:00Z,1.22 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T09:00:00Z,10.3 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T09:00:00Z,3.59 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T09:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T09:30:00Z,75.516497 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T09:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T10:00:00Z,17.87 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T10:00:00Z,1.19 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T10:00:00Z,10.33 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T10:00:00Z,3.07 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T10:15:00Z,1.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T10:30:00Z,94.480281 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T10:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T11:00:00Z,2.43 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T11:00:00Z,1.09 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T11:00:00Z,10.29 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T11:00:00Z,2.64 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T11:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T11:30:00Z,163.562637 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T11:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T12:00:00Z,2.38 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T12:00:00Z,1.12 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T12:00:00Z,10.23 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T12:00:00Z,2.56 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T12:30:00Z,182.86506 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T12:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T13:00:00Z,2.94 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T13:00:00Z,1.08 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T13:00:00Z,10.16 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T13:00:00Z,2.66 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T13:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T13:30:00Z,136.471517 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T13:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-08T14:00:00Z,2.67 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-08T14:00:00Z,1.35 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-08T14:00:00Z,10.02 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-08T14:00:00Z,2.47 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-08T14:15:00Z,2.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-08T14:30:00Z,67.389161 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-08T14:45:00Z,4.0 
