network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T14:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T14:00:00Z,13.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T14:00:00Z,3.07,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T14:00:00Z,3.33,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T14:00:00Z,1.6,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T14:00:00Z,1.86,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T14:15:00Z,13.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T14:30:00Z,164.239915,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T14:30:00Z,13.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T15:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T15:00:00Z,394.175796,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T15:00:00Z,2.96,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T15:00:00Z,2.41,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T15:00:00Z,1.88,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T15:00:00Z,1.74,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T15:15:00Z,13.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T15:30:00Z,156.789857,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T15:30:00Z,12.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T16:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T16:00:00Z,411.446385,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T16:00:00Z,3.74,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T16:00:00Z,3.31,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T16:00:00Z,2.22,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T16:00:00Z,2.13,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T16:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T16:30:00Z,183.880977,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T16:30:00Z,15.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T17:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T17:00:00Z,454.114899,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T17:00:00Z,3.6,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T17:00:00Z,3.16,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T17:00:00Z,2.45,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T17:00:00Z,2.03,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T17:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T17:30:00Z,212.665292,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T17:30:00Z,13.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T18:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T18:00:00Z,595.666001,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T18:00:00Z,3.6,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T18:00:00Z,3.07,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T18:00:00Z,1.72,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T18:00:00Z,1.3,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T18:15:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T18:30:00Z,203.1834,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T18:30:00Z,15.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T19:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T19:00:00Z,417.203248,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T19:00:00Z,3.57,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T19:00:00Z,2.9,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T19:00:00Z,1.86,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T19:00:00Z,1.49,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T19:15:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T19:30:00Z,210.972097,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T19:30:00Z,15.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T20:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T20:00:00Z,417.880526,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T20:00:00Z,3.92,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T20:00:00Z,2.73,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T20:00:00Z,2.02,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T20:00:00Z,4.05,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T20:15:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T20:30:00Z,270.572561,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T20:30:00Z,11.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T21:00:00Z,12.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T21:00:00Z,396.20763,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T21:00:00Z,6.18,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T21:00:00Z,2.9,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T21:00:00Z,1.87,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T21:00:00Z,3.05,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T21:15:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T21:30:00Z,378.598402,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T21:30:00Z,403.657688,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T22:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T22:00:00Z,11.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T22:00:00Z,4.99,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T22:00:00Z,3.04,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T22:00:00Z,2.08,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T22:00:00Z,2.61,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T22:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T22:30:00Z,226.210852,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T22:30:00Z,390.112128,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T23:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T23:00:00Z,7.0,11133222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-01T23:00:00Z,6.24,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-01T23:00:00Z,2.9,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-01T23:00:00Z,3.44,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-01T23:00:00Z,2.28,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-01T23:15:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-01T23:30:00Z,199.79701,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-01T23:30:00Z,195.056064,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T00:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T00:00:00Z,6.0,11133222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T00:15:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T00:30:00Z,194.040147,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T00:30:00Z,167.626305,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T01:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T01:00:00Z,6.0,11133222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T01:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T01:30:00Z,429.394252,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T01:30:00Z,157.467135,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T02:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T02:00:00Z,4.0,11133222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T02:15:00Z,14.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T02:30:00Z,132.746488,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T02:30:00Z,150.355716,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T03:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T03:00:00Z,5.0,11133222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T03:15:00Z,13.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T03:30:00Z,173.044529,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T03:30:00Z,150.694355,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T04:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T04:00:00Z,5.0,11133222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-02T04:00:00Z,3.75,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-02T04:00:00Z,3.1,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-02T04:00:00Z,1.92,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-02T04:00:00Z,8.63,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T04:15:00Z,15.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T04:30:00Z,230.27452,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T04:30:00Z,143.921575,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T05:00:00Z,7.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T05:00:00Z,4.0,11133222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-02T05:00:00Z,11.54,11131222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-02T05:00:00Z,2.92,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-02T05:00:00Z,2.51,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-02T05:00:00Z,3.41,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T05:15:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T05:30:00Z,277.68398,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T05:30:00Z,153.064828,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T06:00:00Z,6.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T06:00:00Z,5.0,11133222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-02T06:00:00Z,7.92,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-08-02T06:00:00Z,2.83,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-08-02T06:00:00Z,2.35,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-08-02T06:00:00Z,2.65,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-08-02T06:15:00Z,7.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T06:30:00Z,161.869442,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T06:30:00Z,221.469906,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-02T07:00:00Z,5.0,11133222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-08-02T07:00:00Z,8.0,11133222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-08-02T07:00:00Z,6.43,11113222 
