network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T07:00:00Z,3.54,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T07:00:00Z,3.48,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T07:00:00Z,2.02,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T07:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T07:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T07:45:00Z,34.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T07:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T08:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T08:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T08:00:00Z,6.59,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T08:00:00Z,3.3,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T08:00:00Z,2.14,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T08:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T08:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T08:45:00Z,39.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T08:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T09:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T09:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T09:00:00Z,4.83,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T09:00:00Z,3.37,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T09:00:00Z,2.1,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T09:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T09:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T09:45:00Z,37.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T09:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T10:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T10:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T10:00:00Z,3.25,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T10:00:00Z,3.48,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T10:00:00Z,2.01,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T10:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T10:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T10:45:00Z,36.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T10:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T11:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T11:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T11:00:00Z,3.25,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T11:00:00Z,2.7,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T11:00:00Z,2.69,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T11:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T11:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T11:45:00Z,68.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T11:45:00Z,5.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T12:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T12:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T12:00:00Z,3.01,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T12:00:00Z,2.65,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T12:00:00Z,2.21,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T12:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T12:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T12:45:00Z,52.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T12:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T13:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T13:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T13:00:00Z,2.94,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T13:00:00Z,2.37,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T13:00:00Z,2.01,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T13:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T13:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T13:45:00Z,35.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T13:45:00Z,7.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T14:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T14:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T14:00:00Z,2.76,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T14:00:00Z,5.07,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T14:00:00Z,1.88,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T14:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T14:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T14:45:00Z,29.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T14:45:00Z,5.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T15:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T15:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T15:00:00Z,2.39,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T15:00:00Z,3.95,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T15:00:00Z,1.62,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T15:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T15:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T15:45:00Z,43.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T15:45:00Z,3.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T16:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T16:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T16:00:00Z,3.0,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T16:00:00Z,3.11,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T16:00:00Z,1.69,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T16:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T16:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T16:45:00Z,40.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T16:45:00Z,3.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T17:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T17:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T17:00:00Z,4.17,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T17:00:00Z,4.14,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T17:00:00Z,1.7,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T17:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T17:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T17:45:00Z,53.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T17:45:00Z,3.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T18:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T18:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T18:00:00Z,4.5,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T18:00:00Z,3.51,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T18:00:00Z,1.62,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T18:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T18:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T18:45:00Z,68.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T18:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T19:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T19:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T19:00:00Z,4.34,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T19:00:00Z,3.4,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T19:00:00Z,1.64,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T19:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T19:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T19:45:00Z,91.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T19:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T20:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T20:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T20:00:00Z,3.7,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T20:00:00Z,4.82,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T20:00:00Z,1.68,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T20:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T20:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T20:45:00Z,85.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T20:45:00Z,4.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T21:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T21:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T21:00:00Z,2.8,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T21:00:00Z,4.1,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T21:00:00Z,2.34,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T21:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T21:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T21:45:00Z,41.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T21:45:00Z,5.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T22:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T22:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-01T22:00:00Z,2.08,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-01T22:00:00Z,5.91,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-01T22:00:00Z,2.16,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T22:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T22:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T22:45:00Z,90.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T22:45:00Z,7.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T23:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T23:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-01T23:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-01T23:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-01T23:45:00Z,84.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-01T23:45:00Z,8.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T00:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T00:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T00:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T00:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-02T00:45:00Z,58.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-02T00:45:00Z,10.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T01:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T01:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T01:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T01:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-02T01:45:00Z,51.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-02T01:45:00Z,9.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T02:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T02:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T02:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T02:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-02T02:45:00Z,48.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-02T02:45:00Z,6.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T03:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T03:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T03:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T03:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-02T03:45:00Z,41.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-02T03:45:00Z,7.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T04:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T04:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-02T04:00:00Z,3.2,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-02T04:00:00Z,14.21,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-02T04:00:00Z,2.69,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T04:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T04:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-02T04:45:00Z,33.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-02T04:45:00Z,6.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T05:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T05:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-02T05:00:00Z,2.85,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-02T05:00:00Z,16.59,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-06-02T05:00:00Z,1.63,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T05:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T05:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-06-02T05:45:00Z,35.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-06-02T05:45:00Z,5.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2018-06-02T06:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2018-06-02T06:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-06-02T06:00:00Z,2.8,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-06-02T06:00:00Z,9.71,1111122 
