network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-10-01T00:45:00Z,9.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T00:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T00:45:00Z,11.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T00:45:00Z,1133.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T00:45:00Z,3.64,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T00:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T00:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T01:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T01:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T01:00:00Z,8.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T01:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T01:00:00Z,3.66,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T01:00:00Z,3.99,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T01:00:00Z,4.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T01:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T01:00:00Z,3.29,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T01:15:00Z,3.71,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T01:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T01:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T01:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T01:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T01:30:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T01:30:00Z,3.99,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T01:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T01:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-10-01T01:45:00Z,7.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T01:45:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T01:45:00Z,11.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T01:45:00Z,1166.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T01:45:00Z,4.12,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T01:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T01:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T02:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T02:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T02:00:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T02:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T02:00:00Z,4.28,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T02:00:00Z,3.81,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T02:00:00Z,3.96,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T02:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T02:00:00Z,2.93,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T02:15:00Z,4.51,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T02:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T02:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T02:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T02:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T02:30:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T02:30:00Z,4.35,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T02:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T02:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-10-01T02:45:00Z,9.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T02:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T02:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T02:45:00Z,1311.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T02:45:00Z,5.05,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T02:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T02:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T03:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T03:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T03:00:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T03:00:00Z,4.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T03:00:00Z,4.42,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T03:00:00Z,3.61,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T03:00:00Z,4.03,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T03:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T03:00:00Z,2.86,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T03:15:00Z,6.17,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T03:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T03:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T03:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T03:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2015-10-01T03:30:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T03:30:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T03:30:00Z,5.94,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T03:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T03:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T03:45:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T03:45:00Z,8.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T03:45:00Z,1113.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T03:45:00Z,6.93,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T03:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T03:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T04:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T04:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T04:00:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T04:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T04:00:00Z,6.21,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T04:00:00Z,3.43,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T04:00:00Z,7.49,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T04:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T04:00:00Z,4.99,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T04:15:00Z,7.12,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T04:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T04:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T04:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T04:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2015-10-01T04:30:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T04:30:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T04:30:00Z,8.37,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T04:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T04:45:00Z,7.99,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T04:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T04:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T05:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T05:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T05:00:00Z,7.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T05:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T05:00:00Z,9.19,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T05:00:00Z,4.25,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T05:00:00Z,10.69,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T05:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T05:00:00Z,7.07,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T05:15:00Z,9.98,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T05:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T05:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T05:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T05:30:00Z,9.59,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T05:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T05:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-10-01T05:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T05:45:00Z,3.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T05:45:00Z,9.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T05:45:00Z,1122.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T05:45:00Z,8.55,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T05:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T05:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T06:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T06:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T06:00:00Z,9.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T06:00:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T06:00:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T06:00:00Z,7.67,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T06:00:00Z,8.47,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T06:00:00Z,7.89,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T06:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T06:00:00Z,7.5,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T06:15:00Z,7.36,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T06:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T06:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T06:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T06:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T06:30:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T06:30:00Z,9.68,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T06:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T06:45:00Z,6.5,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T06:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T06:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T07:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T07:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T07:00:00Z,7.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T07:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T07:00:00Z,7.41,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T07:00:00Z,10.74,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T07:00:00Z,5.54,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T07:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T07:00:00Z,7.36,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T07:15:00Z,7.01,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T07:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T07:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T07:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T07:30:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T07:30:00Z,5.86,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T07:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T07:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-10-01T07:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T07:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T07:45:00Z,7.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T07:45:00Z,1311.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T07:45:00Z,5.13,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T07:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T07:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T08:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T08:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T08:00:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T08:00:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T08:00:00Z,5.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T08:00:00Z,5.04,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T08:00:00Z,9.98,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T08:00:00Z,6.2,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T08:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T08:00:00Z,8.12,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T08:15:00Z,5.52,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T08:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T08:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T08:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T08:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2015-10-01T08:30:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T08:30:00Z,5.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T08:30:00Z,4.31,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T08:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T08:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T08:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2015-10-01T08:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2015-10-01T08:45:00Z,1311.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T08:45:00Z,4.83,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T08:45:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T08:45:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T09:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T09:00:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2015-10-01T09:00:00Z,2.0,1111122 
NERRS,ioos:station:NOAA.NERRS:gndbhwq,30.4178,-88.4054,2015-10-01T09:00:00Z,2.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T09:00:00Z,4.54,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2015-10-01T09:00:00Z,7.23,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T09:00:00Z,5.67,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T09:00:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2015-10-01T09:00:00Z,3.72,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T09:15:00Z,4.69,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T09:15:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T09:15:00Z,-9999.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2015-10-01T09:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2015-10-01T09:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2015-10-01T09:30:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2015-10-01T09:30:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2015-10-01T09:30:00Z,4.7,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2015-10-01T09:30:00Z,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2015-10-01T09:30:00Z,-9999.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2015-10-01T09:45:00Z,7.0,1111122 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2015-10-01T09:45:00Z,4.0,1111122 
