network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T04:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T04:00:00Z,3.38,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T04:00:00Z,7.44,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T04:00:00Z,2.81,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T04:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T04:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T04:45:00Z,156.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T05:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T05:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T05:00:00Z,2.71,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T05:00:00Z,5.54,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T05:00:00Z,2.71,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T05:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T05:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T05:45:00Z,855.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T06:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T06:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T06:00:00Z,2.91,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T06:00:00Z,4.03,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T06:00:00Z,3.16,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T06:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T06:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T06:45:00Z,943.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T07:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T07:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T07:00:00Z,3.32,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T07:00:00Z,5.48,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T07:00:00Z,3.4,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T07:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T07:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T07:45:00Z,1146.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T08:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T08:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T08:00:00Z,3.44,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T08:00:00Z,8.52,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T08:00:00Z,3.41,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T08:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T08:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T08:45:00Z,1072.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T09:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T09:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T09:00:00Z,3.39,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T09:00:00Z,7.86,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T09:00:00Z,3.53,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T09:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T09:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T09:45:00Z,1211.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T10:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T10:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T10:00:00Z,3.12,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T10:00:00Z,7.74,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T10:00:00Z,3.22,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T10:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T10:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T10:45:00Z,1121.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T11:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T11:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T11:00:00Z,3.43,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T11:00:00Z,8.9,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T11:00:00Z,3.02,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T11:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T11:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T11:45:00Z,56.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T12:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T12:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T12:00:00Z,4.82,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T12:00:00Z,11.7,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T12:00:00Z,2.89,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T12:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T12:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T12:45:00Z,58.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T13:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T13:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T13:00:00Z,4.04,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T13:00:00Z,11.11,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T13:00:00Z,2.84,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T13:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T13:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T13:45:00Z,82.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T14:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T14:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T14:00:00Z,4.17,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T14:00:00Z,9.72,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T14:00:00Z,2.58,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T14:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T14:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T14:45:00Z,20.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T15:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T15:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T15:00:00Z,3.28,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T15:00:00Z,12.37,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T15:00:00Z,2.62,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T15:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T15:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T15:45:00Z,91.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T16:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T16:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T16:00:00Z,3.13,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T16:00:00Z,6.81,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T16:00:00Z,2.86,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T16:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T16:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T16:45:00Z,345.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T17:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T17:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T17:00:00Z,3.32,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T17:00:00Z,4.86,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T17:00:00Z,2.96,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T17:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T17:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T17:45:00Z,644.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T18:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T18:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T18:00:00Z,3.45,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T18:00:00Z,4.7,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T18:00:00Z,3.09,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T18:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T18:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T18:45:00Z,812.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T19:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T19:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T19:00:00Z,3.49,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T19:00:00Z,3.73,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T19:00:00Z,3.18,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T19:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T19:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T19:45:00Z,631.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T20:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T20:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T20:00:00Z,3.94,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T20:00:00Z,6.12,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T20:00:00Z,3.26,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T20:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T20:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T20:45:00Z,694.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T21:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T21:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T21:00:00Z,4.01,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T21:00:00Z,8.25,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T21:00:00Z,3.38,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T21:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T21:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T21:45:00Z,503.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T22:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T22:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-01T22:00:00Z,3.64,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-01T22:00:00Z,8.11,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-01T22:00:00Z,3.47,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T22:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T22:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T22:45:00Z,242.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T23:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T23:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-01T23:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-01T23:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-01T23:45:00Z,123.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T00:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T00:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T00:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T00:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T00:45:00Z,458.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T01:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T01:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T01:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T01:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T01:45:00Z,52.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T02:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T02:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T02:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T02:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T02:45:00Z,163.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T03:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T03:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T03:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T03:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T03:45:00Z,614.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T04:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T04:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T04:00:00Z,3.4,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T04:00:00Z,5.25,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T04:00:00Z,2.52,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T04:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T04:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T04:45:00Z,801.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T05:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T05:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T05:00:00Z,3.14,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T05:00:00Z,4.27,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T05:00:00Z,2.39,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T05:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T05:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T05:45:00Z,1160.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T06:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T06:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T06:00:00Z,3.84,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T06:00:00Z,3.47,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T06:00:00Z,3.41,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T06:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T06:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T06:45:00Z,1217.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T07:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T07:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T07:00:00Z,3.8,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T07:00:00Z,3.4,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T07:00:00Z,4.12,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T07:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T07:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T07:45:00Z,1071.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T08:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T08:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T08:00:00Z,3.48,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T08:00:00Z,6.02,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T08:00:00Z,3.78,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T08:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T08:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T08:45:00Z,967.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T09:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T09:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T09:00:00Z,6.02,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T09:00:00Z,6.84,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T09:00:00Z,3.38,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T09:30:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T09:30:00Z,99.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2017-11-02T09:45:00Z,1242.0,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2017-11-02T10:00:00Z,99.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2017-11-02T10:00:00Z,99.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2017-11-02T10:00:00Z,11.35,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2017-11-02T10:00:00Z,7.02,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2017-11-02T10:00:00Z,3.31,1111122 
