network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-01T17:00:00Z,2.26,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-01T17:00:00Z,3.65,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-01T17:00:00Z,1.16,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T17:45:00Z,37.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T17:45:00Z,7.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-01T17:45:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-01T18:00:00Z,2.1,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-01T18:00:00Z,2.12,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-01T18:00:00Z,3.91,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-01T18:00:00Z,1.27,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T18:45:00Z,39.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T18:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-01T18:45:00Z,9.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-01T19:00:00Z,1.86,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-01T19:00:00Z,2.09,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-01T19:00:00Z,4.67,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-01T19:00:00Z,1.07,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T19:45:00Z,45.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T19:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-01T19:45:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-01T20:00:00Z,1.85,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-01T20:00:00Z,1.84,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-01T20:00:00Z,4.9,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-01T20:00:00Z,1.25,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T20:45:00Z,35.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T20:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-01T20:45:00Z,11.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-01T21:00:00Z,1.81,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-01T21:00:00Z,2.06,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-01T21:00:00Z,3.86,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-01T21:00:00Z,1.16,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T21:45:00Z,47.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T21:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-01T21:45:00Z,10.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-01T22:00:00Z,1.74,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-01T22:00:00Z,1.73,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-01T22:00:00Z,3.6,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-01T22:00:00Z,1.06,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T22:45:00Z,40.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T22:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-01T22:45:00Z,8.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-01T23:45:00Z,38.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-01T23:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T00:45:00Z,35.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T00:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T00:45:00Z,9.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T01:45:00Z,36.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T01:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T02:45:00Z,38.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T02:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T02:45:00Z,9.0,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T03:45:00Z,24.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T03:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T03:45:00Z,10.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T04:00:00Z,1.64,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T04:00:00Z,1.36,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T04:00:00Z,3.32,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T04:00:00Z,1.36,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T04:45:00Z,24.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T04:45:00Z,4.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T05:00:00Z,1.59,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T05:00:00Z,1.4,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T05:00:00Z,2.79,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T05:00:00Z,1.19,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T05:45:00Z,19.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T05:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T05:45:00Z,10.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T06:00:00Z,1.58,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T06:00:00Z,1.14,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T06:00:00Z,3.28,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T06:00:00Z,1.65,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T06:45:00Z,21.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T06:45:00Z,4.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T06:45:00Z,10.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T07:00:00Z,1.47,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T07:00:00Z,0.95,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T07:00:00Z,2.89,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T07:00:00Z,1.91,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T07:45:00Z,28.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T07:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T07:45:00Z,10.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T08:00:00Z,1.46,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T08:00:00Z,1.04,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T08:00:00Z,2.85,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T08:00:00Z,1.5,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T08:45:00Z,38.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T08:45:00Z,5.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T09:00:00Z,1.66,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T09:00:00Z,1.57,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T09:00:00Z,2.94,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T09:00:00Z,1.15,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T09:45:00Z,23.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T09:45:00Z,5.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T10:00:00Z,1.8,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T10:00:00Z,1.21,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T10:00:00Z,2.89,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T10:00:00Z,1.25,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T10:45:00Z,18.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T10:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T10:45:00Z,9.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T11:00:00Z,1.48,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T11:00:00Z,1.09,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T11:00:00Z,2.87,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T11:00:00Z,1.1,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T11:45:00Z,32.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T11:45:00Z,6.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T12:00:00Z,1.48,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T12:00:00Z,0.8,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T12:00:00Z,2.87,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T12:00:00Z,1.43,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T12:45:00Z,32.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T12:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T12:45:00Z,8.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T13:00:00Z,1.53,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T13:00:00Z,0.79,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T13:00:00Z,3.14,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T13:00:00Z,1.02,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T13:45:00Z,24.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T13:45:00Z,5.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T13:45:00Z,9.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T14:00:00Z,1.57,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T14:00:00Z,1.42,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T14:00:00Z,3.29,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T14:00:00Z,1.34,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T14:45:00Z,35.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T14:45:00Z,6.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T14:45:00Z,11.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T15:00:00Z,1.62,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T15:00:00Z,2.1,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T15:00:00Z,4.03,1111122 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2018-09-02T15:00:00Z,1.21,1111122 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2018-09-02T15:45:00Z,54.0,1111122 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2018-09-02T15:45:00Z,8.0,1111122 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2018-09-02T15:45:00Z,7.0,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2018-09-02T16:00:00Z,1.69,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2018-09-02T16:00:00Z,2.46,1111122 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2018-09-02T16:00:00Z,3.81,1111122 
