network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T08:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T09:00:00Z,281.747648,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T09:00:00Z,4.25,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T09:00:00Z,2.81,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T09:00:00Z,1.5,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T09:00:00Z,2.38,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T09:15:00Z,20.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T09:30:00Z,322.722967,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T09:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T10:00:00Z,243.481441,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T10:00:00Z,4.94,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T10:00:00Z,2.98,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T10:00:00Z,1.22,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T10:00:00Z,2.17,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T10:15:00Z,21.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T10:30:00Z,418.219165,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T10:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T11:00:00Z,306.129656,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T11:00:00Z,5.66,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T11:00:00Z,2.57,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T11:00:00Z,1.02,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T11:00:00Z,2.26,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T11:15:00Z,21.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T11:30:00Z,330.850303,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T11:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T12:00:00Z,150.694355,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T12:00:00Z,6.69,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T12:00:00Z,3.44,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T12:00:00Z,1.08,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T12:00:00Z,1.79,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T12:15:00Z,14.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T12:30:00Z,451.405787,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T12:45:00Z,10.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T13:00:00Z,188.960562,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T13:00:00Z,6.75,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T13:00:00Z,4.14,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T13:00:00Z,2.29,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T13:00:00Z,1.83,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T13:15:00Z,21.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T13:30:00Z,353.877755,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T13:45:00Z,10.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T14:00:00Z,147.646604,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T14:00:00Z,5.54,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T14:00:00Z,3.51,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T14:00:00Z,1.28,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T14:00:00Z,1.85,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T14:15:00Z,12.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T14:30:00Z,317.304743,11141222 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2019-10-01T14:30:00Z,10.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T14:45:00Z,10.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T15:00:00Z,334.575332,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T15:00:00Z,5.39,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T15:00:00Z,3.32,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T15:00:00Z,1.26,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T15:00:00Z,1.8,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T15:15:00Z,12.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T15:30:00Z,391.805323,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T15:45:00Z,10.0,11111222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T16:00:00Z,349.475448,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T16:00:00Z,6.03,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T16:00:00Z,2.68,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T16:00:00Z,1.61,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T16:00:00Z,4.08,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T16:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T16:30:00Z,395.868991,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T16:45:00Z,11.0,11131222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T17:00:00Z,301.38871,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T17:00:00Z,5.53,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T17:00:00Z,2.35,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T17:00:00Z,4.28,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T17:15:00Z,25.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T17:30:00Z,376.227929,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T17:45:00Z,11.0,11131222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T18:00:00Z,1083.6448,11143222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T18:00:00Z,5.63,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T18:00:00Z,2.43,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T18:00:00Z,1.2,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T18:00:00Z,3.93,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T18:15:00Z,16.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T18:30:00Z,380.630236,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T18:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T19:00:00Z,537.758732,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T19:00:00Z,5.46,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T19:00:00Z,3.28,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T19:00:00Z,2.45,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T19:00:00Z,3.72,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T19:15:00Z,12.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T19:30:00Z,373.180178,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T19:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T20:00:00Z,284.45676,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T20:00:00Z,5.03,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T20:00:00Z,4.04,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T20:00:00Z,2.07,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T20:00:00Z,3.79,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T20:15:00Z,15.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T20:30:00Z,343.041307,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T20:45:00Z,9.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T21:00:00Z,217.744877,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T21:00:00Z,4.58,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T21:00:00Z,3.46,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T21:00:00Z,2.37,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T21:00:00Z,3.52,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T21:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T21:30:00Z,372.5029,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T21:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T22:00:00Z,172.028612,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T22:00:00Z,6.69,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T22:00:00Z,3.13,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T22:00:00Z,2.22,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T22:15:00Z,11.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T22:30:00Z,223.840379,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T22:45:00Z,11.0,11131222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-01T23:00:00Z,219.438072,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-01T23:00:00Z,4.85,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-01T23:00:00Z,2.87,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-01T23:00:00Z,2.26,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-01T23:00:00Z,2.47,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-01T23:15:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-01T23:30:00Z,350.491365,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-01T23:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T00:00:00Z,315.950187,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T00:15:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T00:30:00Z,291.906818,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T00:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T01:00:00Z,278.022619,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T01:15:00Z,9.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T01:30:00Z,206.231151,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T01:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T02:00:00Z,229.597242,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T02:15:00Z,10.0,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T02:30:00Z,434.135198,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T02:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T03:00:00Z,296.309125,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T03:15:00Z,19.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T03:30:00Z,276.668063,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T03:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T04:00:00Z,408.737273,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T04:00:00Z,6.37,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T04:00:00Z,1.98,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T04:00:00Z,1.07,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-02T04:00:00Z,3.25,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T04:15:00Z,20.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T04:30:00Z,349.814087,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T04:45:00Z,8.0,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T05:00:00Z,308.16149,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T05:00:00Z,243.142802,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T05:00:00Z,5.02,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T05:00:00Z,2.59,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T05:00:00Z,1.03,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-02T05:00:00Z,5.0,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T05:15:00Z,20.0,11131222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T05:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T06:00:00Z,354.555033,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T06:00:00Z,4.66,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T06:00:00Z,3.13,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T06:00:00Z,0.98,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-02T06:00:00Z,4.52,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T06:15:00Z,21.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T06:30:00Z,227.565408,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T06:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T07:00:00Z,291.568179,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T07:00:00Z,4.4,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T07:00:00Z,3.64,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T07:00:00Z,3.0,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-02T07:00:00Z,4.41,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T07:15:00Z,22.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T07:30:00Z,275.990785,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T07:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T08:00:00Z,287.84315,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T08:00:00Z,4.27,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T08:00:00Z,3.5,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T08:00:00Z,2.17,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-02T08:00:00Z,4.49,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T08:15:00Z,12.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T08:30:00Z,163.223998,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T08:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T09:00:00Z,249.576943,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T09:00:00Z,3.69,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T09:00:00Z,3.17,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T09:00:00Z,1.69,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-02T09:00:00Z,3.8,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-10-02T09:15:00Z,13.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-10-02T09:30:00Z,416.864609,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-10-02T09:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-10-02T10:00:00Z,236.370022,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-02T10:00:00Z,4.7,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-02T10:00:00Z,4.01,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-02T10:00:00Z,1.54,11113222 
