network,platform,latitude,longitude,date,sea_water_turbidity 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T07:15:00Z,27.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T07:15:00Z,63.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T07:30:00Z,208.940263 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T07:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T07:45:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T07:45:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T08:00:00Z,187.944645 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T08:00:00Z,2.71 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T08:00:00Z,2.41 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T08:00:00Z,2.28 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T08:00:00Z,2.64 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T08:15:00Z,31.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T08:15:00Z,31.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T08:15:00Z,59.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T08:30:00Z,259.058835 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T08:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T08:45:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T08:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T09:00:00Z,2.68 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T09:00:00Z,1.96 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T09:00:00Z,2.18 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T09:00:00Z,2.41 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T09:15:00Z,29.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T09:15:00Z,1311.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T09:15:00Z,70.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T09:30:00Z,275.313507 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T09:30:00Z,193.02423 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T09:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T09:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T09:45:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T10:00:00Z,391.805323 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T10:00:00Z,2.87 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T10:00:00Z,1.85 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T10:00:00Z,2.18 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T10:00:00Z,2.47 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T10:15:00Z,27.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T10:15:00Z,25.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T10:15:00Z,65.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T10:30:00Z,258.042918 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T10:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T10:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T10:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T11:00:00Z,248.561026 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T11:00:00Z,3.5 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T11:00:00Z,1.75 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T11:00:00Z,2.29 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T11:00:00Z,2.47 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T11:15:00Z,52.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T11:15:00Z,27.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T11:15:00Z,65.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T11:30:00Z,264.477059 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T11:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T11:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T11:45:00Z,18.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T12:00:00Z,3.42 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T12:00:00Z,2.41 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T12:00:00Z,2.51 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T12:00:00Z,2.37 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T12:15:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T12:15:00Z,34.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T12:15:00Z,63.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T12:30:00Z,277.006702 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T12:30:00Z,274.974868 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T12:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T12:45:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T12:45:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T13:00:00Z,237.724578 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T13:00:00Z,3.02 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T13:00:00Z,2.01 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T13:00:00Z,2.68 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T13:00:00Z,2.38 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T13:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T13:15:00Z,42.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T13:15:00Z,49.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T13:30:00Z,229.597242 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T13:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T13:45:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T13:45:00Z,22.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T14:00:00Z,243.82008 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T14:00:00Z,2.75 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T14:00:00Z,1.8 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T14:00:00Z,2.35 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T14:00:00Z,2.5 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T14:15:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T14:15:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T14:15:00Z,45.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T14:30:00Z,225.533574 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T14:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T14:45:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T14:45:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T15:00:00Z,266.847532 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T15:00:00Z,2.48 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T15:00:00Z,2.21 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T15:00:00Z,2.44 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T15:00:00Z,2.47 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T15:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T15:15:00Z,25.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T15:15:00Z,39.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T15:30:00Z,416.864609 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T16:00:00Z,3.36 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T16:00:00Z,2.36 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T16:00:00Z,2.4 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T16:00:00Z,2.43 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T16:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T16:15:00Z,26.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T16:15:00Z,54.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T16:30:00Z,205.553873 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T16:30:00Z,384.355265 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T16:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T16:45:00Z,27.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T16:45:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T17:00:00Z,253.97925 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T17:00:00Z,2.42 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T17:00:00Z,3.01 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T17:00:00Z,2.29 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T17:00:00Z,20.17 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T17:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T17:15:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T17:15:00Z,30.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T17:30:00Z,465.628625 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T17:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T17:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T17:45:00Z,19.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T18:00:00Z,173.383168 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T18:00:00Z,2.73 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T18:00:00Z,4.16 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T18:00:00Z,2.27 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T18:00:00Z,2.29 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T18:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T18:15:00Z,1311.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T18:15:00Z,28.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T18:30:00Z,437.860227 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T18:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T18:45:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T18:45:00Z,19.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T19:00:00Z,220.792628 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T19:00:00Z,2.99 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T19:00:00Z,3.81 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T19:00:00Z,2.37 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T19:00:00Z,2.22 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T19:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T19:15:00Z,1311.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T19:15:00Z,37.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T19:30:00Z,483.576492 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T19:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T19:45:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T19:45:00Z,15.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T20:00:00Z,2.64 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T20:00:00Z,2.95 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T20:00:00Z,2.2 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T20:00:00Z,2.16 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T20:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T20:15:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T20:15:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T20:30:00Z,202.506122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T20:30:00Z,547.917902 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T20:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T20:45:00Z,28.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T20:45:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T21:00:00Z,236.031383 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T21:00:00Z,3.01 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T21:00:00Z,2.37 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T21:00:00Z,2.21 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T21:00:00Z,2.29 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T21:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T21:15:00Z,1311.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T21:15:00Z,21.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T21:30:00Z,373.857456 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T21:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T21:45:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T21:45:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T22:00:00Z,183.542338 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-03T22:00:00Z,2.9 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-03T22:00:00Z,1.73 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-03T22:00:00Z,2.35 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-03T22:00:00Z,2.3 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T22:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T22:15:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T22:15:00Z,21.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T22:30:00Z,375.88929 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T22:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T22:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T22:45:00Z,21.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-03T23:00:00Z,160.176247 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-03T23:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-03T23:15:00Z,34.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-03T23:15:00Z,29.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-03T23:30:00Z,250.254221 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-03T23:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-03T23:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-03T23:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T00:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-04T00:15:00Z,31.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-04T00:15:00Z,33.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T00:30:00Z,223.840379 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-04T00:30:00Z,138.503351 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-04T00:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-04T00:45:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-04T00:45:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T01:00:00Z,208.601624 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T01:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-04T01:15:00Z,1311.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-04T01:15:00Z,29.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-04T01:30:00Z,89.400696 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-04T01:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-04T01:45:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-04T01:45:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T02:00:00Z,245.513275 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T02:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-04T02:15:00Z,25.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-04T02:15:00Z,31.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-04T02:30:00Z,156.112579 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-04T02:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-04T02:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-04T02:45:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T03:00:00Z,267.186171 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T03:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-04T03:15:00Z,25.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-04T03:15:00Z,29.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-04T03:30:00Z,165.594471 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-04T03:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-04T03:45:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-04T03:45:00Z,17.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-04T04:00:00Z,3.06 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-04T04:00:00Z,2.21 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-04T04:00:00Z,2.06 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-04T04:00:00Z,2.58 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T04:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-04T04:15:00Z,28.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-04T04:15:00Z,28.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T04:30:00Z,241.449607 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-04T04:30:00Z,160.853525 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-04T04:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-04T04:45:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-04T04:45:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T05:00:00Z,245.513275 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-04T05:00:00Z,2.66 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-04T05:00:00Z,2.34 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-04T05:00:00Z,2.06 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-04T05:00:00Z,2.56 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T05:15:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-04T05:15:00Z,1311.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-04T05:15:00Z,32.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-04T05:30:00Z,156.112579 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-04T05:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-04T05:45:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-04T05:45:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-04T06:00:00Z,206.56979 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-04T06:00:00Z,3.11 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-04T06:00:00Z,3.75 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-04T06:00:00Z,2.1 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-09-04T06:00:00Z,2.78 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-04T06:15:00Z,19.0 
