network,platform,latitude,longitude,date,sea_water_turbidity,qcFlag 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-01T13:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T14:00:00Z,764.646862,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T14:00:00Z,2.89,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T14:00:00Z,2.96,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T14:00:00Z,1.74,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T14:00:00Z,3.11,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T14:15:00Z,517.0,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T14:30:00Z,232.306354,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-01T14:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T15:00:00Z,1994.922349,11144222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T15:00:00Z,3.39,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T15:00:00Z,3.17,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T15:00:00Z,1.92,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T15:00:00Z,1.76,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T15:15:00Z,39.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T15:30:00Z,191.669674,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-01T15:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T16:00:00Z,735.862547,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T16:00:00Z,3.61,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T16:00:00Z,3.41,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T16:00:00Z,1.76,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T16:00:00Z,1.73,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T16:15:00Z,37.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T16:30:00Z,216.051682,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-01T16:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T17:00:00Z,641.382266,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T17:00:00Z,4.69,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T17:00:00Z,3.46,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T17:00:00Z,1.93,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T17:00:00Z,7.3,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T17:15:00Z,35.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T17:30:00Z,273.958951,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-01T17:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T18:00:00Z,662.377884,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T18:00:00Z,3.86,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T18:00:00Z,3.67,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T18:00:00Z,1.81,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T18:00:00Z,2.64,11113222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T18:30:00Z,298.679598,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T19:00:00Z,675.923444,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T19:00:00Z,3.54,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T19:00:00Z,4.17,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T19:00:00Z,1.95,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T19:00:00Z,1.59,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T19:15:00Z,37.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T19:30:00Z,175.076363,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T20:00:00Z,508.635778,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T20:00:00Z,3.44,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T20:00:00Z,3.61,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T20:00:00Z,2.2,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T20:00:00Z,1.71,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T20:15:00Z,39.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T20:30:00Z,627.159428,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T21:00:00Z,241.110968,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T21:00:00Z,4.18,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T21:00:00Z,3.0,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T21:00:00Z,2.05,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T21:00:00Z,2.1,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T21:15:00Z,38.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T21:30:00Z,140.873824,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T22:00:00Z,235.354105,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T22:00:00Z,3.6,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T22:00:00Z,3.38,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T22:00:00Z,3.3,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T22:00:00Z,1.57,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T22:15:00Z,46.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T22:30:00Z,159.837608,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-01T23:00:00Z,286.827233,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-01T23:00:00Z,4.05,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-01T23:00:00Z,2.46,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-01T23:00:00Z,2.48,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-01T23:00:00Z,1.8,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-01T23:15:00Z,40.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-01T23:30:00Z,158.821691,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T00:00:00Z,400.609937,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T00:15:00Z,45.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T00:30:00Z,160.853525,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T01:00:00Z,245.513275,11141222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T01:30:00Z,159.837608,11141222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T02:00:00Z,189.299201,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T02:15:00Z,54.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T02:30:00Z,127.666903,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T02:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T03:00:00Z,157.467135,11141222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T03:15:00Z,30.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T03:30:00Z,173.044529,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T03:45:00Z,7.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T04:00:00Z,147.646604,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T04:00:00Z,3.55,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T04:00:00Z,3.11,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T04:00:00Z,2.08,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T04:00:00Z,1.91,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T04:15:00Z,32.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T04:30:00Z,124.957791,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T04:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T05:00:00Z,189.63784,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T05:00:00Z,3.91,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T05:00:00Z,3.11,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T05:00:00Z,2.0,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T05:00:00Z,1.79,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T05:15:00Z,29.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T05:30:00Z,131.730571,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T05:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T06:00:00Z,287.84315,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T06:00:00Z,3.94,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T06:00:00Z,2.62,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T06:00:00Z,1.94,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T06:00:00Z,2.29,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T06:15:00Z,40.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T06:30:00Z,161.192164,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T06:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T07:00:00Z,349.475448,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T07:00:00Z,3.93,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T07:00:00Z,3.74,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T07:00:00Z,1.72,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T07:00:00Z,2.4,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T07:15:00Z,40.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T07:30:00Z,159.498969,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T07:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T08:00:00Z,385.709821,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T08:00:00Z,3.79,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T08:00:00Z,3.44,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T08:00:00Z,1.62,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T08:00:00Z,2.18,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T08:15:00Z,34.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T08:30:00Z,132.06921,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T08:45:00Z,4.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T09:00:00Z,286.149955,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T09:00:00Z,3.66,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T09:00:00Z,3.1,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T09:00:00Z,1.51,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T09:00:00Z,1.41,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T09:15:00Z,36.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T09:30:00Z,136.810156,11141222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T09:45:00Z,6.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T10:00:00Z,223.50174,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T10:00:00Z,3.84,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T10:00:00Z,3.16,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T10:00:00Z,1.5,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T10:00:00Z,1.5,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T10:15:00Z,37.0,11131222 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2019-09-02T10:45:00Z,5.0,11113222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2019-09-02T11:00:00Z,250.931499,11141222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-09-02T11:00:00Z,3.76,11113222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-09-02T11:00:00Z,2.77,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-09-02T11:00:00Z,1.53,11113222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-09-02T11:00:00Z,1.4,11113222 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2019-09-02T11:15:00Z,35.0,11131222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-09-02T11:30:00Z,164.917193,11141222 
