network,platform,latitude,longitude,date,sea_water_turbidity 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T12:30:00Z,279.038536 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T13:30:00Z,319.675216 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T14:30:00Z,687.43717 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T14:30:00Z,319.675216 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T15:30:00Z,512.360807 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T15:30:00Z,305.452378 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T16:30:00Z,675.246166 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T16:30:00Z,332.882137 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T17:30:00Z,393.837157 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T17:30:00Z,241.110968 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T18:30:00Z,386.04846 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T18:30:00Z,272.604395 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T19:30:00Z,495.428857 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T19:30:00Z,370.132427 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T20:30:00Z,717.576041 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T20:30:00Z,198.781093 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T21:30:00Z,687.775809 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T21:30:00Z,150.355716 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T22:30:00Z,1898.748873 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T22:30:00Z,1106.672252 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-01T23:30:00Z,870.640869 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-01T23:30:00Z,857.095309 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T00:30:00Z,556.722516 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T00:30:00Z,311.886519 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T01:30:00Z,551.642931 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T01:30:00Z,286.488594 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T02:30:00Z,553.336126 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T02:30:00Z,197.765176 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T03:30:00Z,441.585256 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T03:30:00Z,323.061606 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T04:30:00Z,410.769107 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T04:30:00Z,271.927117 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T05:30:00Z,315.950187 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T05:30:00Z,428.039696 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T06:30:00Z,372.841539 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T06:30:00Z,442.262534 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T07:30:00Z,323.400245 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T07:30:00Z,451.405787 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T08:30:00Z,414.494136 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T08:30:00Z,350.830004 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T09:30:00Z,311.886519 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T10:30:00Z,278.699897 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T11:30:00Z,292.245457 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T12:30:00Z,282.424926 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T13:30:00Z,291.906818 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T14:30:00Z,348.459531 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T14:30:00Z,237.724578 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T15:30:00Z,269.556644 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T15:30:00Z,338.977639 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T16:30:00Z,282.086287 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T16:30:00Z,246.867831 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T17:30:00Z,230.951798 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T17:30:00Z,227.904047 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T18:30:00Z,245.513275 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T18:30:00Z,281.747648 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T19:30:00Z,320.013855 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T19:30:00Z,303.081905 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T20:30:00Z,316.966104 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T20:30:00Z,370.132427 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T21:30:00Z,273.281673 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T21:30:00Z,440.569339 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T22:30:00Z,669.150664 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T22:30:00Z,298.340959 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-02T23:30:00Z,762.276389 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-02T23:30:00Z,366.746037 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T00:30:00Z,347.443614 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T00:30:00Z,302.065988 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T01:30:00Z,319.336577 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T01:30:00Z,307.822851 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T02:30:00Z,489.671994 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T02:30:00Z,211.310736 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T03:30:00Z,278.022619 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T03:30:00Z,243.142802 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T04:30:00Z,280.054453 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T04:30:00Z,413.478219 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T05:30:00Z,266.170254 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T05:30:00Z,263.122503 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T06:30:00Z,252.286055 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T06:30:00Z,399.59402 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T07:30:00Z,251.608777 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T07:30:00Z,511.683529 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-07-03T07:45:00Z,28.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T08:00:00Z,224.517657 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T08:30:00Z,379.952958 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T09:30:00Z,564.511213 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T10:30:00Z,411.785024 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T11:30:00Z,1184.559222 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T12:30:00Z,789.02887 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T13:30:00Z,284.45676 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T13:30:00Z,1412.801908 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T14:30:00Z,267.52481 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T14:30:00Z,526.922284 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T15:00:00Z,223.840379 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T15:30:00Z,399.932659 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T16:30:00Z,289.874984 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T16:30:00Z,501.524359 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T17:30:00Z,281.747648 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T17:30:00Z,429.732891 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T18:30:00Z,257.027001 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T18:30:00Z,386.725738 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T19:30:00Z,214.358487 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T19:30:00Z,352.861838 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T20:30:00Z,223.50174 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T20:30:00Z,558.415711 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T21:30:00Z,277.345341 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T21:30:00Z,224.179018 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T22:30:00Z,456.824011 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T22:30:00Z,348.459531 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-03T23:30:00Z,358.280062 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-03T23:30:00Z,323.400245 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T00:30:00Z,320.352494 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T00:30:00Z,338.639 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T01:30:00Z,355.57095 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T01:30:00Z,308.500129 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T02:30:00Z,237.385939 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T03:00:00Z,358.618701 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T03:30:00Z,398.239464 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T03:30:00Z,206.231151 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T04:30:00Z,293.600013 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T04:30:00Z,243.481441 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T05:30:00Z,267.186171 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T05:30:00Z,295.970486 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T06:30:00Z,259.058835 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T06:30:00Z,245.513275 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T07:30:00Z,381.307514 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T07:30:00Z,396.546269 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T08:30:00Z,248.222387 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T08:30:00Z,430.410169 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T09:30:00Z,268.540727 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T09:30:00Z,434.473837 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T10:30:00Z,298.340959 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T10:30:00Z,545.547429 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T11:30:00Z,1048.087705 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T12:30:00Z,858.111226 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T13:30:00Z,1671.522104 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T14:30:00Z,315.611548 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T14:30:00Z,1010.837415 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T15:30:00Z,308.16149 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T15:30:00Z,883.170512 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T16:30:00Z,351.168643 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T16:30:00Z,631.900374 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T17:30:00Z,296.986403 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T17:30:00Z,531.66323 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T18:30:00Z,268.879366 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T18:30:00Z,404.673605 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T19:30:00Z,337.623083 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T19:30:00Z,516.085836 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T20:30:00Z,257.704279 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T20:30:00Z,505.926666 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T21:30:00Z,239.079134 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T21:30:00Z,419.235082 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T22:30:00Z,460.54904 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T22:30:00Z,253.97925 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-04T23:30:00Z,491.703828 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-04T23:30:00Z,259.058835 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T00:30:00Z,534.710981 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T00:30:00Z,279.377175 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T01:30:00Z,330.850303 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T01:30:00Z,189.299201 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T02:30:00Z,300.711432 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T02:30:00Z,238.063217 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T03:30:00Z,5763.63578 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T03:30:00Z,178.462753 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T04:30:00Z,246.529192 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T04:30:00Z,185.912811 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T05:30:00Z,226.210852 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T05:30:00Z,274.974868 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T06:30:00Z,224.179018 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T06:30:00Z,249.576943 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T07:30:00Z,228.581325 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T07:30:00Z,354.216394 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T08:30:00Z,264.13842 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T08:30:00Z,469.692293 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T09:30:00Z,240.772329 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T09:30:00Z,388.757572 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T10:00:00Z,197.087898 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T10:30:00Z,389.096211 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T11:30:00Z,460.210401 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T12:30:00Z,493.735662 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T13:30:00Z,473.417322 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T14:30:00Z,240.095051 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T14:30:00Z,662.377884 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T15:30:00Z,3193.36577 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T15:30:00Z,458.855845 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T16:30:00Z,193.701508 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T16:30:00Z,368.439232 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T17:30:00Z,177.785475 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T17:30:00Z,381.984792 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T18:30:00Z,250.59286 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T18:30:00Z,419.91236 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T19:30:00Z,207.924346 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T19:30:00Z,346.427697 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T20:30:00Z,233.999549 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T20:30:00Z,362.005091 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T21:30:00Z,221.808545 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T21:30:00Z,419.235082 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T22:30:00Z,238.401856 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T22:30:00Z,263.461142 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-05T23:30:00Z,209.278902 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-05T23:30:00Z,210.633458 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T00:30:00Z,206.56979 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T00:30:00Z,200.474288 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T01:30:00Z,217.067599 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T01:30:00Z,173.044529 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T02:30:00Z,208.940263 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T02:30:00Z,159.498969 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-07-06T03:00:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T03:30:00Z,205.892512 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T03:30:00Z,158.144413 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T04:30:00Z,185.912811 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T04:30:00Z,139.519268 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T05:30:00Z,203.860678 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T05:30:00Z,214.697126 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T06:30:00Z,151.710272 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T06:30:00Z,257.027001 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T07:30:00Z,175.753641 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T07:30:00Z,266.847532 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T08:30:00Z,203.522039 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T08:30:00Z,363.021008 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T09:30:00Z,159.498969 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T09:30:00Z,413.478219 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T10:30:00Z,184.219616 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T10:30:00Z,410.430468 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T11:00:00Z,175.076363 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T11:30:00Z,541.145122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T12:30:00Z,694.548589 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T13:30:00Z,157.805774 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T13:30:00Z,490.349272 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T14:30:00Z,189.63784 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T14:30:00Z,354.893672 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T15:30:00Z,109.719036 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T15:30:00Z,801.219874 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T16:30:00Z,99.898505 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T16:30:00Z,661.700606 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T17:30:00Z,114.798621 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T17:30:00Z,651.880075 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T18:30:00Z,158.144413 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T18:30:00Z,512.022168 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T19:30:00Z,235.354105 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T19:30:00Z,404.673605 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T20:30:00Z,454.453538 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T20:30:00Z,378.259763 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T21:30:00Z,273.958951 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T21:30:00Z,534.372342 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T22:30:00Z,842.533832 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T22:30:00Z,423.637389 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-06T23:30:00Z,1534.03467 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-06T23:30:00Z,990.180436 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-07T00:30:00Z,1496.445741 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-07-07T00:30:00Z,413.816858 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-07T01:30:00Z,1971.217619 
