2017/06/22, 1867.8158068783068
2017/06/22, 1867.234623015873
2017/06/25, 1868.1063988095239
2017/06/25, 1867.5252149470898
2017/06/25, 1867.0893270502645
2017/06/28, 1868.1063988095239
2017/06/28, 1867.5252149470898
2017/07/01, 1868.3969907407406
2017/07/01, 1867.8158068783068
2017/07/01, 1867.3799189814815
2017/07/04, 1868.3969907407406
2017/07/04, 1867.8158068783068
2017/07/07, 1868.6875826719577
2017/07/07, 1868.1063988095239
2017/07/07, 1867.6705109126983
2017/07/10, 1868.6875826719577
2017/07/10, 1868.1063988095239
2017/07/13, 1868.9781746031745
2017/07/13, 1868.3969907407406
2017/07/13, 1867.9611028439153
2017/07/16, 1868.9781746031745
2017/07/16, 1868.3969907407406
2017/07/20, 1869.2687665343915
2017/07/20, 1868.6875826719577
2017/07/20, 1868.2516947751321
2017/07/23, 1869.2687665343915
2017/07/23, 1868.6875826719577
2017/07/26, 1869.5593584656085
2017/07/26, 1868.9781746031745
2017/07/26, 1868.5422867063492
2017/07/29, 1869.5593584656085
2017/07/29, 1868.9781746031745
2017/08/01, 1869.8499503968253
2017/08/01, 1869.2687665343915
2017/08/01, 1868.8328786375662
2017/08/04, 1869.8499503968253
2017/08/04, 1869.2687665343915
2017/08/07, 1869.8499503968253
2017/08/07, 1869.1961185515872
2017/08/10, 1870.1405423280423
2017/08/10, 1869.5593584656085
2017/08/13, 1870.1405423280423
2017/08/13, 1869.4867104828043
2017/08/16, 1870.4311342592591
2017/08/16, 1869.8499503968253
2017/08/19, 1870.4311342592591
2017/08/19, 1869.777302414021
2017/08/22, 1870.7217261904761
2017/08/22, 1870.1405423280423
2017/08/25, 1870.7217261904761
2017/08/25, 1870.067894345238
2017/08/28, 1871.0123181216932
2017/08/28, 1870.4311342592591
2017/09/01, 1871.0123181216932
2017/08/31, 1870.358486276455
2017/09/03, 1871.30291005291
2017/09/03, 1870.7217261904761
2017/09/03, 1870.2858382936508
2017/09/07, 1871.30291005291
2017/09/06, 1870.649078207672
2017/09/10, 1871.593501984127
2017/09/10, 1871.0123181216932
2017/09/09, 1870.5764302248676
2017/09/13, 1871.593501984127
2017/09/13, 1870.939670138889
2017/09/16, 1871.8840939153438
2017/09/16, 1871.30291005291
2017/09/15, 1870.8670221560847
2017/09/19, 1871.8840939153438
2017/09/19, 1871.2302620701057
2017/09/22, 1872.1746858465608
2017/09/22, 1871.593501984127
2017/09/21, 1871.1576140873015
2017/09/25, 1872.1746858465608
2017/09/25, 1871.5208540013227
2017/09/28, 1872.4652777777778
2017/09/28, 1871.8840939153438
2017/09/27, 1871.4482060185185
2017/10/01, 1872.4652777777778
2017/10/01, 1871.8114459325398
2017/10/04, 1872.7558697089946
2017/10/04, 1872.1746858465608
2017/10/03, 1871.7387979497355
2017/10/07, 1872.7558697089946
2017/10/07, 1872.1020378637565
2017/10/10, 1873.0464616402116
2017/10/10, 1872.4652777777778
2017/10/09, 1872.0293898809523
2017/10/13, 1873.0464616402116
2017/10/13, 1872.3926297949736
2017/10/16, 1873.3370535714284
2017/10/16, 1872.7558697089946
2017/10/15, 1872.3199818121693
2017/10/19, 1873.3370535714284
2017/10/19, 1872.7558697089946
2017/10/22, 1873.6276455026455
2017/10/22, 1873.0464616402116
2017/10/22, 1872.610573743386
2017/10/25, 1873.6276455026455
2017/10/25, 1873.0464616402116
2017/10/28, 1873.9182374338625
2017/10/28, 1873.3370535714284
2017/10/28, 1872.9011656746031
2017/10/31, 1873.9182374338625
2017/10/31, 1873.3370535714284
2017/11/04, 1874.2088293650793
2017/11/04, 1873.6276455026455
2017/11/03, 1873.1917576058202
2017/11/07, 1874.790013227513
2017/11/07, 1874.2088293650793
2017/11/07, 1873.6276455026455
2017/11/08, 1875.3711970899471
2017/11/08, 1873.1917576058202
2017/11/10, 1874.790013227513
2017/11/10, 1874.0635333994708
2017/11/10, 1873.482349537037
2017/11/11, 1875.661789021164
2017/11/11, 1872.9011656746031
2017/11/13, 1875.0806051587301
2017/11/13, 1874.3541253306878
2017/11/13, 1873.772941468254
2017/11/13, 1873.1917576058202
2017/11/14, 1875.952380952381
2017/11/14, 1872.4652777777778
2017/11/14, 1871.8840939153438
2017/11/16, 1875.3711970899471
2017/11/16, 1874.6447172619046
2017/11/16, 1874.0635333994708
2017/11/16, 1873.482349537037
2017/11/16, 1872.9011656746031
2017/11/16, 1871.30291005291
2017/11/16, 1870.5764302248676
2017/11/16, 1869.9952463624338
2017/11/16, 1869.4140625
2017/11/16, 1868.8328786375662
2017/11/17, 1872.1746858465608
2017/11/17, 1868.1063988095239
2017/11/17, 1867.5252149470898
2017/11/17, 1866.944031084656
2017/11/17, 1866.3628472222222
2017/11/19, 1875.5164930555554
2017/11/19, 1874.9353091931216
2017/11/19, 1874.3541253306878
2017/11/19, 1873.772941468254
2017/11/19, 1873.1917576058202
2017/11/18, 1872.7558697089946
2017/11/19, 1871.593501984127
2017/11/19, 1870.8670221560847
2017/11/19, 1870.2858382936508
2017/11/19, 1869.7046544312168
2017/11/19, 1869.123470568783
2017/11/19, 1868.5422867063492
2017/11/19, 1865.7816633597884
2017/11/19, 1865.055183531746
2017/11/19, 1864.4739996693122
2017/11/19, 1863.8928158068782
2017/11/18, 1863.6022238756614
2017/11/19, 1853.867394179894
2017/11/19, 1853.1409143518517
2017/11/18, 1852.850322420635
2017/11/21, 1867.8158068783068
2017/11/20, 1867.0893270502645
2017/11/20, 1866.5081431878307
2017/11/21, 1863.1663359788358
2017/11/20, 1862.4398561507935
2017/11/20, 1861.8586722883597
